,CDS_CODE,DISTRICT,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS,District_Code,Function_Code,Function,Amount
2953,49753900000000,Healdsburg Unified,9,1,9,2,0,75390,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,22745.41
2954,49753900000000,Healdsburg Unified,9,1,9,2,0,75390,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,1138019.5400000005
2955,49753900000000,Healdsburg Unified,9,1,9,2,0,75390,9200,Accounts Receivable                                                                                                                                                                                                                                       ,256419.0
2956,52105200000000,Tehama County Office of Education,5,0,36,6,0,10520,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,8154304.719999999
2957,52105200000000,Tehama County Office of Education,5,0,36,6,0,10520,2200,Classified Support Salaries                                                                                                                                                                                                                               ,604764.34
2958,52105200000000,Tehama County Office of Education,5,0,36,6,0,10520,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,331390.0
2959,52105200000000,Tehama County Office of Education,5,0,36,6,0,10520,9200,Accounts Receivable                                                                                                                                                                                                                                       ,5093007.52
2960,52105200000000,Tehama County Office of Education,7,21,175,40,0,10520,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,8154304.719999999
2961,52105200000000,Tehama County Office of Education,7,21,175,40,0,10520,2200,Classified Support Salaries                                                                                                                                                                                                                               ,604764.34
2962,52105200000000,Tehama County Office of Education,7,21,175,40,0,10520,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,331390.0
2963,52105200000000,Tehama County Office of Education,7,21,175,40,0,10520,9200,Accounts Receivable                                                                                                                                                                                                                                       ,5093007.52
2964,52105200000000,Tehama County Office of Education,9,3,7,2,0,10520,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,8154304.719999999
2965,52105200000000,Tehama County Office of Education,9,3,7,2,0,10520,2200,Classified Support Salaries                                                                                                                                                                                                                               ,604764.34
2966,52105200000000,Tehama County Office of Education,9,3,7,2,0,10520,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,331390.0
2967,52105200000000,Tehama County Office of Education,9,3,7,2,0,10520,9200,Accounts Receivable                                                                                                                                                                                                                                       ,5093007.52
2968,54718600000000,Cutler-Orosi Joint Unified,2,2,16,4,2,71860,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1119608.6899999995
2969,54718600000000,Cutler-Orosi Joint Unified,2,2,16,4,2,71860,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,485773.63
2970,54718600000000,Cutler-Orosi Joint Unified,2,2,16,4,2,71860,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,190188.03
2971,54718600000000,Cutler-Orosi Joint Unified,2,2,16,4,2,71860,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,2459283.72
2972,54718600000000,Cutler-Orosi Joint Unified,2,2,16,4,2,71860,9200,Accounts Receivable                                                                                                                                                                                                                                       ,469419.0
2973,54718600000000,Cutler-Orosi Joint Unified,4,13,131,26,16,71860,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1119608.6899999995
2974,54718600000000,Cutler-Orosi Joint Unified,4,13,131,26,16,71860,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,485773.63
2975,54718600000000,Cutler-Orosi Joint Unified,4,13,131,26,16,71860,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,190188.03
2976,54718600000000,Cutler-Orosi Joint Unified,4,13,131,26,16,71860,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,2459283.72
2977,54718600000000,Cutler-Orosi Joint Unified,4,13,131,26,16,71860,9200,Accounts Receivable                                                                                                                                                                                                                                       ,469419.0
2978,54718600000000,Cutler-Orosi Joint Unified,5,246,3879,462,154,71860,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1119608.6899999995
2979,54718600000000,Cutler-Orosi Joint Unified,5,246,3879,462,154,71860,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,485773.63
2980,54718600000000,Cutler-Orosi Joint Unified,5,246,3879,462,154,71860,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,190188.03
2981,54718600000000,Cutler-Orosi Joint Unified,5,246,3879,462,154,71860,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,2459283.72
2982,54718600000000,Cutler-Orosi Joint Unified,5,246,3879,462,154,71860,9200,Accounts Receivable                                                                                                                                                                                                                                       ,469419.0
2983,54718600000000,Cutler-Orosi Joint Unified,7,5,51,10,2,71860,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1119608.6899999995
2984,54718600000000,Cutler-Orosi Joint Unified,7,5,51,10,2,71860,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,485773.63
2985,54718600000000,Cutler-Orosi Joint Unified,7,5,51,10,2,71860,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,190188.03
2986,54718600000000,Cutler-Orosi Joint Unified,7,5,51,10,2,71860,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,2459283.72
2987,54718600000000,Cutler-Orosi Joint Unified,7,5,51,10,2,71860,9200,Accounts Receivable                                                                                                                                                                                                                                       ,469419.0
2988,54721400000000,Stone Corral Elementary,0,2,5,2,0,72140,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,31608.76
2989,54721400000000,Stone Corral Elementary,0,2,5,2,0,72140,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,2025.29
2990,54721400000000,Stone Corral Elementary,0,2,5,2,0,72140,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,57601.06000000001
2991,54721400000000,Stone Corral Elementary,0,2,5,2,0,72140,7350,Transfers of Indirect Costs - Interfund                                                                                                                                                                                                                   ,19704.0
2992,54721400000000,Stone Corral Elementary,0,2,5,2,0,72140,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,77774.22000000003
2993,54721400000000,Stone Corral Elementary,0,2,5,2,0,72140,9200,Accounts Receivable                                                                                                                                                                                                                                       ,10439.0
2994,54721400000000,Stone Corral Elementary,1,6,13,2,0,72140,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,31608.76
2995,54721400000000,Stone Corral Elementary,1,6,13,2,0,72140,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,2025.29
2996,54721400000000,Stone Corral Elementary,1,6,13,2,0,72140,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,57601.06000000001
2997,54721400000000,Stone Corral Elementary,1,6,13,2,0,72140,7350,Transfers of Indirect Costs - Interfund                                                                                                                                                                                                                   ,19704.0
2998,54721400000000,Stone Corral Elementary,1,6,13,2,0,72140,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,77774.22000000003
2999,54721400000000,Stone Corral Elementary,1,6,13,2,0,72140,9200,Accounts Receivable                                                                                                                                                                                                                                       ,10439.0
3000,54721400000000,Stone Corral Elementary,2,3,6,4,0,72140,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,31608.76
3001,54721400000000,Stone Corral Elementary,2,3,6,4,0,72140,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,2025.29
3002,54721400000000,Stone Corral Elementary,2,3,6,4,0,72140,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,57601.06000000001
3003,54721400000000,Stone Corral Elementary,2,3,6,4,0,72140,7350,Transfers of Indirect Costs - Interfund                                                                                                                                                                                                                   ,19704.0
3004,54721400000000,Stone Corral Elementary,2,3,6,4,0,72140,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,77774.22000000003
3005,54721400000000,Stone Corral Elementary,2,3,6,4,0,72140,9200,Accounts Receivable                                                                                                                                                                                                                                       ,10439.0
3006,54721400000000,Stone Corral Elementary,5,198,512,282,0,72140,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,31608.76
3007,54721400000000,Stone Corral Elementary,5,198,512,282,0,72140,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,2025.29
3008,54721400000000,Stone Corral Elementary,5,198,512,282,0,72140,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,57601.06000000001
3009,54721400000000,Stone Corral Elementary,5,198,512,282,0,72140,7350,Transfers of Indirect Costs - Interfund                                                                                                                                                                                                                   ,19704.0
3010,54721400000000,Stone Corral Elementary,5,198,512,282,0,72140,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,77774.22000000003
3011,54721400000000,Stone Corral Elementary,5,198,512,282,0,72140,9200,Accounts Receivable                                                                                                                                                                                                                                       ,10439.0
3012,54721400000000,Stone Corral Elementary,6,5,8,16,0,72140,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,31608.76
3013,54721400000000,Stone Corral Elementary,6,5,8,16,0,72140,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,2025.29
3014,54721400000000,Stone Corral Elementary,6,5,8,16,0,72140,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,57601.06000000001
3015,54721400000000,Stone Corral Elementary,6,5,8,16,0,72140,7350,Transfers of Indirect Costs - Interfund                                                                                                                                                                                                                   ,19704.0
3016,54721400000000,Stone Corral Elementary,6,5,8,16,0,72140,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,77774.22000000003
3017,54721400000000,Stone Corral Elementary,6,5,8,16,0,72140,9200,Accounts Receivable                                                                                                                                                                                                                                       ,10439.0
3018,54721400000000,Stone Corral Elementary,7,57,118,86,0,72140,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,31608.76
3019,54721400000000,Stone Corral Elementary,7,57,118,86,0,72140,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,2025.29
3020,54721400000000,Stone Corral Elementary,7,57,118,86,0,72140,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,57601.06000000001
3021,54721400000000,Stone Corral Elementary,7,57,118,86,0,72140,7350,Transfers of Indirect Costs - Interfund                                                                                                                                                                                                                   ,19704.0
3022,54721400000000,Stone Corral Elementary,7,57,118,86,0,72140,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,77774.22000000003
3023,54721400000000,Stone Corral Elementary,7,57,118,86,0,72140,9200,Accounts Receivable                                                                                                                                                                                                                                       ,10439.0
3024,56724700000000,Mesa Union Elementary,5,6,543,12,0,72470,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,14054.12
3025,56724700000000,Mesa Union Elementary,5,6,543,12,0,72470,9200,Accounts Receivable                                                                                                                                                                                                                                       ,694741.1699999999
3026,56724700000000,Mesa Union Elementary,6,1,26,2,0,72470,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,14054.12
3027,56724700000000,Mesa Union Elementary,6,1,26,2,0,72470,9200,Accounts Receivable                                                                                                                                                                                                                                       ,694741.1699999999
3028,56724700000000,Mesa Union Elementary,7,12,583,32,0,72470,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,14054.12
3029,56724700000000,Mesa Union Elementary,7,12,583,32,0,72470,9200,Accounts Receivable                                                                                                                                                                                                                                       ,694741.1699999999
3030,56724700000000,Mesa Union Elementary,9,2,82,4,0,72470,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,14054.12
3031,56724700000000,Mesa Union Elementary,9,2,82,4,0,72470,9200,Accounts Receivable                                                                                                                                                                                                                                       ,694741.1699999999
3032,56725200000000,Ojai Unified,2,3,41,4,0,72520,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,605473.7399999998
3033,56725200000000,Ojai Unified,2,3,41,4,0,72520,9200,Accounts Receivable                                                                                                                                                                                                                                       ,666057.94
3034,56725200000000,Ojai Unified,4,3,12,6,0,72520,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,605473.7399999998
3035,56725200000000,Ojai Unified,4,3,12,6,0,72520,9200,Accounts Receivable                                                                                                                                                                                                                                       ,666057.94
3036,56725200000000,Ojai Unified,5,75,885,128,0,72520,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,605473.7399999998
3037,56725200000000,Ojai Unified,5,75,885,128,0,72520,9200,Accounts Receivable                                                                                                                                                                                                                                       ,666057.94
3038,56725200000000,Ojai Unified,6,5,22,8,0,72520,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,605473.7399999998
3039,56725200000000,Ojai Unified,6,5,22,8,0,72520,9200,Accounts Receivable                                                                                                                                                                                                                                       ,666057.94
3040,56725200000000,Ojai Unified,7,145,1600,252,0,72520,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,605473.7399999998
3041,56725200000000,Ojai Unified,7,145,1600,252,0,72520,9200,Accounts Receivable                                                                                                                                                                                                                                       ,666057.94
3042,56725200000000,Ojai Unified,9,3,56,8,0,72520,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,605473.7399999998
3043,56725200000000,Ojai Unified,9,3,56,8,0,72520,9200,Accounts Receivable                                                                                                                                                                                                                                       ,666057.94
3044,56739400000000,Moorpark Unified,1,3,11,4,2,73940,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1204850.6499999994
3045,56739400000000,Moorpark Unified,1,3,11,4,2,73940,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,35374.66
3046,56739400000000,Moorpark Unified,1,3,11,4,2,73940,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,84860.57
3047,56739400000000,Moorpark Unified,1,3,11,4,2,73940,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,4625534.620000001
3048,56739400000000,Moorpark Unified,1,3,11,4,2,73940,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1181053.49
3049,56739400000000,Moorpark Unified,2,37,340,74,58,73940,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1204850.6499999994
3050,56739400000000,Moorpark Unified,2,37,340,74,58,73940,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,35374.66
3051,56739400000000,Moorpark Unified,2,37,340,74,58,73940,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,84860.57
3052,56739400000000,Moorpark Unified,2,37,340,74,58,73940,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,4625534.620000001
3053,56739400000000,Moorpark Unified,2,37,340,74,58,73940,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1181053.49
3054,56739400000000,Moorpark Unified,4,14,80,28,26,73940,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1204850.6499999994
3055,56739400000000,Moorpark Unified,4,14,80,28,26,73940,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,35374.66
3056,56739400000000,Moorpark Unified,4,14,80,28,26,73940,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,84860.57
3057,56739400000000,Moorpark Unified,4,14,80,28,26,73940,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,4625534.620000001
3058,56739400000000,Moorpark Unified,4,14,80,28,26,73940,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1181053.49
3059,56739400000000,Moorpark Unified,5,253,3025,406,140,73940,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1204850.6499999994
3060,56739400000000,Moorpark Unified,5,253,3025,406,140,73940,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,35374.66
3061,56739400000000,Moorpark Unified,5,253,3025,406,140,73940,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,84860.57
3062,56739400000000,Moorpark Unified,5,253,3025,406,140,73940,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,4625534.620000001
3063,56739400000000,Moorpark Unified,5,253,3025,406,140,73940,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1181053.49
3064,56739400000000,Moorpark Unified,6,3,83,8,4,73940,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1204850.6499999994
3065,56739400000000,Moorpark Unified,6,3,83,8,4,73940,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,35374.66
3066,56739400000000,Moorpark Unified,6,3,83,8,4,73940,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,84860.57
3067,56739400000000,Moorpark Unified,6,3,83,8,4,73940,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,4625534.620000001
3068,56739400000000,Moorpark Unified,6,3,83,8,4,73940,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1181053.49
3069,56739400000000,Moorpark Unified,7,304,2800,578,378,73940,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1204850.6499999994
3070,56739400000000,Moorpark Unified,7,304,2800,578,378,73940,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,35374.66
3071,56739400000000,Moorpark Unified,7,304,2800,578,378,73940,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,84860.57
3072,56739400000000,Moorpark Unified,7,304,2800,578,378,73940,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,4625534.620000001
3073,56739400000000,Moorpark Unified,7,304,2800,578,378,73940,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1181053.49
3074,56739400000000,Moorpark Unified,9,13,253,26,16,73940,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1204850.6499999994
3075,56739400000000,Moorpark Unified,9,13,253,26,16,73940,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,35374.66
3076,56739400000000,Moorpark Unified,9,13,253,26,16,73940,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,84860.57
3077,56739400000000,Moorpark Unified,9,13,253,26,16,73940,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,4625534.620000001
3078,56739400000000,Moorpark Unified,9,13,253,26,16,73940,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1181053.49
3079,57727100000000,Woodland Joint Unified,0,3,48,6,6,72710,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,549355.85
3080,57727100000000,Woodland Joint Unified,0,3,48,6,6,72710,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,112978.33
3081,57727100000000,Woodland Joint Unified,0,3,48,6,6,72710,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1070796.0
3082,57727100000000,Woodland Joint Unified,1,5,50,12,6,72710,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,549355.85
3083,57727100000000,Woodland Joint Unified,1,5,50,12,6,72710,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,112978.33
3084,57727100000000,Woodland Joint Unified,1,5,50,12,6,72710,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1070796.0
3085,57727100000000,Woodland Joint Unified,2,28,480,52,34,72710,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,549355.85
3086,57727100000000,Woodland Joint Unified,2,28,480,52,34,72710,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,112978.33
3087,57727100000000,Woodland Joint Unified,2,28,480,52,34,72710,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1070796.0
3088,57727100000000,Woodland Joint Unified,4,4,65,8,2,72710,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,549355.85
3089,57727100000000,Woodland Joint Unified,4,4,65,8,2,72710,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,112978.33
