CDS_CODE,DISTRICT,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS
12101200000000,Humboldt County Office of Education,6,0,6,2,0
12101200000000,Humboldt County Office of Education,7,28,288,62,50
12101200000000,Humboldt County Office of Education,9,2,35,2,2
12626900000000,Northern Humboldt Union High,0,101,341,48,20
12626900000000,Northern Humboldt Union High,1,15,99,26,8
12626900000000,Northern Humboldt Union High,2,4,27,6,2
12626900000000,Northern Humboldt Union High,3,1,6,2,0
12626900000000,Northern Humboldt Union High,5,33,147,66,14
12626900000000,Northern Humboldt Union High,6,2,16,4,2
12626900000000,Northern Humboldt Union High,7,198,996,524,202
12626900000000,Northern Humboldt Union High,9,21,112,40,14
12628100000000,Fortuna Union High,1,16,62,26,2
12628100000000,Fortuna Union High,2,5,17,10,4
12628100000000,Fortuna Union High,3,0,1,1,0
12628100000000,Fortuna Union High,4,2,7,4,2
12628100000000,Fortuna Union High,5,43,240,72,18
12628100000000,Fortuna Union High,7,192,723,356,108
12628100000000,Fortuna Union High,9,4,40,6,0
12629000000000,Klamath-Trinity Joint Unified,1,56,857,80,54
12629000000000,Klamath-Trinity Joint Unified,5,2,44,6,4
12629000000000,Klamath-Trinity Joint Unified,7,7,108,8,6
12629000000000,Klamath-Trinity Joint Unified,9,3,18,4,4
12629300000000,Loleta Union Elementary,1,2,31,4,0
12629300000000,Loleta Union Elementary,5,9,59,10,0
12629300000000,Loleta Union Elementary,7,24,107,42,0
12629300000000,Loleta Union Elementary,9,2,12,2,0
12630300000000,South Bay Union Elementary,1,2,31,4,0
12630300000000,South Bay Union Elementary,2,1,34,4,2
12630300000000,South Bay Union Elementary,5,5,166,10,0
12630300000000,South Bay Union Elementary,7,26,522,48,6
12630300000000,South Bay Union Elementary,9,7,82,12,2
12630400000000,Southern Humboldt Joint Unified,1,4,25,8,2
12630400000000,Southern Humboldt Joint Unified,2,2,9,4,4
12630400000000,Southern Humboldt Joint Unified,3,1,3,2,2
12630400000000,Southern Humboldt Joint Unified,5,6,98,14,6
12630400000000,Southern Humboldt Joint Unified,7,42,584,78,26
12630400000000,Southern Humboldt Joint Unified,9,1,30,2,0
12753700000000,Ferndale Unified,1,3,17,6,0
12753700000000,Ferndale Unified,5,5,94,10,2
12753700000000,Ferndale Unified,7,27,386,52,28
12753700000000,Ferndale Unified,9,1,3,2,2
12753800000000,Mattole Unified,1,3,31,14,0
12753800000000,Mattole Unified,5,8,69,18,0
12753800000000,Mattole Unified,7,47,551,98,0
12753800000000,Mattole Unified,9,8,59,12,0
12755200000000,Eureka City Schools,0,15,76,30,2
12755200000000,Eureka City Schools,1,19,213,34,6
12755200000000,Eureka City Schools,2,44,400,82,38
12755200000000,Eureka City Schools,3,3,54,2,2
12755200000000,Eureka City Schools,4,2,26,4,0
12755200000000,Eureka City Schools,5,46,671,92,20
12755200000000,Eureka City Schools,6,6,93,8,0
12755200000000,Eureka City Schools,7,165,1955,296,82
12755200000000,Eureka City Schools,9,15,238,20,2
13101300000000,Imperial County Office of Education,5,63,486,34,0
13630800000000,Brawley Union High,0,3,4,2,0
13630800000000,Brawley Union High,2,4,14,8,2
13630800000000,Brawley Union High,4,1,5,2,2
13630800000000,Brawley Union High,5,376,1643,686,162
13630800000000,Brawley Union High,6,2,12,6,2
13630800000000,Brawley Union High,7,51,190,96,52
13630800000000,Brawley Union High,9,4,8,6,0
13631000000000,Calexico Unified,1,1,3,2,0
13631000000000,Calexico Unified,2,5,37,10,4
13631000000000,Calexico Unified,4,1,3,2,2
13631000000000,Calexico Unified,5,717,9054,1266,274
13631100000000,Calipatria Unified,2,1,4,2,2
13631100000000,Calipatria Unified,5,53,1012,92,28
13631100000000,Calipatria Unified,7,6,111,12,8
13631200000000,Central Union High,1,3,18,4,0
13631200000000,Central Union High,2,13,57,28,16
13631200000000,Central Union High,3,1,6,2,0
13631200000000,Central Union High,5,812,3729,1574,378
13631200000000,Central Union High,6,9,50,20,8
13631200000000,Central Union High,7,45,194,82,46
13631200000000,Central Union High,9,3,4,6,2
13631200000000,El Centro Elementary,1,0,9,4,0
13631200000000,El Centro Elementary,2,0,32,28,16
13631200000000,El Centro Elementary,3,0,1,1,0
13631200000000,El Centro Elementary,5,0,5717,1574,378
13631200000000,El Centro Elementary,6,0,71,20,8
13631200000000,El Centro Elementary,7,0,218,82,46
13631200000000,El Centro Elementary,9,0,18,6,2
13631500000000,Holtville Unified,5,97,1343,188,110
13631500000000,Holtville Unified,7,17,184,32,16
13631600000000,Imperial Unified,2,2,39,4,2
13631600000000,Imperial Unified,4,0,36,2,2
13631600000000,Imperial Unified,5,163,3034,348,116
13631600000000,Imperial Unified,6,8,56,16,8
13631600000000,Imperial Unified,7,44,607,96,36
13631600000000,Imperial Unified,9,1,21,2,0
13632100000000,Mulberry Elementary,5,0,39,34,0
13632100000000,Mulberry Elementary,7,0,30,4,0
13632100000000,Mulberry Elementary,9,0,5,2,0
13632100000000,San Pasqual Valley Unified,1,11,350,18,2
13632100000000,San Pasqual Valley Unified,5,18,359,34,0
13632100000000,San Pasqual Valley Unified,7,0,14,4,0
13632100000000,San Pasqual Valley Unified,9,1,53,2,0
14101400000000,Inyo County Office of Education,1,2,12,6,0
14101400000000,Inyo County Office of Education,2,4,13,6,0
14101400000000,Inyo County Office of Education,3,3,5,4,0
14101400000000,Inyo County Office of Education,4,2,4,3,0
14101400000000,Inyo County Office of Education,5,568,1645,992,58
14101400000000,Inyo County Office of Education,6,220,609,320,8
14101400000000,Inyo County Office of Education,7,16,52,32,0
14632500000000,Big Pine Unified,1,4,93,2,0
14632500000000,Big Pine Unified,7,3,54,6,0
14632700000000,Death Valley Unified,1,1,3,2,0
14632700000000,Death Valley Unified,5,1,2,1,0
14632900000000,Lone Pine Unified,1,2,54,2,0
14632900000000,Lone Pine Unified,2,1,6,2,2
14632900000000,Lone Pine Unified,5,12,186,26,4
14632900000000,Lone Pine Unified,7,8,97,14,4
14632900000000,Lone Pine Unified,9,1,12,2,2
14633000000000,Owens Valley Unified,5,1,24,2,0
14633000000000,Owens Valley Unified,7,3,32,6,0
14766900000000,Bishop Unified,0,2,35,4,2
14766900000000,Bishop Unified,1,20,275,32,2
14766900000000,Bishop Unified,2,2,24,6,6
14766900000000,Bishop Unified,4,1,3,2,0
14766900000000,Bishop Unified,5,57,688,90,20
14766900000000,Bishop Unified,7,107,823,194,78
14766900000000,Bishop Unified,9,8,106,20,6
15101600000000,Kern County Office of Education,1,5,34,4,2
15101600000000,Kern County Office of Education,2,8,53,12,8
15101600000000,Kern County Office of Education,3,4,11,6,0
15101600000000,Kern County Office of Education,4,13,42,18,6
15101600000000,Kern County Office of Education,5,457,2620,358,62
15101600000000,Kern County Office of Education,6,86,339,58,2
15101600000000,Kern County Office of Education,7,176,1397,198,48
15101600000000,Kern County Office of Education,9,5,31,2,0
15634100000000,Delano Joint Union High,1,1,1,1,0
15634100000000,Delano Joint Union High,2,14,41,28,12
15634100000000,Delano Joint Union High,3,1,2,1,1
15634100000000,Delano Joint Union High,4,117,473,232,152
15634100000000,Delano Joint Union High,5,826,3597,1580,514
15634100000000,Delano Joint Union High,6,5,29,8,4
15634100000000,Delano Joint Union High,7,23,84,48,26
15634100000000,Delano Joint Union High,9,1,9,2,2
15635300000000,Kern High,0,16,37,10,2
15635300000000,Kern High,1,62,259,108,22
15635300000000,Kern High,2,264,991,464,356
15635300000000,Kern High,3,17,58,36,22
15635300000000,Kern High,4,109,418,216,144
15635300000000,Kern High,5,5831,23313,9792,3006
15635300000000,Kern High,6,583,2329,918,298
15635300000000,Kern High,7,2282,9190,4074,1696
15635300000000,Kern High,9,126,505,198,78
15636300000000,Maricopa Unified,2,1,60,2,0
15636300000000,Maricopa Unified,4,2,32,4,0
15636300000000,Maricopa Unified,5,48,699,78,2
15636300000000,Maricopa Unified,6,15,237,20,0
15636300000000,Maricopa Unified,7,54,1352,100,2
15636800000000,Mojave Unified,1,2,19,6,0
15636800000000,Mojave Unified,2,1,12,2,0
15636800000000,Mojave Unified,4,1,20,2,2
15636800000000,Mojave Unified,5,67,1100,116,28
15636800000000,Mojave Unified,6,29,763,48,0
15636800000000,Mojave Unified,7,41,676,68,20
15636800000000,Mojave Unified,9,4,100,10,2
15636900000000,Muroc Joint Unified,2,4,28,8,6
15636900000000,Muroc Joint Unified,3,1,7,2,0
15636900000000,Muroc Joint Unified,4,5,49,10,4
15636900000000,Muroc Joint Unified,5,33,487,64,20
15636900000000,Muroc Joint Unified,6,18,146,34,14
15636900000000,Muroc Joint Unified,7,58,1056,110,44
15636900000000,Muroc Joint Unified,9,15,239,26,16
15636900000000,Norris Elementary,2,0,104,8,6
15636900000000,Norris Elementary,3,0,9,2,0
15636900000000,Norris Elementary,4,0,130,10,4
15636900000000,Norris Elementary,5,0,1064,64,20
15636900000000,Norris Elementary,6,0,39,34,14
15636900000000,Norris Elementary,7,0,2227,110,44
15636900000000,Norris Elementary,9,0,191,26,16
15637700000000,Semitropic Elementary,0,9,21,6,0
15637700000000,Semitropic Elementary,2,3,11,2,0
15637700000000,Semitropic Elementary,4,3,4,6,0
15637700000000,Semitropic Elementary,5,37,399,32,0
15637700000000,Semitropic Elementary,6,24,50,16,2
15637700000000,Semitropic Elementary,7,43,129,40,0
15637800000000,South Fork Union,1,0,7,2,0
15637800000000,South Fork Union,4,0,1,6,0
15637800000000,South Fork Union,5,0,47,244,18
15637800000000,South Fork Union,6,0,1,17,3
15637800000000,South Fork Union,7,0,185,124,16
15637800000000,South Fork Union,9,0,9,2,0
15637800000000,Southern Kern Unified,0,4,91,4,0
15637800000000,Southern Kern Unified,1,0,25,2,0
15637800000000,Southern Kern Unified,2,2,23,2,2
15637800000000,Southern Kern Unified,4,6,32,12,0
15637800000000,Southern Kern Unified,5,116,1541,244,18
15637800000000,Southern Kern Unified,6,17,350,34,6
15637800000000,Southern Kern Unified,7,62,895,124,16
15637800000000,Southern Kern Unified,9,1,45,2,0
15638200000000,Taft Union High,1,4,23,6,2
15638200000000,Taft Union High,3,3,10,6,2
15638200000000,Taft Union High,4,2,2,4,2
15638200000000,Taft Union High,5,99,427,178,30
15638200000000,Taft Union High,6,1,9,2,0
15638200000000,Taft Union High,7,137,553,240,74
15638200000000,Taft Union High,9,3,16,6,0
15638300000000,Tehachapi Unified,1,2,26,2,2
15638300000000,Tehachapi Unified,2,8,48,14,10
15638300000000,Tehachapi Unified,4,3,24,4,0
15638300000000,Tehachapi Unified,5,103,1323,154,18
15638300000000,Tehachapi Unified,6,3,71,6,2
15638300000000,Tehachapi Unified,7,251,2753,438,118
15638300000000,Tehachapi Unified,9,6,57,12,0
15638300000000,Vineland Elementary,5,0,796,154,18
15638300000000,Vineland Elementary,7,0,16,438,118
15638600000000,Wasco Union High,5,343,1586,600,138
15638600000000,Wasco Union High,6,10,41,18,4
15638600000000,Wasco Union High,7,25,96,52,16
15737400000000,Sierra Sands Unified,1,3,67,6,0
15737400000000,Sierra Sands Unified,2,10,129,20,6
15737400000000,Sierra Sands Unified,3,8,51,14,4
15737400000000,Sierra Sands Unified,4,11,103,20,6
15737400000000,Sierra Sands Unified,5,81,1273,136,24
15737400000000,Sierra Sands Unified,6,29,266,52,4
15737400000000,Sierra Sands Unified,7,235,2975,406,74
15737400000000,Sierra Sands Unified,9,3,68,4,0
15739100000000,McFarland Unified,1,0,1,1,0
15739100000000,McFarland Unified,5,182,3309,354,146
15739100000000,McFarland Unified,6,1,9,4,2
15739100000000,McFarland Unified,7,1,31,2,0
15751700000000,El Tejon Unified,0,3,17,2,2
15751700000000,El Tejon Unified,5,21,233,40,38
15751700000000,El Tejon Unified,7,57,474,104,98
16101700000000,Kings County Office of Education,0,12,28,2,0
16101700000000,Kings County Office of Education,5,69,262,20,0
16101700000000,Kings County Office of Education,7,17,63,4,0
16638800000000,Armona Union Elementary,0,0,5,2,0
16638800000000,Armona Union Elementary,1,4,28,4,0
16638800000000,Armona Union Elementary,3,5,6,2,0
16638800000000,Armona Union Elementary,4,1,16,2,0
16638800000000,Armona Union Elementary,5,108,1145,84,0
16638800000000,Armona Union Elementary,6,13,70,14,0
16638800000000,Armona Union Elementary,7,92,521,112,0
16638800000000,Armona Union Elementary,9,3,10,4,0
16638800000000,Central Union Elementary,0,0,145,2,0
16638800000000,Central Union Elementary,1,0,179,4,0
16638800000000,Central Union Elementary,3,0,6,2,0
16638800000000,Central Union Elementary,4,0,67,2,0
16638800000000,Central Union Elementary,5,0,611,84,0
16638800000000,Central Union Elementary,6,0,116,14,0
16638800000000,Central Union Elementary,7,0,626,112,0
16638800000000,Central Union Elementary,9,0,39,4,0
16638900000000,Corcoran Joint Unified,0,3,12,4,2
16638900000000,Corcoran Joint Unified,1,1,7,2,0
16638900000000,Corcoran Joint Unified,5,202,2979,276,140
16638900000000,Corcoran Joint Unified,6,12,107,16,2
16638900000000,Corcoran Joint Unified,7,28,237,40,16
16639300000000,Hanford Joint Union High,1,5,23,10,0
16639300000000,Hanford Joint Union High,2,21,68,38,16
16639300000000,Hanford Joint Union High,3,3,10,4,2
16639300000000,Hanford Joint Union High,4,22,70,44,28
16639300000000,Hanford Joint Union High,5,506,2242,896,226
16639300000000,Hanford Joint Union High,6,57,234,88,20
16639300000000,Hanford Joint Union High,7,302,1162,552,194
16639300000000,Hanford Joint Union High,9,5,18,8,2
16639300000000,Island Union Elementary,4,0,1,22,14
16639300000000,Island Union Elementary,5,0,151,896,226
16639300000000,Island Union Elementary,7,0,182,552,194
16639300000000,Island Union Elementary,9,0,14,8,2
16639800000000,Lemoore Union High,1,11,80,16,4
16639800000000,Lemoore Union High,2,11,35,20,14
16639800000000,Lemoore Union High,3,4,11,8,4
16639800000000,Lemoore Union High,4,23,117,44,28
16639800000000,Lemoore Union High,5,262,1203,484,138
16639800000000,Lemoore Union High,6,37,151,62,18
16639800000000,Lemoore Union High,7,163,714,304,150
16739300000000,Reef-Sunset Unified,5,139,2558,222,0
16739300000000,Reef-Sunset Unified,7,5,35,8,0
17101700000000,Lake County Office of Education,5,3,13,6,0
17640100000000,Kelseyville Unified,1,1,58,2,0
17640100000000,Kelseyville Unified,2,2,14,4,2
17640100000000,Kelseyville Unified,5,41,695,68,12
17640100000000,Kelseyville Unified,6,3,24,6,2
17640100000000,Kelseyville Unified,7,78,753,142,50
17640100000000,Kelseyville Unified,9,3,43,6,0
17640200000000,Konocti Unified,0,2,24,2,0
17640200000000,Konocti Unified,1,13,95,18,0
17640200000000,Konocti Unified,4,1,4,2,0
17640200000000,Konocti Unified,5,54,1051,84,14
17640200000000,Konocti Unified,6,15,116,22,4
17640200000000,Konocti Unified,7,86,1503,164,24
17640200000000,Konocti Unified,9,4,233,4,0
17640300000000,Lakeport Unified,1,2,147,8,0
17640300000000,Lakeport Unified,2,1,15,2,2
17640300000000,Lakeport Unified,4,3,19,6,0
17640300000000,Lakeport Unified,5,25,419,46,20
17640300000000,Lakeport Unified,7,62,832,132,40
17640300000000,Lakeport Unified,9,5,41,10,2
17640600000000,Middletown Unified,1,2,19,4,0
17640600000000,Middletown Unified,2,1,7,2,0
17640600000000,Middletown Unified,4,2,10,4,0
17640600000000,Middletown Unified,5,15,350,36,14
17640600000000,Middletown Unified,6,1,7,2,0
17640600000000,Middletown Unified,7,96,1138,202,60
17640600000000,Middletown Unified,9,5,46,10,4
17640600000000,Upper Lake Union Elementary,1,0,62,4,0
17640600000000,Upper Lake Union Elementary,2,0,6,2,0
17640600000000,Upper Lake Union Elementary,4,0,1,2,0
17640600000000,Upper Lake Union Elementary,5,0,147,36,14
17640600000000,Upper Lake Union Elementary,6,0,8,2,0
17640600000000,Upper Lake Union Elementary,7,0,291,202,60
17640600000000,Upper Lake Union Elementary,9,0,6,10,4
17640700000000,Upper Lake Union High,1,10,29,8,0
17640700000000,Upper Lake Union High,2,1,3,2,2
17640700000000,Upper Lake Union High,5,24,83,42,12
17640700000000,Upper Lake Union High,7,49,176,80,20
17640700000000,Upper Lake Union High,9,1,16,2,0
18101800000000,Lassen County Office of Education,1,0,4,2,0
18101800000000,Lassen County Office of Education,7,1,16,2,2
18640900000000,Big Valley Joint Unified,1,1,6,1,1
18640900000000,Big Valley Joint Unified,5,3,28,6,6
18640900000000,Big Valley Joint Unified,7,14,149,28,20
18641400000000,Lassen Union High,1,12,59,22,6
18641400000000,Lassen Union High,2,1,10,2,0
18641400000000,Lassen Union High,3,2,13,4,0
18641400000000,Lassen Union High,4,2,7,4,2
18641400000000,Lassen Union High,5,32,139,52,8
18641400000000,Lassen Union High,6,5,14,12,4
18641400000000,Lassen Union High,7,174,692,332,96
18641600000000,Ravendale-Termo Elementary,5,8,97,16,0
18641600000000,Ravendale-Termo Elementary,7,64,574,106,2
18642000000000,Susanville Elementary,0,0,3,2,0
18642000000000,Susanville Elementary,1,0,67,4,0
18642000000000,Susanville Elementary,5,0,209,6,0
18642000000000,Susanville Elementary,6,0,14,6,0
18642000000000,Susanville Elementary,7,0,598,72,0
18642000000000,Westwood Unified,0,0,1,1,0
18642000000000,Westwood Unified,1,3,21,4,0
18642000000000,Westwood Unified,5,5,42,6,0
18642000000000,Westwood Unified,6,2,6,6,0
18642000000000,Westwood Unified,7,40,256,72,0
18750400000000,Fort Sage Unified,1,2,10,2,0
18750400000000,Fort Sage Unified,5,1,41,2,0
18750400000000,Fort Sage Unified,7,19,232,30,2
19102000000000,Los Angeles County Office of Education,0,6,299,8,2
19102000000000,Los Angeles County Office of Education,1,10,40,20,4
19102000000000,Los Angeles County Office of Education,2,34,186,60,26
19102000000000,Los Angeles County Office of Education,3,6,18,4,2
19102000000000,Los Angeles County Office of Education,4,18,81,34,6
19102000000000,Los Angeles County Office of Education,5,955,6094,1302,184
19102000000000,Los Angeles County Office of Education,6,188,1524,224,36
19102000000000,Los Angeles County Office of Education,7,110,744,190,132
19102000000000,Los Angeles County Office of Education,9,5,112,8,4
19642100000000,ABC Unified,0,6,79,10,4
19642100000000,ABC Unified,1,3,61,8,2
19642100000000,ABC Unified,2,499,5213,962,698
19642100000000,ABC Unified,3,17,164,30,8
19642100000000,ABC Unified,4,201,2270,392,216
19642100000000,ABC Unified,5,653,9234,1134,334
19642100000000,ABC Unified,6,160,1885,290,80
19642100000000,ABC Unified,7,118,1439,212,70
19642100000000,ABC Unified,9,28,501,42,20
19642500000000,Antelope Valley Union High,0,49,102,24,0
19642500000000,Antelope Valley Union High,1,67,229,86,12
19642500000000,Antelope Valley Union High,2,106,417,168,96
19642500000000,Antelope Valley Union High,3,22,74,26,10
19642500000000,Antelope Valley Union High,4,91,353,164,78
19642500000000,Antelope Valley Union High,5,3672,13373,5262,1480
19642500000000,Antelope Valley Union High,6,1305,4560,1624,436
19642500000000,Antelope Valley Union High,7,1387,4785,1996,636
19642500000000,Antelope Valley Union High,9,107,575,158,56
19642600000000,Arcadia Unified,1,2,17,4,0
19642600000000,Arcadia Unified,2,628,6272,1216,946
19642600000000,Arcadia Unified,3,1,12,2,2
19642600000000,Arcadia Unified,4,34,298,64,36
19642600000000,Arcadia Unified,5,102,1334,192,66
