CDS_CODE,DISTRICT,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS
40754700000000,Coast Unified,2,3,9,4,4
40754700000000,Coast Unified,3,1,4,2,2
40754700000000,Coast Unified,5,31,418,56,30
40754700000000,Coast Unified,7,24,235,44,16
40754700000000,Coast Unified,9,1,3,1,1
41104100000000,San Mateo County Office of Education,3,6,18,8,0
41104100000000,San Mateo County Office of Education,5,34,146,38,0
41104100000000,San Mateo County Office of Education,6,1,14,12,0
41104100000000,San Mateo County Office of Education,7,4,51,8,0
41688900000000,Cabrillo Unified,1,1,3,1,0
41688900000000,Cabrillo Unified,2,5,56,14,8
41688900000000,Cabrillo Unified,4,8,47,14,14
41688900000000,Cabrillo Unified,5,137,1687,210,84
41688900000000,Cabrillo Unified,6,2,15,4,2
41688900000000,Cabrillo Unified,7,129,1393,254,158
41688900000000,Cabrillo Unified,9,12,107,18,12
41689200000000,Jefferson Elementary,1,1,15,6,2
41689200000000,Jefferson Elementary,2,10,1290,358,216
41689200000000,Jefferson Elementary,3,1,93,40,0
41689200000000,Jefferson Elementary,4,1,1999,714,340
41689200000000,Jefferson Elementary,5,22,2432,630,154
41689200000000,Jefferson Elementary,6,2,164,60,6
41689200000000,Jefferson Elementary,7,36,781,360,136
41689200000000,Jefferson Elementary,9,6,362,156,62
41689200000000,Jefferson Union High,1,5,12,6,2
41689200000000,Jefferson Union High,2,174,728,358,216
41689200000000,Jefferson Union High,3,19,62,40,0
41689200000000,Jefferson Union High,4,377,1491,714,340
41689200000000,Jefferson Union High,5,333,1390,630,154
41689200000000,Jefferson Union High,6,29,116,60,6
41689200000000,Jefferson Union High,7,160,731,360,136
41689200000000,Jefferson Union High,9,78,354,156,62
41689400000000,La Honda-Pescadero Unified,5,11,203,22,6
41689400000000,La Honda-Pescadero Unified,6,1,2,1,0
41689400000000,La Honda-Pescadero Unified,7,2,117,4,2
41689400000000,La Honda-Pescadero Unified,9,0,6,2,2
41690000000000,Ravenswood City Elementary,5,50,3379,60,60
41690000000000,Ravenswood City Elementary,6,1,277,2,2
41690500000000,San Mateo Union High,1,3,15,6,0
41690500000000,San Mateo Union High,2,485,1931,938,770
41690500000000,San Mateo Union High,3,48,213,84,26
41690500000000,San Mateo Union High,4,128,533,238,156
41690500000000,San Mateo Union High,5,581,2589,976,338
41690500000000,San Mateo Union High,6,22,86,26,8
41690500000000,San Mateo Union High,7,580,2530,1088,704
41690500000000,San Mateo Union High,9,185,727,348,226
41690600000000,Sequoia Union High,0,3,102,4,2
41690600000000,Sequoia Union High,1,4,40,10,2
41690600000000,Sequoia Union High,2,129,655,242,206
41690600000000,Sequoia Union High,3,71,246,116,16
41690600000000,Sequoia Union High,4,43,156,78,58
41690600000000,Sequoia Union High,5,1172,4572,1886,764
41690600000000,Sequoia Union High,6,60,251,100,40
41690600000000,Sequoia Union High,7,812,3391,1532,1182
41690600000000,Sequoia Union High,9,116,349,222,168
41690700000000,South San Francisco Unified,0,0,3,2,0
41690700000000,South San Francisco Unified,1,2,16,2,0
41690700000000,South San Francisco Unified,2,58,931,108,0
41690700000000,South San Francisco Unified,3,8,193,14,0
41690700000000,South San Francisco Unified,4,193,2207,358,0
41690700000000,South San Francisco Unified,5,326,4325,536,0
41690700000000,South San Francisco Unified,6,12,125,16,0
41690700000000,South San Francisco Unified,7,43,615,80,0
41690700000000,South San Francisco Unified,9,41,526,78,0
42104200000000,Santa Barbara County Office of Education,5,41,209,32,0
42104200000000,Santa Barbara County Office of Education,6,3,8,2,0
42104200000000,Santa Barbara County Office of Education,7,0,49,2,0
42691100000000,Blochman Union Elementary,5,23,300,42,6
42691100000000,Blochman Union Elementary,7,66,805,124,4
42691100000000,Blochman Union Elementary,9,2,79,8,2
42691500000000,Carpinteria Unified,2,2,39,4,4
42691500000000,Carpinteria Unified,4,3,17,4,4
42691500000000,Carpinteria Unified,5,128,1619,240,94
42691500000000,Carpinteria Unified,6,3,12,6,0
42691500000000,Carpinteria Unified,7,42,503,78,36
42691500000000,Carpinteria Unified,9,1,27,2,2
42692300000000,Lompoc Unified,1,7,54,14,4
42692300000000,Lompoc Unified,2,19,174,36,10
42692300000000,Lompoc Unified,3,3,27,6,4
42692300000000,Lompoc Unified,4,15,121,30,18
42692300000000,Lompoc Unified,5,420,6476,784,188
42692300000000,Lompoc Unified,6,25,324,56,20
42692300000000,Lompoc Unified,7,216,2561,406,152
42692300000000,Lompoc Unified,9,40,478,78,38
42692600000000,Orcutt Union Elementary,2,6,90,10,4
42692600000000,Orcutt Union Elementary,3,2,18,2,0
42692600000000,Orcutt Union Elementary,4,2,59,4,0
42692600000000,Orcutt Union Elementary,5,53,2378,104,26
42692600000000,Orcutt Union Elementary,7,83,2334,160,46
42692600000000,Orcutt Union Elementary,9,4,281,8,2
42693100000000,Santa Maria Joint Union High,0,4,32,6,0
42693100000000,Santa Maria Joint Union High,1,2,22,2,0
42693100000000,Santa Maria Joint Union High,2,22,78,46,22
42693100000000,Santa Maria Joint Union High,3,2,13,4,0
42693100000000,Santa Maria Joint Union High,4,45,172,86,42
42693100000000,Santa Maria Joint Union High,5,1665,6590,3042,666
42693100000000,Santa Maria Joint Union High,6,24,95,42,6
42693100000000,Santa Maria Joint Union High,7,223,830,384,120
42693100000000,Santa Maria Joint Union High,9,27,68,48,26
42693300000000,Santa Ynez Valley Union High,1,5,14,10,2
42693300000000,Santa Ynez Valley Union High,2,3,7,6,6
42693300000000,Santa Ynez Valley Union High,5,108,415,194,56
42693300000000,Santa Ynez Valley Union High,6,1,3,2,0
42693300000000,Santa Ynez Valley Union High,7,138,521,260,160
42693300000000,Santa Ynez Valley Union High,9,7,37,12,8
42750100000000,Cuyama Joint Unified,5,21,191,40,2
42750100000000,Cuyama Joint Unified,7,2,39,4,0
42767900000000,Santa Barbara Unified,0,0,49,8,2
42767900000000,Santa Barbara Unified,1,21,99,36,18
42767900000000,Santa Barbara Unified,2,99,534,190,140
42767900000000,Santa Barbara Unified,3,2,22,6,2
42767900000000,Santa Barbara Unified,4,18,98,30,18
42767900000000,Santa Barbara Unified,5,907,9126,1454,512
42767900000000,Santa Barbara Unified,6,31,173,44,24
42767900000000,Santa Barbara Unified,7,704,5289,1278,832
42769500000000,SBE - Olive Grove Charter,0,1,3,4,0
42769500000000,SBE - Olive Grove Charter,5,12,59,28,0
42769500000000,SBE - Olive Grove Charter,7,6,53,20,2
43104400000000,Santa Clara County Office of Education,1,2,40,2,0
43104400000000,Santa Clara County Office of Education,2,78,1620,100,94
43104400000000,Santa Clara County Office of Education,3,3,40,6,4
43104400000000,Santa Clara County Office of Education,4,13,232,16,14
43104400000000,Santa Clara County Office of Education,5,248,6465,372,210
43104400000000,Santa Clara County Office of Education,6,24,288,24,18
43104400000000,Santa Clara County Office of Education,7,66,1345,96,68
43104400000000,Santa Clara County Office of Education,9,6,360,10,10
43694000000000,Campbell Union High,1,3,27,6,0
43694000000000,Campbell Union High,2,216,968,390,260
43694000000000,Campbell Union High,3,7,48,10,0
43694000000000,Campbell Union High,4,49,175,90,40
43694000000000,Campbell Union High,5,649,2659,1072,274
43694000000000,Campbell Union High,6,65,226,110,58
43694000000000,Campbell Union High,7,699,3204,1266,616
43694000000000,Campbell Union High,9,122,352,226,138
43694300000000,East Side Union High,0,2,48,2,2
43694300000000,East Side Union High,1,19,62,30,8
43694300000000,East Side Union High,2,1833,7988,3446,2386
43694300000000,East Side Union High,3,48,140,90,22
43694300000000,East Side Union High,4,524,1939,978,510
43694300000000,East Side Union High,5,3295,13812,4984,1462
43694300000000,East Side Union High,6,182,670,304,92
43694300000000,East Side Union High,7,442,1597,804,360
43694300000000,East Side Union High,9,140,428,244,106
43694700000000,Fremont Union High,1,4,14,6,4
43694700000000,Fremont Union High,2,1421,6018,2818,2550
43694700000000,Fremont Union High,3,3,25,6,6
43694700000000,Fremont Union High,4,82,314,158,96
43694700000000,Fremont Union High,5,409,1620,712,246
43694700000000,Fremont Union High,6,39,119,72,36
43694700000000,Fremont Union High,7,543,2069,1038,754
43694700000000,Fremont Union High,9,119,557,222,150
43694800000000,Gilroy Unified,0,6,209,16,0
43694800000000,Gilroy Unified,1,4,68,6,2
43694800000000,Gilroy Unified,2,34,442,64,44
43694800000000,Gilroy Unified,3,3,25,6,2
43694800000000,Gilroy Unified,4,21,242,40,20
43694800000000,Gilroy Unified,5,641,8334,1148,332
43694800000000,Gilroy Unified,6,13,134,28,12
43694800000000,Gilroy Unified,7,224,2180,438,208
43694800000000,Gilroy Unified,9,18,218,36,16
43695300000000,Los Gatos Union Elementary,0,0,36,10,10
43695300000000,Los Gatos Union Elementary,2,0,527,472,430
43695300000000,Los Gatos Union Elementary,3,0,6,2,2
43695300000000,Los Gatos Union Elementary,4,0,63,8,8
43695300000000,Los Gatos Union Elementary,5,0,239,126,82
43695300000000,Los Gatos Union Elementary,6,0,18,6,2
43695300000000,Los Gatos Union Elementary,7,0,2289,810,634
43695300000000,Los Gatos Union Elementary,9,0,133,130,104
43695300000000,Los Gatos-Saratoga Joint Union High,0,6,32,10,10
43695300000000,Los Gatos-Saratoga Joint Union High,2,239,978,472,430
43695300000000,Los Gatos-Saratoga Joint Union High,3,1,5,2,2
43695300000000,Los Gatos-Saratoga Joint Union High,4,5,15,8,8
43695300000000,Los Gatos-Saratoga Joint Union High,5,65,263,126,82
43695300000000,Los Gatos-Saratoga Joint Union High,6,3,13,6,2
43695300000000,Los Gatos-Saratoga Joint Union High,7,416,1707,810,634
43695300000000,Los Gatos-Saratoga Joint Union High,9,65,296,130,104
43695800000000,Moreland,0,0,4,2,2
43695800000000,Moreland,1,0,33,10,2
43695800000000,Moreland,2,0,1291,118,82
43695800000000,Moreland,3,0,19,16,14
43695800000000,Moreland,4,0,153,28,22
43695800000000,Moreland,5,0,1569,488,146
43695800000000,Moreland,6,0,118,34,18
43695800000000,Moreland,7,0,1306,478,262
43695800000000,Moreland,9,0,317,14,10
43695800000000,Morgan Hill Unified,0,2,88,2,2
43695800000000,Morgan Hill Unified,1,6,53,10,2
43695800000000,Morgan Hill Unified,2,59,737,118,82
43695800000000,Morgan Hill Unified,3,8,41,16,14
43695800000000,Morgan Hill Unified,4,15,200,28,22
43695800000000,Morgan Hill Unified,5,320,4571,488,146
43695800000000,Morgan Hill Unified,6,19,175,34,18
43695800000000,Morgan Hill Unified,7,264,3045,478,262
43695800000000,Morgan Hill Unified,9,7,225,14,10
43696100000000,Mountain View-Los Altos Union High,2,204,883,400,360
43696100000000,Mountain View-Los Altos Union High,3,3,20,6,0
43696100000000,Mountain View-Los Altos Union High,4,30,104,56,40
43696100000000,Mountain View-Los Altos Union High,5,233,1049,436,180
43696100000000,Mountain View-Los Altos Union High,6,11,57,20,10
43696100000000,Mountain View-Los Altos Union High,7,465,1795,918,742
43696100000000,Mountain View-Los Altos Union High,9,21,117,44,28
43696400000000,Palo Alto Unified,1,4,32,8,6
43696400000000,Palo Alto Unified,2,352,4389,696,638
43696400000000,Palo Alto Unified,3,5,103,8,4
43696400000000,Palo Alto Unified,4,5,102,8,2
43696400000000,Palo Alto Unified,5,95,1432,166,98
43696400000000,Palo Alto Unified,6,32,247,58,32
43696400000000,Palo Alto Unified,7,473,5152,914,798
43696400000000,Palo Alto Unified,9,54,1028,98,88
43696700000000,San Jose Unified,0,5,154,14,6
43696700000000,San Jose Unified,1,13,117,38,14
43696700000000,San Jose Unified,2,335,4190,1034,734
43696700000000,San Jose Unified,3,13,130,36,18
43696700000000,San Jose Unified,4,53,615,280,152
43696700000000,San Jose Unified,5,1437,17301,3112,998
43696700000000,San Jose Unified,6,93,868,226,88
43696700000000,San Jose Unified,7,665,7875,1744,954
43696700000000,San Jose Unified,9,46,1204,142,74
43696700000000,Santa Clara Unified,0,3,41,14,6
43696700000000,Santa Clara Unified,1,6,88,38,14
43696700000000,Santa Clara Unified,2,199,4054,1034,734
43696700000000,Santa Clara Unified,3,8,107,36,18
43696700000000,Santa Clara Unified,4,97,1165,280,152
43696700000000,Santa Clara Unified,5,456,5490,3112,998
43696700000000,Santa Clara Unified,6,39,459,226,88
43696700000000,Santa Clara Unified,7,284,3266,1744,954
43696700000000,Santa Clara Unified,9,33,718,142,74
43733900000000,Milpitas Unified,1,1,38,2,0
43733900000000,Milpitas Unified,2,288,4744,576,424
43733900000000,Milpitas Unified,3,9,82,18,4
43733900000000,Milpitas Unified,4,217,2059,420,198
43733900000000,Milpitas Unified,5,176,2127,318,82
43733900000000,Milpitas Unified,6,24,230,44,12
43733900000000,Milpitas Unified,7,65,676,120,50
43733900000000,Milpitas Unified,9,23,335,46,16
44104500000000,Santa Cruz County Office of Education,0,16,34,28,28
44104500000000,Santa Cruz County Office of Education,1,2,5,2,2
44104500000000,Santa Cruz County Office of Education,2,8,32,14,4
44104500000000,Santa Cruz County Office of Education,4,0,9,6,4
44104500000000,Santa Cruz County Office of Education,5,213,482,276,218
44104500000000,Santa Cruz County Office of Education,6,6,19,8,8
44104500000000,Santa Cruz County Office of Education,7,176,705,372,260
44104500000000,Santa Cruz County Office of Education,9,17,64,34,20
44697700000000,Live Oak Elementary,5,7,1103,14,4
44697700000000,Live Oak Elementary,7,27,708,50,26
44697700000000,Mountain Elementary,5,0,8,14,4
44697700000000,Mountain Elementary,7,0,105,50,26
44698000000000,Pajaro Valley Unified,2,14,168,26,24
44698000000000,Pajaro Valley Unified,3,2,21,4,2
44698000000000,Pajaro Valley Unified,4,11,176,20,16
44698000000000,Pajaro Valley Unified,5,1011,16782,1786,952
44698000000000,Pajaro Valley Unified,6,6,100,12,12
44698000000000,Pajaro Valley Unified,7,228,3025,440,308
44698000000000,Pajaro Valley Unified,9,2,49,2,2
44698100000000,San Lorenzo Valley Unified,0,3,128,6,2
44698100000000,San Lorenzo Valley Unified,1,1,19,2,0
44698100000000,San Lorenzo Valley Unified,2,6,172,10,6
44698100000000,San Lorenzo Valley Unified,3,2,10,4,2
44698100000000,San Lorenzo Valley Unified,4,1,27,4,0
44698100000000,San Lorenzo Valley Unified,5,53,747,100,24
44698100000000,San Lorenzo Valley Unified,6,7,40,12,8
44698100000000,San Lorenzo Valley Unified,7,168,3164,312,146
44698100000000,San Lorenzo Valley Unified,9,8,337,14,2
44698200000000,Santa Cruz City Elementary,1,0,4,12,6
44698200000000,Santa Cruz City Elementary,2,0,96,24,10
44698200000000,Santa Cruz City Elementary,3,0,12,4,2
44698200000000,Santa Cruz City Elementary,4,0,12,8,6
44698200000000,Santa Cruz City Elementary,5,0,902,670,204
44698200000000,Santa Cruz City Elementary,6,0,42,22,10
44698200000000,Santa Cruz City Elementary,7,0,1140,850,466
44698200000000,Santa Cruz City Elementary,9,0,85,72,26
44698200000000,Santa Cruz City High,1,6,27,12,6
44698200000000,Santa Cruz City High,2,12,106,24,10
44698200000000,Santa Cruz City High,3,2,13,4,2
44698200000000,Santa Cruz City High,4,3,42,8,6
44698200000000,Santa Cruz City High,5,361,1741,670,204
44698200000000,Santa Cruz City High,6,15,71,22,10
44698200000000,Santa Cruz City High,7,437,2454,850,466
44698200000000,Santa Cruz City High,9,36,188,72,26
44754300000000,Scotts Valley Unified,3,1,2,1,1
44754300000000,Scotts Valley Unified,5,29,360,58,36
44754300000000,Scotts Valley Unified,7,142,1827,280,176
44754300000000,Scotts Valley Unified,9,22,238,44,30
45104500000000,Shasta County Office of Education,5,11,76,16,0
45104500000000,Shasta County Office of Education,7,52,480,56,0
45104500000000,Shasta County Office of Education,9,3,56,6,0
45698600000000,Anderson Union High,1,32,113,62,14
45698600000000,Anderson Union High,2,7,39,14,10
45698600000000,Anderson Union High,3,2,7,4,0
45698600000000,Anderson Union High,4,1,6,2,0
45698600000000,Anderson Union High,5,80,302,146,20
45698600000000,Anderson Union High,6,7,28,14,4
45698600000000,Anderson Union High,7,314,1299,610,172
45698600000000,Anderson Union High,9,17,48,30,2
45699900000000,Fall River Joint Unified,1,8,113,8,2
45699900000000,Fall River Joint Unified,4,1,2,2,2
45699900000000,Fall River Joint Unified,5,14,270,30,4
45699900000000,Fall River Joint Unified,7,45,729,92,20
45699900000000,Fall River Joint Unified,9,2,51,4,2
45701100000000,Redding Elementary,5,2,464,4,2
45701100000000,Redding Elementary,6,0,63,2,0
45701100000000,Redding Elementary,7,17,2376,34,16
45701400000000,Shasta Union High,0,5,51,2,2
45701400000000,Shasta Union High,1,40,181,68,14
45701400000000,Shasta Union High,2,52,235,96,46
45701400000000,Shasta Union High,3,4,17,8,4
45701400000000,Shasta Union High,4,8,39,16,10
45701400000000,Shasta Union High,5,172,775,312,100
45701400000000,Shasta Union High,6,30,126,52,8
45701400000000,Shasta Union High,7,875,4010,1572,620
45701400000000,Shasta Union High,9,68,238,126,46
45701700000000,Whitmore Union Elementary,1,0,1,1,0
45701700000000,Whitmore Union Elementary,5,0,18,4,0
45701700000000,Whitmore Union Elementary,7,8,65,18,0
45752700000000,Gateway Unified,1,18,210,26,2
45752700000000,Gateway Unified,2,6,114,12,8
45752700000000,Gateway Unified,4,1,9,2,0
45752700000000,Gateway Unified,5,30,429,62,14
45752700000000,Gateway Unified,6,5,59,12,0
45752700000000,Gateway Unified,7,195,2431,346,50
45752700000000,Gateway Unified,9,4,153,8,0
46701800000000,Sierra-Plumas Joint Unified,5,4,57,6,6
46701800000000,Sierra-Plumas Joint Unified,7,29,300,58,44
47104700000000,Siskiyou County Office of Education,1,4,24,6,0
47104700000000,Siskiyou County Office of Education,2,1,6,2,0
47104700000000,Siskiyou County Office of Education,4,1,1,1,0
47104700000000,Siskiyou County Office of Education,5,3,64,4,0
47104700000000,Siskiyou County Office of Education,6,0,5,2,0
47104700000000,Siskiyou County Office of Education,7,28,344,42,0
47104700000000,Siskiyou County Office of Education,9,4,58,4,0
47702500000000,Dunsmuir Joint Union High,5,3,10,6,2
47702500000000,Dunsmuir Joint Union High,6,3,4,6,0
47702500000000,Dunsmuir Joint Union High,7,13,45,20,14
47702500000000,Dunsmuir Joint Union High,9,2,7,2,2
47704700000000,Siskiyou Union High,1,13,38,14,4
47704700000000,Siskiyou Union High,2,5,20,8,6
47704700000000,Siskiyou Union High,3,1,5,2,2
47704700000000,Siskiyou Union High,4,3,4,6,4
47704700000000,Siskiyou Union High,5,19,90,32,8
47704700000000,Siskiyou Union High,6,9,20,18,8
47704700000000,Siskiyou Union High,7,96,384,186,46
47704700000000,Siskiyou Union High,9,1,37,2,0
47705200000000,Yreka Union High,1,11,40,12,6
47705200000000,Yreka Union High,2,1,9,2,2
47705200000000,Yreka Union High,5,25,103,44,28
47705200000000,Yreka Union High,7,111,434,200,96
47705200000000,Yreka Union High,9,15,54,24,14
47736800000000,Butte Valley Unified,5,11,143,22,2
47736800000000,Butte Valley Unified,7,10,138,20,0
47736800000000,Butte Valley Unified,9,1,5,2,0
47764600000000,Scott Valley Unified,1,4,87,4,2
47764600000000,Scott Valley Unified,2,1,13,2,2
47764600000000,Scott Valley Unified,5,9,82,18,2
47764600000000,Scott Valley Unified,7,25,404,48,24
47764600000000,Scott Valley Unified,9,7,50,12,6
48104900000000,Solano County Office of Education,5,30,165,8,0
48104900000000,Solano County Office of Education,6,14,99,12,0
48104900000000,Solano County Office of Education,7,14,135,2,0
48705200000000,Benicia Unified,0,4,69,12,2
48705200000000,Benicia Unified,2,28,230,54,36
48705200000000,Benicia Unified,3,2,20,4,4
48705200000000,Benicia Unified,4,52,415,104,68
48705200000000,Benicia Unified,5,75,895,138,48
48705200000000,Benicia Unified,6,36,405,68,12
48705200000000,Benicia Unified,7,203,2278,390,166
48705200000000,Benicia Unified,9,29,611,64,36
48705300000000,Dixon Unified,0,4,41,6,4
48705300000000,Dixon Unified,2,6,34,14,10
48705300000000,Dixon Unified,3,1,8,2,0
48705300000000,Dixon Unified,4,4,44,10,8
48705300000000,Dixon Unified,5,150,2091,244,108
48705300000000,Dixon Unified,6,11,77,16,8
48705300000000,Dixon Unified,7,106,1300,198,76
48705400000000,Fairfield-Suisun Unified,0,0,1,2,0
48705400000000,Fairfield-Suisun Unified,1,15,134,18,2
48705400000000,Fairfield-Suisun Unified,2,91,1140,162,102
48705400000000,Fairfield-Suisun Unified,3,16,237,22,6
48705400000000,Fairfield-Suisun Unified,4,175,1906,326,196
48705400000000,Fairfield-Suisun Unified,5,567,8753,886,248
48705400000000,Fairfield-Suisun Unified,6,281,3560,410,108
48705400000000,Fairfield-Suisun Unified,7,260,4140,434,204
48705400000000,Fairfield-Suisun Unified,9,189,1683,304,118
48705700000000,Travis Unified,0,0,23,12,0
48705700000000,Travis Unified,1,1,36,22,12
48705700000000,Travis Unified,2,24,239,110,62
48705700000000,Travis Unified,3,4,81,42,22
48705700000000,Travis Unified,4,56,570,166,96
48705700000000,Travis Unified,5,88,1174,746,236
48705700000000,Travis Unified,6,74,641,348,102
48705700000000,Travis Unified,7,149,2134,1324,584
48705700000000,Travis Unified,9,26,497,138,54
48705700000000,Vacaville Unified,0,4,177,12,0
48705700000000,Vacaville Unified,1,8,87,22,12
48705700000000,Vacaville Unified,2,31,303,110,62
48705700000000,Vacaville Unified,3,13,91,42,22
48705700000000,Vacaville Unified,4,27,376,166,96
48705700000000,Vacaville Unified,5,263,4566,746,236
48705700000000,Vacaville Unified,6,88,786,348,102
48705700000000,Vacaville Unified,7,491,5625,1324,584
48705700000000,Vacaville Unified,9,45,830,138,54
48705800000000,Vallejo City Unified,0,5,249,6,0
48705800000000,Vallejo City Unified,1,4,64,2,0
48705800000000,Vallejo City Unified,2,19,374,36,18
48705800000000,Vallejo City Unified,3,23,328,32,6
48705800000000,Vallejo City Unified,4,240,2262,416,238
48705800000000,Vallejo City Unified,5,336,5691,490,156
48705800000000,Vallejo City Unified,6,303,4237,374,118
48705800000000,Vallejo City Unified,7,91,1208,112,40
48705800000000,Vallejo City Unified,9,16,323,22,8
49105000000000,Sonoma County Office of Education,1,1,10,4,2
49105000000000,Sonoma County Office of Education,4,1,6,2,0
49105000000000,Sonoma County Office of Education,5,50,279,38,4
49105000000000,Sonoma County Office of Education,6,5,30,4,0
49105000000000,Sonoma County Office of Education,7,25,264,24,0
49706100000000,West Sonoma County Union High,1,5,15,6,0
49706100000000,West Sonoma County Union High,2,9,49,20,12
49706100000000,West Sonoma County Union High,3,2,7,2,2
49706100000000,West Sonoma County Union High,4,3,9,6,0
49706100000000,West Sonoma County Union High,5,89,396,158,38
49706100000000,West Sonoma County Union High,6,8,28,16,8
49706100000000,West Sonoma County Union High,7,386,1465,694,312
49706100000000,West Sonoma County Union High,9,12,45,28,16
49706600000000,Cloverdale Unified,1,5,37,8,2
49706600000000,Cloverdale Unified,5,45,763,80,10
49706600000000,Cloverdale Unified,7,51,538,94,28
49706600000000,Cloverdale Unified,9,5,34,6,0
49707100000000,Geyserville Unified,5,18,161,36,10
49707100000000,Geyserville Unified,7,4,75,10,2
49707100000000,Gravenstein Union Elementary,5,0,123,36,10
49707100000000,Gravenstein Union Elementary,7,0,501,10,2
49707300000000,Harmony Union Elementary,2,1,16,4,0
49707300000000,Harmony Union Elementary,4,3,11,6,0
49707300000000,Harmony Union Elementary,5,20,147,34,2
49707300000000,Harmony Union Elementary,6,2,12,2,0
49707300000000,Harmony Union Elementary,7,24,455,46,2
49707300000000,Harmony Union Elementary,9,3,53,4,0
49708000000000,Liberty Elementary,0,1,6,2,0
49708000000000,Liberty Elementary,2,2,15,6,0
49708000000000,Liberty Elementary,4,3,26,4,0
49708000000000,Liberty Elementary,5,11,140,18,0
49708000000000,Liberty Elementary,6,11,83,18,0
49708000000000,Liberty Elementary,7,33,500,48,2
49708000000000,Liberty Elementary,9,3,64,4,0
49708400000000,Oak Grove Union Elementary,2,2,21,2,2
49708400000000,Oak Grove Union Elementary,5,12,319,8,0
49708400000000,Oak Grove Union Elementary,6,3,15,6,0
49708400000000,Oak Grove Union Elementary,7,14,620,28,6
49708400000000,Oak Grove Union Elementary,9,4,68,8,0
49708500000000,Old Adobe Union,7,0,912,2,0
49708500000000,Petaluma City Elementary,7,3,1464,2,0
49708600000000,Petaluma Joint Union High,0,2,3,2,0
49708600000000,Petaluma Joint Union High,1,4,31,6,2
49708600000000,Petaluma Joint Union High,2,30,151,58,36
49708600000000,Petaluma Joint Union High,3,2,19,2,2
49708600000000,Petaluma Joint Union High,4,11,38,22,12
49708600000000,Petaluma Joint Union High,5,306,1698,496,136
49708600000000,Petaluma Joint Union High,6,7,65,8,2
49708600000000,Petaluma Joint Union High,7,463,3123,864,408
49708600000000,Petaluma Joint Union High,9,26,209,50,20
49708700000000,Piner-Olivet Union Elementary,5,9,640,16,14
49708700000000,Piner-Olivet Union Elementary,7,6,489,10,6
49709000000000,Rincon Valley Union Elementary,5,0,1018,190,134
49709000000000,Rincon Valley Union Elementary,7,0,2019,2,2
49709000000000,Roseland,5,105,2586,190,134
49709000000000,Roseland,7,1,85,2,2
49709200000000,Santa Rosa High,0,5,67,10,0
49709200000000,Santa Rosa High,1,22,108,28,2
49709200000000,Santa Rosa High,2,104,619,202,90
49709200000000,Santa Rosa High,3,16,64,22,2
49709200000000,Santa Rosa High,4,23,111,44,22
49709200000000,Santa Rosa High,5,892,5193,1424,278
49709200000000,Santa Rosa High,6,42,238,68,12
49709200000000,Santa Rosa High,7,819,4314,1466,534
49709200000000,Santa Rosa High,9,118,581,194,46
49709500000000,Sonoma Valley Unified,1,2,21,4,2
49709500000000,Sonoma Valley Unified,2,7,83,12,8
49709500000000,Sonoma Valley Unified,3,1,5,2,2
49709500000000,Sonoma Valley Unified,4,1,26,2,2
49709500000000,Sonoma Valley Unified,5,146,2606,274,92
49709500000000,Sonoma Valley Unified,6,1,22,2,0
49709500000000,Sonoma Valley Unified,7,130,1739,236,118
49709500000000,Sonoma Valley Unified,9,1,54,2,0
49709600000000,Twin Hills Union Elementary,5,1,205,4,0
49709600000000,Twin Hills Union Elementary,7,18,902,42,14
49738800000000,Cotati-Rohnert Park Unified,0,8,100,10,0
49738800000000,Cotati-Rohnert Park Unified,1,7,43,10,8
49738800000000,Cotati-Rohnert Park Unified,2,25,207,46,34
49738800000000,Cotati-Rohnert Park Unified,3,5,23,8,2
49738800000000,Cotati-Rohnert Park Unified,4,11,74,18,6
49738800000000,Cotati-Rohnert Park Unified,5,153,2518,278,132
49738800000000,Cotati-Rohnert Park Unified,6,18,135,30,10
49738800000000,Cotati-Rohnert Park Unified,7,252,2896,448,242
49738800000000,Cotati-Rohnert Park Unified,9,6,376,10,6
49753600000000,Windsor Unified,1,9,62,16,2
49753600000000,Windsor Unified,2,15,95,28,18
49753600000000,Windsor Unified,3,3,20,6,2
49753600000000,Windsor Unified,4,4,24,8,2
49753600000000,Windsor Unified,5,195,2611,338,84
49753600000000,Windsor Unified,6,5,40,8,4
49753600000000,Windsor Unified,7,238,2390,462,212
49753600000000,Windsor Unified,9,4,106,8,2
49753900000000,Healdsburg Unified,2,3,20,6,2
49753900000000,Healdsburg Unified,4,1,1,1,0
49753900000000,Healdsburg Unified,5,77,1024,138,24
49753900000000,Healdsburg Unified,7,69,599,126,56
49753900000000,Healdsburg Unified,9,1,9,2,0
50105000000000,Stanislaus County Office of Education,2,21,59,18,0
50105000000000,Stanislaus County Office of Education,4,3,17,2,2
50105000000000,Stanislaus County Office of Education,5,371,1122,212,12
50105000000000,Stanislaus County Office of Education,6,45,100,28,0
50105000000000,Stanislaus County Office of Education,7,155,896,116,18
50105000000000,Stanislaus County Office of Education,9,24,82,20,2
50710400000000,Ceres Unified,0,2,19,2,2
50710400000000,Ceres Unified,1,8,86,16,6
50710400000000,Ceres Unified,2,74,721,128,66
50710400000000,Ceres Unified,3,10,118,20,10
50710400000000,Ceres Unified,4,8,71,14,6
50710400000000,Ceres Unified,5,708,10662,1254,486
50710400000000,Ceres Unified,6,23,253,30,6
