,CDS_CODE,District_Code,Function_Code,Function,Amount,Year
3531,51713810000000,71381,9200,Accounts Receivable                                                                                                                                                                                                                                       ,157110.76,1213
3532,51713990000000,71399,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,713515.4299999997,1213
3533,51713990000000,71399,9200,Accounts Receivable                                                                                                                                                                                                                                       ,30161.0,1213
3534,51714070000000,71407,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,6206.4,1213
3535,51714070000000,71407,9200,Accounts Receivable                                                                                                                                                                                                                                       ,989565.47,1213
3536,51714150000000,71415,9200,Accounts Receivable                                                                                                                                                                                                                                       ,59386.73,1213
3537,51714230000000,71423,5900,Communications                                                                                                                                                                                                                                            ,35782.3,1213
3538,51714230000000,71423,9200,Accounts Receivable                                                                                                                                                                                                                                       ,315092.67,1213
3539,51714310000000,71431,5900,Communications                                                                                                                                                                                                                                            ,35441.0,1213
3540,51714310000000,71431,9200,Accounts Receivable                                                                                                                                                                                                                                       ,38173.0,1213
3541,51714490000000,71449,9200,Accounts Receivable                                                                                                                                                                                                                                       ,34664.6,1213
3542,51714560000000,71456,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1223.0,1213
3543,51714560000000,71456,9200,Accounts Receivable                                                                                                                                                                                                                                       ,21448.29,1213
3544,51714640000000,71464,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,3616247.8099999996,1213
3545,51714640000000,71464,9200,Accounts Receivable                                                                                                                                                                                                                                       ,529738.58,1213
3546,52105200000000,10520,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,9816846.550000012,1213
3547,52105200000000,10520,2200,Classified Support Salaries                                                                                                                                                                                                                               ,503270.02,1213
3548,52105200000000,10520,5900,Communications                                                                                                                                                                                                                                            ,277538.21,1213
3549,52105200000000,10520,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,110584.01,1213
3550,52105200000000,10520,9200,Accounts Receivable                                                                                                                                                                                                                                       ,5818253.55,1213
3551,52105205230073,10520,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,66521.44,1213
3552,52105205230073,10520,9200,Accounts Receivable                                                                                                                                                                                                                                       ,5982.0,1213
3553,52714720000000,71472,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,20290.93,1213
3554,52714720000000,71472,9200,Accounts Receivable                                                                                                                                                                                                                                       ,47310.3,1213
3555,52714800000000,71480,9200,Accounts Receivable                                                                                                                                                                                                                                       ,883061.79,1213
3556,52714980000000,71498,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,104389.7,1213
3557,52714980000000,71498,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,1790.96,1213
3558,52714980000000,71498,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,39932.040000000015,1213
3559,52714980000000,71498,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,554649.7299999999,1213
3560,52714980000000,71498,9200,Accounts Receivable                                                                                                                                                                                                                                       ,130563.64,1213
3561,52715060000000,71506,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,343819.32,1213
3562,52715060000000,71506,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,67562.75,1213
3563,52715060000000,71506,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,253442.02,1213
3564,52715060000000,71506,9200,Accounts Receivable                                                                                                                                                                                                                                       ,62532.99000000001,1213
3565,52715140000000,71514,9200,Accounts Receivable                                                                                                                                                                                                                                       ,4679.0,1213
3566,52715220000000,71522,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,9999.99,1213
3567,52715220000000,71522,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,1317.9399999999996,1213
3568,52715220000000,71522,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,38657.44999999998,1213
3569,52715220000000,71522,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,454019.9200000001,1213
3570,52715220000000,71522,9200,Accounts Receivable                                                                                                                                                                                                                                       ,50899.91,1213
3571,52715300000000,71530,9200,Accounts Receivable                                                                                                                                                                                                                                       ,6679.0,1213
3572,52715480000000,71548,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,14854.630000000005,1213
3573,52715480000000,71548,9200,Accounts Receivable                                                                                                                                                                                                                                       ,72986.13,1213
3574,52715550000000,71555,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,3128.8,1213
3575,52715550000000,71555,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,5895.66,1213
3576,52715550000000,71555,9200,Accounts Receivable                                                                                                                                                                                                                                       ,8544.0,1213
3577,52715630000000,71563,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,3000.0,1213
3578,52715630000000,71563,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,2653.58,1213
3579,52715630000000,71563,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,15987.09,1213
3580,52715630000000,71563,9200,Accounts Receivable                                                                                                                                                                                                                                       ,41781.3,1213
3581,52715710000000,71571,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,28100.34,1213
3582,52715710000000,71571,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,33438.340000000004,1213
3583,52715710000000,71571,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,84997.84000000003,1213
3584,52715710000000,71571,9200,Accounts Receivable                                                                                                                                                                                                                                       ,49432.91,1213
3585,52715890000000,71589,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,6099.28,1213
3586,52715890000000,71589,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1113.1,1213
3587,52715890000000,71589,9200,Accounts Receivable                                                                                                                                                                                                                                       ,6088.0,1213
3588,52716050000000,71605,9200,Accounts Receivable                                                                                                                                                                                                                                       ,53947.0,1213
3589,52716130000000,71613,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,20100.0,1213
3590,52716130000000,71613,9200,Accounts Receivable                                                                                                                                                                                                                                       ,4281.0,1213
3591,52716210000000,71621,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,29681.1,1213
3592,52716210000000,71621,9200,Accounts Receivable                                                                                                                                                                                                                                       ,117974.73,1213
3593,52716390000000,71639,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,131399.73,1213
3594,52716390000000,71639,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,290792.91000000003,1213
3595,52716390000000,71639,9200,Accounts Receivable                                                                                                                                                                                                                                       ,113597.89,1213
3596,52716470000000,71647,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,3922.34,1213
3597,52716470000000,71647,9200,Accounts Receivable                                                                                                                                                                                                                                       ,17711.61,1213
3598,52716540000000,71654,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,3000.0,1213
3599,52716540000000,71654,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,10088.24,1213
3600,52716540000000,71654,9200,Accounts Receivable                                                                                                                                                                                                                                       ,15248.0,1213
3601,53105380000000,10538,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,102866.28,1213
3602,53105380000000,10538,2200,Classified Support Salaries                                                                                                                                                                                                                               ,128877.42,1213
3603,53105380000000,10538,9200,Accounts Receivable                                                                                                                                                                                                                                       ,4294403.15,1213
3604,53716620000000,71662,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,7189.0,1213
3605,53716620000000,71662,9200,Accounts Receivable                                                                                                                                                                                                                                       ,30288.0,1213
3606,53716700000000,71670,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,516.0,1213
3607,53716700000000,71670,9200,Accounts Receivable                                                                                                                                                                                                                                       ,11023.94,1213
3608,53716880000000,71688,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1898.0,1213
3609,53716880000000,71688,9200,Accounts Receivable                                                                                                                                                                                                                                       ,14442.0,1213
3610,53716960000000,71696,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,17046.9,1213
3611,53716960000000,71696,9200,Accounts Receivable                                                                                                                                                                                                                                       ,47409.0,1213
3612,53717380000000,71738,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,7896.84,1213
3613,53717380000000,71738,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,1695.0,1213
3614,53717380000000,71738,9200,Accounts Receivable                                                                                                                                                                                                                                       ,45211.0,1213
3615,53717460000000,71746,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,12005.52,1213
3616,53717460000000,71746,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,270.0,1213
3617,53717460000000,71746,9200,Accounts Receivable                                                                                                                                                                                                                                       ,35793.0,1213
3618,53717610000000,71761,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1685.0,1213
3619,53717610000000,71761,9200,Accounts Receivable                                                                                                                                                                                                                                       ,13987.0,1213
3620,53738330000000,73833,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,12454.0,1213
3621,53738330000000,73833,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,10096.7,1213
3622,53738330000000,73833,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,15411.360000000002,1213
3623,53738330000000,73833,9200,Accounts Receivable                                                                                                                                                                                                                                       ,36055.0,1213
3624,53750280000000,75028,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1359.61,1213
3625,53750280000000,75028,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,70469.19,1213
3626,53750280000000,75028,9200,Accounts Receivable                                                                                                                                                                                                                                       ,48763.0,1213
3627,53765130000000,76513,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,8589.960000000001,1213
3628,53765130000000,76513,9200,Accounts Receivable                                                                                                                                                                                                                                       ,254005.0,1213
3629,54105460000000,10546,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,18474709.609999992,1213
3630,54105460000000,10546,2200,Classified Support Salaries                                                                                                                                                                                                                               ,573334.11,1213
3631,54105460000000,10546,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,2329.290000000001,1213
3632,54105460000000,10546,5900,Communications                                                                                                                                                                                                                                            ,11750511.6,1213
3633,54105460000000,10546,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,154055.89999999994,1213
3634,54105460000000,10546,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,2028622.5800000003,1213
3635,54105460000000,10546,9200,Accounts Receivable                                                                                                                                                                                                                                       ,40799784.53,1213
3636,54403030000000,40303,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,83075.56999999999,1213
3637,54403030000000,40303,7350,Transfers of Indirect Costs - Interfund                                                                                                                                                                                                                   ,8979.0,1213
3638,54403030000000,40303,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,7910.0,1213
3639,54717950000000,71795,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,57403.14,1213
3640,54717950000000,71795,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,7167.039999999999,1213
3641,54717950000000,71795,7350,Transfers of Indirect Costs - Interfund                                                                                                                                                                                                                   ,8914.0,1213
3642,54718030000000,71803,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,34368.97,1213
3643,54718030000000,71803,5100,Subagreements for Services                                                                                                                                                                                                                                ,575.0,1213
3644,54718030000000,71803,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,82577.5,1213
3645,54718030000000,71803,7350,Transfers of Indirect Costs - Interfund                                                                                                                                                                                                                   ,36000.0,1213
3646,54718030000000,71803,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,123579.31999999998,1213
3647,54718030000000,71803,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1026.0,1213
3648,54718110000000,71811,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,75150.75999999997,1213
3649,54718110000000,71811,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,12767.63,1213
3650,54718110000000,71811,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,78727.42,1213
3651,54718110000000,71811,7350,Transfers of Indirect Costs - Interfund                                                                                                                                                                                                                   ,72847.72,1213
3652,54718110000000,71811,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,178638.15000000005,1213
3653,54718290000000,71829,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,4522.78,1213
3654,54718290000000,71829,7350,Transfers of Indirect Costs - Interfund                                                                                                                                                                                                                   ,5309.0,1213
3655,54718290000000,71829,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,31228.52,1213
3656,54718370000000,71837,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1492007.8099999987,1213
3657,54718370000000,71837,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,4171.78,1213
3658,54718370000000,71837,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,65271.79,1213
3659,54718370000000,71837,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,1594581.2399999998,1213
3660,54718450000000,71845,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,3892.98,1213
3661,54718450000000,71845,7350,Transfers of Indirect Costs - Interfund                                                                                                                                                                                                                   ,7111.0,1213
3662,54718450000000,71845,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,32432.5,1213
3663,54718520000000,71852,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,6093.94,1213
3664,54718520000000,71852,7350,Transfers of Indirect Costs - Interfund                                                                                                                                                                                                                   ,5223.0,1213
3665,54718600000000,71860,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,824765.28,1213
3666,54718600000000,71860,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,207506.01,1213
3667,54718600000000,71860,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,201408.9,1213
3668,54718600000000,71860,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,2073464.8300000003,1213
3669,54718600000000,71860,9200,Accounts Receivable                                                                                                                                                                                                                                       ,264598.0,1213
3670,54718940000000,71894,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,37890.320000000014,1213
3671,54718940000000,71894,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,9400.4,1213
3672,54718940000000,71894,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1675.66,1213
3673,54718940000000,71894,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,9236.75,1213
3674,54718940000000,71894,7350,Transfers of Indirect Costs - Interfund                                                                                                                                                                                                                   ,13274.05,1213
3675,54718940000000,71894,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,80653.16,1213
3676,54719020000000,71902,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,398746.32000000007,1213
3677,54719020000000,71902,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,53679.17,1213
3678,54719020000000,71902,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,113774.18,1213
3679,54719020000000,71902,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,86593.06,1213
3680,54719020000000,71902,9200,Accounts Receivable                                                                                                                                                                                                                                       ,5044.0,1213
3681,54719100000000,71910,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,138261.68,1213
3682,54719100000000,71910,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,1974.35,1213
