,CDS_CODE,DISTRICT,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS,Year
3057,43695800000000,Morgan Hill Unified,9,7,225,14,10,1516
3058,43696100000000,Mountain View-Los Altos Union High,2,204,883,400,360,1516
3059,43696100000000,Mountain View-Los Altos Union High,3,3,20,6,0,1516
3060,43696100000000,Mountain View-Los Altos Union High,4,30,104,56,40,1516
3061,43696100000000,Mountain View-Los Altos Union High,5,233,1049,436,180,1516
3062,43696100000000,Mountain View-Los Altos Union High,6,11,57,20,10,1516
3063,43696100000000,Mountain View-Los Altos Union High,7,465,1795,918,742,1516
3064,43696100000000,Mountain View-Los Altos Union High,9,21,117,44,28,1516
3065,43696400000000,Palo Alto Unified,1,4,32,8,6,1516
3066,43696400000000,Palo Alto Unified,2,352,4389,696,638,1516
3067,43696400000000,Palo Alto Unified,3,5,103,8,4,1516
3068,43696400000000,Palo Alto Unified,4,5,102,8,2,1516
3069,43696400000000,Palo Alto Unified,5,95,1432,166,98,1516
3070,43696400000000,Palo Alto Unified,6,32,247,58,32,1516
3071,43696400000000,Palo Alto Unified,7,473,5152,914,798,1516
3072,43696400000000,Palo Alto Unified,9,54,1028,98,88,1516
3073,43696700000000,San Jose Unified,0,5,154,14,6,1516
3074,43696700000000,San Jose Unified,1,13,117,38,14,1516
3075,43696700000000,San Jose Unified,2,335,4190,1034,734,1516
3076,43696700000000,San Jose Unified,3,13,130,36,18,1516
3077,43696700000000,San Jose Unified,4,53,615,280,152,1516
3078,43696700000000,San Jose Unified,5,1437,17301,3112,998,1516
3079,43696700000000,San Jose Unified,6,93,868,226,88,1516
3080,43696700000000,San Jose Unified,7,665,7875,1744,954,1516
3081,43696700000000,San Jose Unified,9,46,1204,142,74,1516
3082,43696700000000,Santa Clara Unified,0,3,41,14,6,1516
3083,43696700000000,Santa Clara Unified,1,6,88,38,14,1516
3084,43696700000000,Santa Clara Unified,2,199,4054,1034,734,1516
3085,43696700000000,Santa Clara Unified,3,8,107,36,18,1516
3086,43696700000000,Santa Clara Unified,4,97,1165,280,152,1516
3087,43696700000000,Santa Clara Unified,5,456,5490,3112,998,1516
3088,43696700000000,Santa Clara Unified,6,39,459,226,88,1516
3089,43696700000000,Santa Clara Unified,7,284,3266,1744,954,1516
3090,43696700000000,Santa Clara Unified,9,33,718,142,74,1516
3091,43733900000000,Milpitas Unified,1,1,38,2,0,1516
3092,43733900000000,Milpitas Unified,2,288,4744,576,424,1516
3093,43733900000000,Milpitas Unified,3,9,82,18,4,1516
3094,43733900000000,Milpitas Unified,4,217,2059,420,198,1516
3095,43733900000000,Milpitas Unified,5,176,2127,318,82,1516
3096,43733900000000,Milpitas Unified,6,24,230,44,12,1516
3097,43733900000000,Milpitas Unified,7,65,676,120,50,1516
3098,43733900000000,Milpitas Unified,9,23,335,46,16,1516
3099,44104500000000,Santa Cruz County Office of Education,0,16,34,28,28,1516
3100,44104500000000,Santa Cruz County Office of Education,1,2,5,2,2,1516
3101,44104500000000,Santa Cruz County Office of Education,2,8,32,14,4,1516
3102,44104500000000,Santa Cruz County Office of Education,4,0,9,6,4,1516
3103,44104500000000,Santa Cruz County Office of Education,5,213,482,276,218,1516
3104,44104500000000,Santa Cruz County Office of Education,6,6,19,8,8,1516
3105,44104500000000,Santa Cruz County Office of Education,7,176,705,372,260,1516
3106,44104500000000,Santa Cruz County Office of Education,9,17,64,34,20,1516
3107,44697700000000,Live Oak Elementary,5,7,1103,14,4,1516
3108,44697700000000,Live Oak Elementary,7,27,708,50,26,1516
3109,44697700000000,Mountain Elementary,5,0,8,14,4,1516
3110,44697700000000,Mountain Elementary,7,0,105,50,26,1516
3111,44698000000000,Pajaro Valley Unified,2,14,168,26,24,1516
3112,44698000000000,Pajaro Valley Unified,3,2,21,4,2,1516
3113,44698000000000,Pajaro Valley Unified,4,11,176,20,16,1516
3114,44698000000000,Pajaro Valley Unified,5,1011,16782,1786,952,1516
3115,44698000000000,Pajaro Valley Unified,6,6,100,12,12,1516
3116,44698000000000,Pajaro Valley Unified,7,228,3025,440,308,1516
3117,44698000000000,Pajaro Valley Unified,9,2,49,2,2,1516
3118,44698100000000,San Lorenzo Valley Unified,0,3,128,6,2,1516
3119,44698100000000,San Lorenzo Valley Unified,1,1,19,2,0,1516
3120,44698100000000,San Lorenzo Valley Unified,2,6,172,10,6,1516
3121,44698100000000,San Lorenzo Valley Unified,3,2,10,4,2,1516
3122,44698100000000,San Lorenzo Valley Unified,4,1,27,4,0,1516
3123,44698100000000,San Lorenzo Valley Unified,5,53,747,100,24,1516
3124,44698100000000,San Lorenzo Valley Unified,6,7,40,12,8,1516
3125,44698100000000,San Lorenzo Valley Unified,7,168,3164,312,146,1516
3126,44698100000000,San Lorenzo Valley Unified,9,8,337,14,2,1516
3127,44698200000000,Santa Cruz City Elementary,1,0,4,12,6,1516
3128,44698200000000,Santa Cruz City Elementary,2,0,96,24,10,1516
3129,44698200000000,Santa Cruz City Elementary,3,0,12,4,2,1516
3130,44698200000000,Santa Cruz City Elementary,4,0,12,8,6,1516
3131,44698200000000,Santa Cruz City Elementary,5,0,902,670,204,1516
3132,44698200000000,Santa Cruz City Elementary,6,0,42,22,10,1516
3133,44698200000000,Santa Cruz City Elementary,7,0,1140,850,466,1516
3134,44698200000000,Santa Cruz City Elementary,9,0,85,72,26,1516
3135,44698200000000,Santa Cruz City High,1,6,27,12,6,1516
3136,44698200000000,Santa Cruz City High,2,12,106,24,10,1516
3137,44698200000000,Santa Cruz City High,3,2,13,4,2,1516
3138,44698200000000,Santa Cruz City High,4,3,42,8,6,1516
3139,44698200000000,Santa Cruz City High,5,361,1741,670,204,1516
3140,44698200000000,Santa Cruz City High,6,15,71,22,10,1516
3141,44698200000000,Santa Cruz City High,7,437,2454,850,466,1516
3142,44698200000000,Santa Cruz City High,9,36,188,72,26,1516
3143,44754300000000,Scotts Valley Unified,3,1,2,1,1,1516
3144,44754300000000,Scotts Valley Unified,5,29,360,58,36,1516
3145,44754300000000,Scotts Valley Unified,7,142,1827,280,176,1516
3146,44754300000000,Scotts Valley Unified,9,22,238,44,30,1516
3147,45104500000000,Shasta County Office of Education,5,11,76,16,0,1516
3148,45104500000000,Shasta County Office of Education,7,52,480,56,0,1516
3149,45104500000000,Shasta County Office of Education,9,3,56,6,0,1516
3150,45698600000000,Anderson Union High,1,32,113,62,14,1516
3151,45698600000000,Anderson Union High,2,7,39,14,10,1516
3152,45698600000000,Anderson Union High,3,2,7,4,0,1516
3153,45698600000000,Anderson Union High,4,1,6,2,0,1516
3154,45698600000000,Anderson Union High,5,80,302,146,20,1516
3155,45698600000000,Anderson Union High,6,7,28,14,4,1516
3156,45698600000000,Anderson Union High,7,314,1299,610,172,1516
3157,45698600000000,Anderson Union High,9,17,48,30,2,1516
3158,45699900000000,Fall River Joint Unified,1,8,113,8,2,1516
3159,45699900000000,Fall River Joint Unified,4,1,2,2,2,1516
3160,45699900000000,Fall River Joint Unified,5,14,270,30,4,1516
3161,45699900000000,Fall River Joint Unified,7,45,729,92,20,1516
3162,45699900000000,Fall River Joint Unified,9,2,51,4,2,1516
3163,45701100000000,Redding Elementary,5,2,464,4,2,1516
3164,45701100000000,Redding Elementary,6,0,63,2,0,1516
3165,45701100000000,Redding Elementary,7,17,2376,34,16,1516
3166,45701400000000,Shasta Union High,0,5,51,2,2,1516
3167,45701400000000,Shasta Union High,1,40,181,68,14,1516
3168,45701400000000,Shasta Union High,2,52,235,96,46,1516
3169,45701400000000,Shasta Union High,3,4,17,8,4,1516
3170,45701400000000,Shasta Union High,4,8,39,16,10,1516
3171,45701400000000,Shasta Union High,5,172,775,312,100,1516
3172,45701400000000,Shasta Union High,6,30,126,52,8,1516
3173,45701400000000,Shasta Union High,7,875,4010,1572,620,1516
3174,45701400000000,Shasta Union High,9,68,238,126,46,1516
3175,45701700000000,Whitmore Union Elementary,1,0,1,1,0,1516
3176,45701700000000,Whitmore Union Elementary,5,0,18,4,0,1516
3177,45701700000000,Whitmore Union Elementary,7,8,65,18,0,1516
3178,45752700000000,Gateway Unified,1,18,210,26,2,1516
3179,45752700000000,Gateway Unified,2,6,114,12,8,1516
3180,45752700000000,Gateway Unified,4,1,9,2,0,1516
3181,45752700000000,Gateway Unified,5,30,429,62,14,1516
3182,45752700000000,Gateway Unified,6,5,59,12,0,1516
3183,45752700000000,Gateway Unified,7,195,2431,346,50,1516
3184,45752700000000,Gateway Unified,9,4,153,8,0,1516
3185,46701800000000,Sierra-Plumas Joint Unified,5,4,57,6,6,1516
3186,46701800000000,Sierra-Plumas Joint Unified,7,29,300,58,44,1516
3187,47104700000000,Siskiyou County Office of Education,1,4,24,6,0,1516
3188,47104700000000,Siskiyou County Office of Education,2,1,6,2,0,1516
3189,47104700000000,Siskiyou County Office of Education,4,1,1,1,0,1516
3190,47104700000000,Siskiyou County Office of Education,5,3,64,4,0,1516
3191,47104700000000,Siskiyou County Office of Education,6,0,5,2,0,1516
3192,47104700000000,Siskiyou County Office of Education,7,28,344,42,0,1516
3193,47104700000000,Siskiyou County Office of Education,9,4,58,4,0,1516
3194,47702500000000,Dunsmuir Joint Union High,5,3,10,6,2,1516
3195,47702500000000,Dunsmuir Joint Union High,6,3,4,6,0,1516
3196,47702500000000,Dunsmuir Joint Union High,7,13,45,20,14,1516
3197,47702500000000,Dunsmuir Joint Union High,9,2,7,2,2,1516
3198,47704700000000,Siskiyou Union High,1,13,38,14,4,1516
3199,47704700000000,Siskiyou Union High,2,5,20,8,6,1516
3200,47704700000000,Siskiyou Union High,3,1,5,2,2,1516
3201,47704700000000,Siskiyou Union High,4,3,4,6,4,1516
3202,47704700000000,Siskiyou Union High,5,19,90,32,8,1516
3203,47704700000000,Siskiyou Union High,6,9,20,18,8,1516
3204,47704700000000,Siskiyou Union High,7,96,384,186,46,1516
3205,47704700000000,Siskiyou Union High,9,1,37,2,0,1516
3206,47705200000000,Yreka Union High,1,11,40,12,6,1516
3207,47705200000000,Yreka Union High,2,1,9,2,2,1516
3208,47705200000000,Yreka Union High,5,25,103,44,28,1516
3209,47705200000000,Yreka Union High,7,111,434,200,96,1516
3210,47705200000000,Yreka Union High,9,15,54,24,14,1516
3211,47736800000000,Butte Valley Unified,5,11,143,22,2,1516
3212,47736800000000,Butte Valley Unified,7,10,138,20,0,1516
3213,47736800000000,Butte Valley Unified,9,1,5,2,0,1516
3214,47764600000000,Scott Valley Unified,1,4,87,4,2,1516
3215,47764600000000,Scott Valley Unified,2,1,13,2,2,1516
3216,47764600000000,Scott Valley Unified,5,9,82,18,2,1516
3217,47764600000000,Scott Valley Unified,7,25,404,48,24,1516
3218,47764600000000,Scott Valley Unified,9,7,50,12,6,1516
3219,48104900000000,Solano County Office of Education,5,30,165,8,0,1516
3220,48104900000000,Solano County Office of Education,6,14,99,12,0,1516
3221,48104900000000,Solano County Office of Education,7,14,135,2,0,1516
3222,48705200000000,Benicia Unified,0,4,69,12,2,1516
3223,48705200000000,Benicia Unified,2,28,230,54,36,1516
3224,48705200000000,Benicia Unified,3,2,20,4,4,1516
3225,48705200000000,Benicia Unified,4,52,415,104,68,1516
3226,48705200000000,Benicia Unified,5,75,895,138,48,1516
3227,48705200000000,Benicia Unified,6,36,405,68,12,1516
3228,48705200000000,Benicia Unified,7,203,2278,390,166,1516
3229,48705200000000,Benicia Unified,9,29,611,64,36,1516
3230,48705300000000,Dixon Unified,0,4,41,6,4,1516
3231,48705300000000,Dixon Unified,2,6,34,14,10,1516
3232,48705300000000,Dixon Unified,3,1,8,2,0,1516
3233,48705300000000,Dixon Unified,4,4,44,10,8,1516
3234,48705300000000,Dixon Unified,5,150,2091,244,108,1516
3235,48705300000000,Dixon Unified,6,11,77,16,8,1516
3236,48705300000000,Dixon Unified,7,106,1300,198,76,1516
3237,48705400000000,Fairfield-Suisun Unified,0,0,1,2,0,1516
3238,48705400000000,Fairfield-Suisun Unified,1,15,134,18,2,1516
3239,48705400000000,Fairfield-Suisun Unified,2,91,1140,162,102,1516
3240,48705400000000,Fairfield-Suisun Unified,3,16,237,22,6,1516
3241,48705400000000,Fairfield-Suisun Unified,4,175,1906,326,196,1516
3242,48705400000000,Fairfield-Suisun Unified,5,567,8753,886,248,1516
3243,48705400000000,Fairfield-Suisun Unified,6,281,3560,410,108,1516
3244,48705400000000,Fairfield-Suisun Unified,7,260,4140,434,204,1516
3245,48705400000000,Fairfield-Suisun Unified,9,189,1683,304,118,1516
3246,48705700000000,Travis Unified,0,0,23,12,0,1516
3247,48705700000000,Travis Unified,1,1,36,22,12,1516
3248,48705700000000,Travis Unified,2,24,239,110,62,1516
3249,48705700000000,Travis Unified,3,4,81,42,22,1516
3250,48705700000000,Travis Unified,4,56,570,166,96,1516
3251,48705700000000,Travis Unified,5,88,1174,746,236,1516
3252,48705700000000,Travis Unified,6,74,641,348,102,1516
3253,48705700000000,Travis Unified,7,149,2134,1324,584,1516
3254,48705700000000,Travis Unified,9,26,497,138,54,1516
3255,48705700000000,Vacaville Unified,0,4,177,12,0,1516
3256,48705700000000,Vacaville Unified,1,8,87,22,12,1516
3257,48705700000000,Vacaville Unified,2,31,303,110,62,1516
3258,48705700000000,Vacaville Unified,3,13,91,42,22,1516
3259,48705700000000,Vacaville Unified,4,27,376,166,96,1516
3260,48705700000000,Vacaville Unified,5,263,4566,746,236,1516
3261,48705700000000,Vacaville Unified,6,88,786,348,102,1516
3262,48705700000000,Vacaville Unified,7,491,5625,1324,584,1516
3263,48705700000000,Vacaville Unified,9,45,830,138,54,1516
3264,48705800000000,Vallejo City Unified,0,5,249,6,0,1516
3265,48705800000000,Vallejo City Unified,1,4,64,2,0,1516
3266,48705800000000,Vallejo City Unified,2,19,374,36,18,1516
3267,48705800000000,Vallejo City Unified,3,23,328,32,6,1516
3268,48705800000000,Vallejo City Unified,4,240,2262,416,238,1516
3269,48705800000000,Vallejo City Unified,5,336,5691,490,156,1516
3270,48705800000000,Vallejo City Unified,6,303,4237,374,118,1516
3271,48705800000000,Vallejo City Unified,7,91,1208,112,40,1516
3272,48705800000000,Vallejo City Unified,9,16,323,22,8,1516
3273,49105000000000,Sonoma County Office of Education,1,1,10,4,2,1516
3274,49105000000000,Sonoma County Office of Education,4,1,6,2,0,1516
3275,49105000000000,Sonoma County Office of Education,5,50,279,38,4,1516
3276,49105000000000,Sonoma County Office of Education,6,5,30,4,0,1516
3277,49105000000000,Sonoma County Office of Education,7,25,264,24,0,1516
3278,49706100000000,West Sonoma County Union High,1,5,15,6,0,1516
3279,49706100000000,West Sonoma County Union High,2,9,49,20,12,1516
3280,49706100000000,West Sonoma County Union High,3,2,7,2,2,1516
3281,49706100000000,West Sonoma County Union High,4,3,9,6,0,1516
3282,49706100000000,West Sonoma County Union High,5,89,396,158,38,1516
3283,49706100000000,West Sonoma County Union High,6,8,28,16,8,1516
3284,49706100000000,West Sonoma County Union High,7,386,1465,694,312,1516
3285,49706100000000,West Sonoma County Union High,9,12,45,28,16,1516
3286,49706600000000,Cloverdale Unified,1,5,37,8,2,1516
3287,49706600000000,Cloverdale Unified,5,45,763,80,10,1516
3288,49706600000000,Cloverdale Unified,7,51,538,94,28,1516
3289,49706600000000,Cloverdale Unified,9,5,34,6,0,1516
3290,49707100000000,Geyserville Unified,5,18,161,36,10,1516
3291,49707100000000,Geyserville Unified,7,4,75,10,2,1516
3292,49707100000000,Gravenstein Union Elementary,5,0,123,36,10,1516
3293,49707100000000,Gravenstein Union Elementary,7,0,501,10,2,1516
3294,49707300000000,Harmony Union Elementary,2,1,16,4,0,1516
3295,49707300000000,Harmony Union Elementary,4,3,11,6,0,1516
3296,49707300000000,Harmony Union Elementary,5,20,147,34,2,1516
3297,49707300000000,Harmony Union Elementary,6,2,12,2,0,1516
3298,49707300000000,Harmony Union Elementary,7,24,455,46,2,1516
3299,49707300000000,Harmony Union Elementary,9,3,53,4,0,1516
3300,49708000000000,Liberty Elementary,0,1,6,2,0,1516
3301,49708000000000,Liberty Elementary,2,2,15,6,0,1516
3302,49708000000000,Liberty Elementary,4,3,26,4,0,1516
3303,49708000000000,Liberty Elementary,5,11,140,18,0,1516
3304,49708000000000,Liberty Elementary,6,11,83,18,0,1516
3305,49708000000000,Liberty Elementary,7,33,500,48,2,1516
3306,49708000000000,Liberty Elementary,9,3,64,4,0,1516
3307,49708400000000,Oak Grove Union Elementary,2,2,21,2,2,1516
3308,49708400000000,Oak Grove Union Elementary,5,12,319,8,0,1516
3309,49708400000000,Oak Grove Union Elementary,6,3,15,6,0,1516
3310,49708400000000,Oak Grove Union Elementary,7,14,620,28,6,1516
3311,49708400000000,Oak Grove Union Elementary,9,4,68,8,0,1516
3312,49708500000000,Old Adobe Union,7,0,912,2,0,1516
3313,49708500000000,Petaluma City Elementary,7,3,1464,2,0,1516
3314,49708600000000,Petaluma Joint Union High,0,2,3,2,0,1516
3315,49708600000000,Petaluma Joint Union High,1,4,31,6,2,1516
3316,49708600000000,Petaluma Joint Union High,2,30,151,58,36,1516
3317,49708600000000,Petaluma Joint Union High,3,2,19,2,2,1516
3318,49708600000000,Petaluma Joint Union High,4,11,38,22,12,1516
3319,49708600000000,Petaluma Joint Union High,5,306,1698,496,136,1516
3320,49708600000000,Petaluma Joint Union High,6,7,65,8,2,1516
3321,49708600000000,Petaluma Joint Union High,7,463,3123,864,408,1516
3322,49708600000000,Petaluma Joint Union High,9,26,209,50,20,1516
3323,49708700000000,Piner-Olivet Union Elementary,5,9,640,16,14,1516
3324,49708700000000,Piner-Olivet Union Elementary,7,6,489,10,6,1516
3325,49709000000000,Rincon Valley Union Elementary,5,0,1018,190,134,1516
3326,49709000000000,Rincon Valley Union Elementary,7,0,2019,2,2,1516
3327,49709000000000,Roseland,5,105,2586,190,134,1516
3328,49709000000000,Roseland,7,1,85,2,2,1516
3329,49709200000000,Santa Rosa High,0,5,67,10,0,1516
3330,49709200000000,Santa Rosa High,1,22,108,28,2,1516
3331,49709200000000,Santa Rosa High,2,104,619,202,90,1516
3332,49709200000000,Santa Rosa High,3,16,64,22,2,1516
3333,49709200000000,Santa Rosa High,4,23,111,44,22,1516
3334,49709200000000,Santa Rosa High,5,892,5193,1424,278,1516
3335,49709200000000,Santa Rosa High,6,42,238,68,12,1516
3336,49709200000000,Santa Rosa High,7,819,4314,1466,534,1516
3337,49709200000000,Santa Rosa High,9,118,581,194,46,1516
3338,49709500000000,Sonoma Valley Unified,1,2,21,4,2,1516
3339,49709500000000,Sonoma Valley Unified,2,7,83,12,8,1516
3340,49709500000000,Sonoma Valley Unified,3,1,5,2,2,1516
3341,49709500000000,Sonoma Valley Unified,4,1,26,2,2,1516
3342,49709500000000,Sonoma Valley Unified,5,146,2606,274,92,1516
3343,49709500000000,Sonoma Valley Unified,6,1,22,2,0,1516
3344,49709500000000,Sonoma Valley Unified,7,130,1739,236,118,1516
3345,49709500000000,Sonoma Valley Unified,9,1,54,2,0,1516
3346,49709600000000,Twin Hills Union Elementary,5,1,205,4,0,1516
3347,49709600000000,Twin Hills Union Elementary,7,18,902,42,14,1516
3348,49738800000000,Cotati-Rohnert Park Unified,0,8,100,10,0,1516
3349,49738800000000,Cotati-Rohnert Park Unified,1,7,43,10,8,1516
3350,49738800000000,Cotati-Rohnert Park Unified,2,25,207,46,34,1516
3351,49738800000000,Cotati-Rohnert Park Unified,3,5,23,8,2,1516
3352,49738800000000,Cotati-Rohnert Park Unified,4,11,74,18,6,1516
3353,49738800000000,Cotati-Rohnert Park Unified,5,153,2518,278,132,1516
3354,49738800000000,Cotati-Rohnert Park Unified,6,18,135,30,10,1516
3355,49738800000000,Cotati-Rohnert Park Unified,7,252,2896,448,242,1516
3356,49738800000000,Cotati-Rohnert Park Unified,9,6,376,10,6,1516
3357,49753600000000,Windsor Unified,1,9,62,16,2,1516
3358,49753600000000,Windsor Unified,2,15,95,28,18,1516
3359,49753600000000,Windsor Unified,3,3,20,6,2,1516
3360,49753600000000,Windsor Unified,4,4,24,8,2,1516
3361,49753600000000,Windsor Unified,5,195,2611,338,84,1516
3362,49753600000000,Windsor Unified,6,5,40,8,4,1516
3363,49753600000000,Windsor Unified,7,238,2390,462,212,1516
3364,49753600000000,Windsor Unified,9,4,106,8,2,1516
3365,49753900000000,Healdsburg Unified,2,3,20,6,2,1516
3366,49753900000000,Healdsburg Unified,4,1,1,1,0,1516
3367,49753900000000,Healdsburg Unified,5,77,1024,138,24,1516
3368,49753900000000,Healdsburg Unified,7,69,599,126,56,1516
3369,49753900000000,Healdsburg Unified,9,1,9,2,0,1516
3370,50105000000000,Stanislaus County Office of Education,2,21,59,18,0,1516
3371,50105000000000,Stanislaus County Office of Education,4,3,17,2,2,1516
3372,50105000000000,Stanislaus County Office of Education,5,371,1122,212,12,1516
3373,50105000000000,Stanislaus County Office of Education,6,45,100,28,0,1516
3374,50105000000000,Stanislaus County Office of Education,7,155,896,116,18,1516
3375,50105000000000,Stanislaus County Office of Education,9,24,82,20,2,1516
3376,50710400000000,Ceres Unified,0,2,19,2,2,1516
3377,50710400000000,Ceres Unified,1,8,86,16,6,1516
3378,50710400000000,Ceres Unified,2,74,721,128,66,1516
3379,50710400000000,Ceres Unified,3,10,118,20,10,1516
3380,50710400000000,Ceres Unified,4,8,71,14,6,1516
3381,50710400000000,Ceres Unified,5,708,10662,1254,486,1516
3382,50710400000000,Ceres Unified,6,23,253,30,6,1516
3383,50710400000000,Ceres Unified,7,160,2214,306,126,1516
3384,50710400000000,Ceres Unified,9,11,125,20,6,1516
3385,50710700000000,Denair Unified,2,1,5,2,0,1516
3386,50710700000000,Denair Unified,5,78,577,134,18,1516
3387,50710700000000,Denair Unified,7,75,632,148,32,1516
3388,50710700000000,Denair Unified,9,3,45,4,0,1516
3389,50710900000000,Hart-Ransom Union Elementary,5,0,442,2,0,1516
3390,50710900000000,Hart-Ransom Union Elementary,7,9,580,22,0,1516
3391,50711300000000,Keyes Union,2,1,25,2,2,1516
3392,50711300000000,Keyes Union,5,8,663,16,0,1516
3393,50711300000000,Keyes Union,7,11,376,20,4,1516
3394,50711300000000,Keyes Union,9,1,14,2,2,1516
3395,50711800000000,Modesto City High,0,88,377,150,40,1516
3396,50711800000000,Modesto City High,1,18,65,28,14,1516
3397,50711800000000,Modesto City High,2,193,745,372,236,1516
3398,50711800000000,Modesto City High,3,31,134,60,24,1516
3399,50711800000000,Modesto City High,4,59,207,116,70,1516
3400,50711800000000,Modesto City High,5,1862,8135,3250,1022,1516
3401,50711800000000,Modesto City High,6,137,551,230,64,1516
3402,50711800000000,Modesto City High,7,1030,4182,1886,820,1516
3403,50711800000000,Modesto City High,9,172,704,306,130,1516
3404,50712200000000,Patterson Joint Unified,1,1,24,2,0,1516
3405,50712200000000,Patterson Joint Unified,2,7,135,8,8,1516
3406,50712200000000,Patterson Joint Unified,3,10,106,14,2,1516
3407,50712200000000,Patterson Joint Unified,4,15,100,28,18,1516
3408,50712200000000,Patterson Joint Unified,5,329,4322,576,184,1516
3409,50712200000000,Patterson Joint Unified,6,38,402,46,18,1516
3410,50712200000000,Patterson Joint Unified,7,73,805,142,50,1516
3411,50712200000000,Patterson Joint Unified,9,8,131,20,4,1516
3412,50736000000000,Newman-Crows Landing Unified,1,1,6,2,2,1516
3413,50736000000000,Newman-Crows Landing Unified,2,3,21,6,6,1516
3414,50736000000000,Newman-Crows Landing Unified,5,147,2230,284,82,1516
3415,50736000000000,Newman-Crows Landing Unified,6,6,48,12,4,1516
3416,50736000000000,Newman-Crows Landing Unified,7,44,559,90,30,1516
3417,50736000000000,Newman-Crows Landing Unified,9,3,57,8,0,1516
3418,50755500000000,Hughson Unified,1,1,5,1,0,1516
3419,50755500000000,Hughson Unified,2,1,14,2,2,1516
3420,50755500000000,Hughson Unified,5,74,1175,140,60,1516
3421,50755500000000,Hughson Unified,7,91,900,182,74,1516
3422,50755500000000,Hughson Unified,9,1,22,2,0,1516
3423,50755600000000,Oakdale Joint Unified,1,7,49,16,2,1516
3424,50755600000000,Oakdale Joint Unified,2,5,61,14,4,1516
3425,50755600000000,Oakdale Joint Unified,3,0,12,2,2,1516
3426,50755600000000,Oakdale Joint Unified,4,6,45,14,4,1516
3427,50755600000000,Oakdale Joint Unified,5,155,1920,574,132,1516
3428,50755600000000,Oakdale Joint Unified,6,4,28,10,8,1516
3429,50755600000000,Oakdale Joint Unified,7,279,3092,600,204,1516
3430,50755600000000,Oakdale Joint Unified,9,2,93,6,0,1516
3431,50755600000000,Riverbank Unified,1,2,10,16,2,1516
3432,50755600000000,Riverbank Unified,2,1,17,14,4,1516
3433,50755600000000,Riverbank Unified,3,2,9,2,2,1516
3434,50755600000000,Riverbank Unified,4,1,2,14,4,1516
3435,50755600000000,Riverbank Unified,5,156,2297,574,132,1516
3436,50755600000000,Riverbank Unified,6,1,40,10,8,1516
3437,50755600000000,Riverbank Unified,7,41,450,600,204,1516
3438,50755600000000,Riverbank Unified,9,0,10,6,0,1516
3439,50755700000000,Waterford Unified,0,3,33,6,0,1516
3440,50755700000000,Waterford Unified,1,2,30,4,0,1516
3441,50755700000000,Waterford Unified,2,8,162,16,10,1516
3442,50755700000000,Waterford Unified,3,2,10,4,0,1516
3443,50755700000000,Waterford Unified,5,171,1708,326,64,1516
3444,50755700000000,Waterford Unified,6,4,77,16,2,1516
3445,50755700000000,Waterford Unified,7,121,1585,256,44,1516
3446,50755700000000,Waterford Unified,9,19,244,42,12,1516
3447,50757400000000,Turlock Unified,1,5,103,10,4,1516
3448,50757400000000,Turlock Unified,2,64,663,124,62,1516
3449,50757400000000,Turlock Unified,3,5,84,10,4,1516
3450,50757400000000,Turlock Unified,4,10,52,20,10,1516
3451,50757400000000,Turlock Unified,5,610,7937,1170,346,1516
3452,50757400000000,Turlock Unified,6,38,294,72,16,1516
3453,50757400000000,Turlock Unified,7,384,4638,770,330,1516
3454,50757400000000,Turlock Unified,9,20,177,36,16,1516
3455,51105100000000,Sutter County Office of Education,1,2,5,4,0,1516
3456,51105100000000,Sutter County Office of Education,3,1,2,2,0,1516
3457,51105100000000,Sutter County Office of Education,5,52,182,40,0,1516
3458,51105100000000,Sutter County Office of Education,6,6,16,2,0,1516
3459,51105100000000,Sutter County Office of Education,7,38,187,28,0,1516
3460,51105100000000,Sutter County Office of Education,9,4,11,4,0,1516
3461,51713700000000,Browns Elementary,2,0,4,2,0,1516
3462,51713700000000,Browns Elementary,5,0,62,34,12,1516
3463,51713700000000,Browns Elementary,7,0,67,78,40,1516
3464,51713700000000,Browns Elementary,9,0,11,4,4,1516
3465,51713700000000,East Nicolaus Joint Union High,1,3,6,8,4,1516
3466,51713700000000,East Nicolaus Joint Union High,2,2,8,2,0,1516
3467,51713700000000,East Nicolaus Joint Union High,5,19,71,34,12,1516
3468,51713700000000,East Nicolaus Joint Union High,7,38,186,78,40,1516
3469,51713700000000,East Nicolaus Joint Union High,9,2,8,4,4,1516
3470,51714000000000,Live Oak Unified,1,1,16,2,0,1516
3471,51714000000000,Live Oak Unified,2,18,218,36,20,1516
3472,51714000000000,Live Oak Unified,5,76,1085,132,48,1516
3473,51714000000000,Live Oak Unified,7,32,471,56,18,1516
3474,51714100000000,Marcum-Illinois Union Elementary,0,2,131,4,2,1516
3475,51714100000000,Marcum-Illinois Union Elementary,2,2,51,2,0,1516
3476,51714100000000,Marcum-Illinois Union Elementary,5,21,341,38,8,1516
3477,51714100000000,Marcum-Illinois Union Elementary,6,6,54,6,0,1516
3478,51714100000000,Marcum-Illinois Union Elementary,7,70,1489,174,12,1516
3479,51714100000000,Marcum-Illinois Union Elementary,9,4,141,10,4,1516
3480,51714200000000,Meridian Elementary,1,2,16,4,0,1516
3481,51714200000000,Meridian Elementary,2,4,34,6,2,1516
3482,51714200000000,Meridian Elementary,3,1,14,4,0,1516
