,CDS_CODE,DISTRICT,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS,Year
449,10738100000000,Firebaugh-Las Deltas Unified,2,1,4,2,0,1213
450,10738100000000,Firebaugh-Las Deltas Unified,5,160,2135,290,114,1213
451,10738100000000,Firebaugh-Las Deltas Unified,7,7,136,10,2,1213
452,10739700000000,Central Unified,0,6,89,12,2,1213
453,10739700000000,Central Unified,1,7,106,10,4,1213
454,10739700000000,Central Unified,2,166,1966,292,180,1213
455,10739700000000,Central Unified,3,2,33,4,2,1213
456,10739700000000,Central Unified,4,13,180,26,12,1213
457,10739700000000,Central Unified,5,545,8293,842,230,1213
458,10739700000000,Central Unified,6,109,1540,174,60,1213
459,10739700000000,Central Unified,7,220,2867,388,152,1213
460,10739700000000,Central Unified,9,12,188,12,6,1213
461,10740000000000,Kerman Unified,1,1,23,2,2,1213
462,10740000000000,Kerman Unified,2,24,261,44,28,1213
463,10740000000000,Kerman Unified,3,1,1,1,0,1213
464,10740000000000,Kerman Unified,5,229,3939,428,90,1213
465,10740000000000,Kerman Unified,6,2,23,4,0,1213
466,10740000000000,Kerman Unified,7,33,521,70,14,1213
467,10751300000000,Mendota Unified,5,165,2815,276,110,1213
468,10752300000000,Golden Plains Unified,5,90,1821,142,50,1213
469,10752800000000,Sierra Unified,1,21,225,34,4,1213
470,10752800000000,Sierra Unified,4,1,13,2,2,1213
471,10752800000000,Sierra Unified,5,23,190,36,8,1213
472,10752800000000,Sierra Unified,7,106,928,210,74,1213
473,10754100000000,Riverdale Joint Unified,2,3,9,6,2,1213
474,10754100000000,Riverdale Joint Unified,3,1,2,1,1,1213
475,10754100000000,Riverdale Joint Unified,5,92,1273,174,94,1213
476,10754100000000,Riverdale Joint Unified,6,3,19,6,4,1213
477,10754100000000,Riverdale Joint Unified,7,17,248,34,18,1213
478,10756000000000,Caruthers Unified,2,8,93,16,16,1213
479,10756000000000,Caruthers Unified,5,97,1042,164,62,1213
480,10756000000000,Caruthers Unified,6,4,7,8,0,1213
481,10756000000000,Caruthers Unified,7,24,188,44,12,1213
482,10767800000000,Washington Unified,1,1,15,2,0,1213
483,10767800000000,Washington Unified,2,38,293,64,46,1213
484,10767800000000,Washington Unified,3,1,3,2,0,1213
485,10767800000000,Washington Unified,4,3,6,6,2,1213
486,10767800000000,Washington Unified,5,211,2111,348,106,1213
487,10767800000000,Washington Unified,6,34,434,60,4,1213
488,10767800000000,Washington Unified,7,32,230,58,30,1213
489,11101200000000,Glenn County Office of Education,5,20,128,14,0,1213
490,11101200000000,Glenn County Office of Education,6,2,2,1,0,1213
491,11101200000000,Glenn County Office of Education,7,18,204,20,0,1213
492,11101200000000,Glenn County Office of Education,9,5,16,10,2,1213
493,11626500000000,Princeton Joint Unified,1,1,9,8,0,1213
494,11626500000000,Princeton Joint Unified,5,13,126,22,12,1213
495,11626500000000,Princeton Joint Unified,7,4,67,12,4,1213
496,11626500000000,Stony Creek Joint Unified,1,3,42,8,0,1213
497,11626500000000,Stony Creek Joint Unified,5,0,13,22,12,1213
498,11626500000000,Stony Creek Joint Unified,7,3,47,12,4,1213
499,11626500000000,Stony Creek Joint Unified,9,2,8,2,0,1213
500,11626600000000,Willows Unified,1,3,41,4,0,1213
501,11626600000000,Willows Unified,2,5,82,6,2,1213
502,11626600000000,Willows Unified,3,1,8,2,0,1213
503,11626600000000,Willows Unified,4,1,4,2,0,1213
504,11626600000000,Willows Unified,5,56,695,98,6,1213
505,11626600000000,Willows Unified,7,67,611,108,10,1213
506,11754800000000,Orland Joint Unified,2,4,58,8,4,1213
507,11754800000000,Orland Joint Unified,5,81,1301,154,20,1213
508,11754800000000,Orland Joint Unified,6,3,11,6,2,1213
509,11754800000000,Orland Joint Unified,7,65,756,114,30,1213
510,11765600000000,Hamilton Unified,5,66,619,122,42,1213
511,11765600000000,Hamilton Unified,7,23,84,48,22,1213
512,11765600000000,Hamilton Unified,9,1,3,2,2,1213
513,12101200000000,Humboldt County Office of Education,1,0,29,2,0,1213
514,12101200000000,Humboldt County Office of Education,2,1,9,2,2,1213
515,12101200000000,Humboldt County Office of Education,4,1,2,2,2,1213
516,12101200000000,Humboldt County Office of Education,5,1,61,2,2,1213
517,12101200000000,Humboldt County Office of Education,7,23,312,62,32,1213
518,12101200000000,Humboldt County Office of Education,9,5,42,6,4,1213
519,12626900000000,Northern Humboldt Union High,0,12,277,30,16,1213
520,12626900000000,Northern Humboldt Union High,1,25,85,46,16,1213
521,12626900000000,Northern Humboldt Union High,2,6,27,10,4,1213
522,12626900000000,Northern Humboldt Union High,3,3,7,6,0,1213
523,12626900000000,Northern Humboldt Union High,5,38,152,68,38,1213
524,12626900000000,Northern Humboldt Union High,6,8,20,12,8,1213
525,12626900000000,Northern Humboldt Union High,7,287,1054,532,288,1213
526,12626900000000,Northern Humboldt Union High,9,8,100,18,6,1213
527,12628100000000,Fortuna Union High,1,17,62,26,4,1213
528,12628100000000,Fortuna Union High,2,3,18,6,4,1213
529,12628100000000,Fortuna Union High,3,1,2,2,2,1213
530,12628100000000,Fortuna Union High,4,2,10,2,2,1213
531,12628100000000,Fortuna Union High,5,46,202,84,18,1213
532,12628100000000,Fortuna Union High,6,2,5,4,0,1213
533,12628100000000,Fortuna Union High,7,182,761,344,100,1213
534,12629000000000,Klamath-Trinity Joint Unified,1,54,852,94,4,1213
535,12629000000000,Klamath-Trinity Joint Unified,5,1,46,2,0,1213
536,12629000000000,Klamath-Trinity Joint Unified,7,9,108,12,2,1213
537,12629300000000,Loleta Union Elementary,2,1,1,1,0,1213
538,12629300000000,Loleta Union Elementary,5,7,61,12,0,1213
539,12629300000000,Loleta Union Elementary,7,24,120,30,0,1213
540,12630300000000,South Bay Union Elementary,5,4,148,6,2,1213
541,12630300000000,South Bay Union Elementary,7,23,525,42,12,1213
542,12630300000000,South Bay Union Elementary,9,4,90,6,0,1213
543,12630400000000,Southern Humboldt Joint Unified,0,0,3,2,0,1213
544,12630400000000,Southern Humboldt Joint Unified,1,4,26,8,0,1213
545,12630400000000,Southern Humboldt Joint Unified,2,1,11,2,0,1213
546,12630400000000,Southern Humboldt Joint Unified,5,6,87,10,0,1213
547,12630400000000,Southern Humboldt Joint Unified,7,51,571,88,0,1213
548,12753700000000,Ferndale Unified,1,1,26,2,0,1213
549,12753700000000,Ferndale Unified,5,4,92,10,2,1213
550,12753700000000,Ferndale Unified,7,31,392,56,10,1213
551,12753800000000,Mattole Unified,1,13,51,28,0,1213
552,12753800000000,Mattole Unified,2,1,12,2,0,1213
553,12753800000000,Mattole Unified,5,5,65,10,0,1213
554,12753800000000,Mattole Unified,7,59,600,116,0,1213
555,12753800000000,Mattole Unified,9,8,49,20,0,1213
556,12755200000000,Eureka City Schools,0,4,33,8,0,1213
557,12755200000000,Eureka City Schools,1,17,211,40,2,1213
558,12755200000000,Eureka City Schools,2,42,385,84,30,1213
559,12755200000000,Eureka City Schools,3,3,59,6,0,1213
560,12755200000000,Eureka City Schools,4,2,29,2,2,1213
561,12755200000000,Eureka City Schools,5,41,642,72,10,1213
562,12755200000000,Eureka City Schools,6,5,99,8,4,1213
563,12755200000000,Eureka City Schools,7,226,2035,428,112,1213
564,12755200000000,Eureka City Schools,9,9,176,16,0,1213
565,13101300000000,Imperial County Office of Education,0,0,0,1,0,1213
566,13101300000000,Imperial County Office of Education,5,51,510,8,0,1213
567,13101300000000,Imperial County Office of Education,7,2,16,4,0,1213
568,13630800000000,Brawley Union High,2,1,13,2,0,1213
569,13630800000000,Brawley Union High,4,4,6,8,4,1213
570,13630800000000,Brawley Union High,5,403,1561,710,134,1213
571,13630800000000,Brawley Union High,6,5,16,12,0,1213
572,13630800000000,Brawley Union High,7,43,221,88,40,1213
573,13630800000000,Brawley Union High,9,3,12,8,4,1213
574,13631000000000,Calexico Unified,2,3,46,8,6,1213
575,13631000000000,Calexico Unified,5,676,9109,1182,266,1213
576,13631000000000,Calexico Unified,7,3,42,6,0,1213
577,13631100000000,Calipatria Unified,5,80,1041,150,46,1213
578,13631100000000,Calipatria Unified,6,3,28,6,2,1213
579,13631100000000,Calipatria Unified,7,8,98,16,6,1213
580,13631200000000,Central Union High,1,2,14,2,0,1213
581,13631200000000,Central Union High,2,15,55,32,26,1213
582,13631200000000,Central Union High,3,3,6,6,2,1213
583,13631200000000,Central Union High,5,809,3733,1566,442,1213
584,13631200000000,Central Union High,6,14,53,28,0,1213
585,13631200000000,Central Union High,7,59,231,110,62,1213
586,13631200000000,Central Union High,9,5,10,10,2,1213
587,13631200000000,El Centro Elementary,1,0,12,2,0,1213
588,13631200000000,El Centro Elementary,2,0,32,32,26,1213
589,13631200000000,El Centro Elementary,3,0,4,6,2,1213
590,13631200000000,El Centro Elementary,5,0,5511,1566,442,1213
591,13631200000000,El Centro Elementary,6,0,75,28,0,1213
592,13631200000000,El Centro Elementary,7,0,235,110,62,1213
593,13631200000000,El Centro Elementary,9,0,18,10,2,1213
594,13631500000000,Holtville Unified,5,119,1376,222,82,1213
595,13631500000000,Holtville Unified,7,12,183,20,14,1213
596,13631500000000,Holtville Unified,9,2,17,2,0,1213
597,13631600000000,Imperial Unified,2,2,39,6,2,1213
598,13631600000000,Imperial Unified,4,2,32,4,0,1213
599,13631600000000,Imperial Unified,5,138,2911,310,74,1213
600,13631600000000,Imperial Unified,6,7,69,14,4,1213
601,13631600000000,Imperial Unified,7,37,628,88,28,1213
602,13631600000000,Imperial Unified,9,2,21,2,0,1213
603,13632100000000,Mulberry Elementary,5,0,46,28,0,1213
604,13632100000000,Mulberry Elementary,7,0,32,2,0,1213
605,13632100000000,San Pasqual Valley Unified,1,11,350,22,0,1213
606,13632100000000,San Pasqual Valley Unified,5,15,345,28,0,1213
607,13632100000000,San Pasqual Valley Unified,7,0,21,2,0,1213
608,14101400000000,Inyo County Office of Education,0,1,3,2,0,1213
609,14101400000000,Inyo County Office of Education,1,2,19,6,0,1213
610,14101400000000,Inyo County Office of Education,2,2,11,8,0,1213
611,14101400000000,Inyo County Office of Education,3,2,6,4,0,1213
612,14101400000000,Inyo County Office of Education,4,2,4,2,0,1213
613,14101400000000,Inyo County Office of Education,5,343,1174,620,0,1213
614,14101400000000,Inyo County Office of Education,6,103,386,222,0,1213
615,14101400000000,Inyo County Office of Education,7,16,54,36,0,1213
616,14632500000000,Big Pine Unified,1,4,90,10,2,1213
617,14632500000000,Big Pine Unified,5,1,28,2,0,1213
618,14632500000000,Big Pine Unified,7,4,58,8,4,1213
619,14632700000000,Death Valley Unified,7,2,23,8,0,1213
620,14632900000000,Lone Pine Unified,1,3,52,6,4,1213
621,14632900000000,Lone Pine Unified,2,2,7,2,2,1213
622,14632900000000,Lone Pine Unified,5,16,189,26,8,1213
623,14632900000000,Lone Pine Unified,7,8,124,16,8,1213
624,14633000000000,Owens Valley Unified,5,1,24,2,0,1213
625,14633000000000,Owens Valley Unified,7,0,26,2,0,1213
626,14766900000000,Bishop Unified,0,1,66,8,4,1213
627,14766900000000,Bishop Unified,1,24,262,44,6,1213
628,14766900000000,Bishop Unified,2,4,29,6,0,1213
629,14766900000000,Bishop Unified,5,59,675,110,28,1213
630,14766900000000,Bishop Unified,6,3,6,4,2,1213
631,14766900000000,Bishop Unified,7,90,852,166,78,1213
632,14766900000000,Bishop Unified,9,9,91,20,10,1213
633,15101600000000,Kern County Office of Education,1,6,40,10,2,1213
634,15101600000000,Kern County Office of Education,2,4,52,2,0,1213
635,15101600000000,Kern County Office of Education,4,10,44,6,4,1213
636,15101600000000,Kern County Office of Education,5,521,2580,416,62,1213
637,15101600000000,Kern County Office of Education,6,104,345,72,2,1213
638,15101600000000,Kern County Office of Education,7,192,1451,238,26,1213
639,15101600000000,Kern County Office of Education,9,6,28,6,2,1213
640,15634100000000,Delano Joint Union High,1,2,5,2,0,1213
641,15634100000000,Delano Joint Union High,2,9,40,20,6,1213
642,15634100000000,Delano Joint Union High,3,0,1,1,0,1213
643,15634100000000,Delano Joint Union High,4,118,490,228,134,1213
644,15634100000000,Delano Joint Union High,5,845,3671,1504,492,1213
645,15634100000000,Delano Joint Union High,6,12,37,22,4,1213
646,15634100000000,Delano Joint Union High,7,17,79,32,14,1213
647,15635300000000,Kern Union High,0,3,102,6,2,1213
648,15635300000000,Kern Union High,1,83,284,128,36,1213
649,15635300000000,Kern Union High,2,208,930,380,228,1213
650,15635300000000,Kern Union High,3,16,60,26,10,1213
651,15635300000000,Kern Union High,4,95,398,174,100,1213
652,15635300000000,Kern Union High,5,5736,23004,9432,2644,1213
653,15635300000000,Kern Union High,6,591,2347,892,230,1213
654,15635300000000,Kern Union High,7,2395,9379,4088,1618,1213
655,15635300000000,Kern Union High,9,165,566,268,110,1213
656,15636300000000,Maricopa Unified,0,3,67,2,0,1213
657,15636300000000,Maricopa Unified,2,2,54,4,0,1213
658,15636300000000,Maricopa Unified,3,1,12,2,0,1213
659,15636300000000,Maricopa Unified,5,31,527,46,0,1213
660,15636300000000,Maricopa Unified,6,7,218,8,0,1213
661,15636300000000,Maricopa Unified,7,71,1408,120,2,1213
662,15636800000000,Mojave Unified,2,1,18,2,0,1213
663,15636800000000,Mojave Unified,4,1,22,2,0,1213
664,15636800000000,Mojave Unified,5,69,1084,152,20,1213
665,15636800000000,Mojave Unified,6,44,742,66,2,1213
666,15636800000000,Mojave Unified,7,48,712,86,14,1213
667,15636800000000,Mojave Unified,9,10,73,18,2,1213
668,15636900000000,Muroc Joint Unified,2,2,29,4,4,1213
669,15636900000000,Muroc Joint Unified,3,2,11,2,2,1213
670,15636900000000,Muroc Joint Unified,4,4,59,6,4,1213
671,15636900000000,Muroc Joint Unified,5,25,458,52,16,1213
672,15636900000000,Muroc Joint Unified,6,12,154,18,8,1213
673,15636900000000,Muroc Joint Unified,7,77,1089,142,56,1213
674,15636900000000,Muroc Joint Unified,9,14,261,30,10,1213
675,15636900000000,Norris Elementary,2,0,97,4,4,1213
676,15636900000000,Norris Elementary,3,0,12,2,2,1213
677,15636900000000,Norris Elementary,4,0,140,6,4,1213
678,15636900000000,Norris Elementary,5,0,1031,52,16,1213
679,15636900000000,Norris Elementary,6,0,36,18,8,1213
680,15636900000000,Norris Elementary,7,0,2127,142,56,1213
681,15636900000000,Norris Elementary,9,0,190,30,10,1213
682,15637700000000,Semitropic Elementary,0,11,25,6,0,1213
683,15637700000000,Semitropic Elementary,1,1,5,4,0,1213
684,15637700000000,Semitropic Elementary,3,1,3,2,0,1213
685,15637700000000,Semitropic Elementary,4,4,7,6,0,1213
686,15637700000000,Semitropic Elementary,5,40,368,32,0,1213
687,15637700000000,Semitropic Elementary,6,9,28,6,0,1213
688,15637700000000,Semitropic Elementary,7,46,125,36,0,1213
689,15637800000000,South Fork Union,1,0,12,6,0,1213
690,15637800000000,South Fork Union,5,0,44,178,16,1213
691,15637800000000,South Fork Union,6,0,1,19,2,1213
692,15637800000000,South Fork Union,7,0,205,152,16,1213
693,15637800000000,Southern Kern Unified,0,10,181,12,0,1213
694,15637800000000,Southern Kern Unified,1,1,26,6,0,1213
695,15637800000000,Southern Kern Unified,2,1,17,4,0,1213
696,15637800000000,Southern Kern Unified,5,79,1555,178,16,1213
697,15637800000000,Southern Kern Unified,6,14,299,38,4,1213
698,15637800000000,Southern Kern Unified,7,69,888,152,16,1213
699,15638200000000,Taft Union High,1,3,23,4,0,1213
700,15638200000000,Taft Union High,3,4,12,8,2,1213
701,15638200000000,Taft Union High,5,91,413,162,24,1213
702,15638200000000,Taft Union High,6,2,10,4,0,1213
703,15638200000000,Taft Union High,7,142,549,248,52,1213
704,15638200000000,Taft Union High,9,7,19,14,4,1213
705,15638300000000,Tehachapi Unified,1,3,34,6,2,1213
706,15638300000000,Tehachapi Unified,2,5,51,10,2,1213
707,15638300000000,Tehachapi Unified,3,1,7,2,0,1213
708,15638300000000,Tehachapi Unified,4,1,23,2,0,1213
709,15638300000000,Tehachapi Unified,5,109,1312,180,34,1213
710,15638300000000,Tehachapi Unified,6,4,75,6,0,1213
711,15638300000000,Tehachapi Unified,7,248,2895,432,134,1213
712,15638300000000,Tehachapi Unified,9,2,49,4,0,1213
713,15638300000000,Vineland Elementary,5,0,744,180,34,1213
714,15638300000000,Vineland Elementary,7,0,18,432,134,1213
715,15638600000000,Wasco Union High,1,1,3,2,2,1213
716,15638600000000,Wasco Union High,2,2,3,2,0,1213
717,15638600000000,Wasco Union High,5,413,1618,718,172,1213
718,15638600000000,Wasco Union High,6,6,40,8,0,1213
719,15638600000000,Wasco Union High,7,20,90,36,4,1213
720,15638600000000,Wasco Union High,9,3,6,8,4,1213
721,15737400000000,Sierra Sands Unified,1,1,63,2,0,1213
722,15737400000000,Sierra Sands Unified,2,13,137,26,16,1213
723,15737400000000,Sierra Sands Unified,3,5,54,8,0,1213
724,15737400000000,Sierra Sands Unified,4,7,103,14,8,1213
725,15737400000000,Sierra Sands Unified,5,82,1238,128,14,1213
726,15737400000000,Sierra Sands Unified,6,17,250,30,2,1213
727,15737400000000,Sierra Sands Unified,7,234,3101,420,74,1213
728,15737400000000,Sierra Sands Unified,9,4,62,10,2,1213
729,15739100000000,McFarland Unified,5,169,3238,338,126,1213
730,15739100000000,McFarland Unified,6,1,12,2,2,1213
731,15739100000000,McFarland Unified,7,4,43,8,2,1213
732,15751700000000,El Tejon Unified,2,1,10,4,0,1213
733,15751700000000,El Tejon Unified,3,1,3,2,0,1213
734,15751700000000,El Tejon Unified,5,22,259,34,4,1213
735,15751700000000,El Tejon Unified,7,57,572,108,32,1213
736,15751700000000,El Tejon Unified,9,7,40,14,2,1213
737,16101700000000,Kings County Office of Education,5,34,270,10,0,1213
738,16101700000000,Kings County Office of Education,6,8,39,6,0,1213
739,16101700000000,Kings County Office of Education,7,11,63,10,0,1213
740,16638800000000,Armona Union Elementary,0,2,13,2,0,1213
741,16638800000000,Armona Union Elementary,1,2,29,2,0,1213
742,16638800000000,Armona Union Elementary,2,23,37,8,0,1213
743,16638800000000,Armona Union Elementary,3,7,10,4,0,1213
744,16638800000000,Armona Union Elementary,5,184,1240,200,0,1213
745,16638800000000,Armona Union Elementary,6,23,82,22,0,1213
746,16638800000000,Armona Union Elementary,7,92,614,138,0,1213
747,16638800000000,Armona Union Elementary,9,6,20,8,0,1213
748,16638800000000,Central Union Elementary,0,0,69,2,0,1213
749,16638800000000,Central Union Elementary,1,0,215,2,0,1213
750,16638800000000,Central Union Elementary,2,0,35,8,0,1213
751,16638800000000,Central Union Elementary,3,0,13,4,0,1213
752,16638800000000,Central Union Elementary,5,0,576,200,0,1213
753,16638800000000,Central Union Elementary,6,0,127,22,0,1213
754,16638800000000,Central Union Elementary,7,0,661,138,0,1213
755,16638800000000,Central Union Elementary,9,0,41,8,0,1213
756,16638900000000,Corcoran Joint Unified,0,6,52,4,0,1213
757,16638900000000,Corcoran Joint Unified,4,2,9,4,2,1213
758,16638900000000,Corcoran Joint Unified,5,201,2865,250,10,1213
759,16638900000000,Corcoran Joint Unified,6,10,111,14,2,1213
760,16638900000000,Corcoran Joint Unified,7,28,284,36,0,1213
761,16639300000000,Hanford Joint Union High,1,7,24,10,0,1213
762,16639300000000,Hanford Joint Union High,2,26,87,52,24,1213
763,16639300000000,Hanford Joint Union High,4,30,87,56,38,1213
764,16639300000000,Hanford Joint Union High,5,519,2223,858,188,1213
765,16639300000000,Hanford Joint Union High,6,52,230,90,14,1213
