,CDS_CODE,District_Code,Function_Code,Function,Amount,Year
2962,42692520000000,69252,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,321544.02,1516
2963,42692520000000,69252,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,98020.0,1516
2964,42692520000000,69252,9200,Accounts Receivable                                                                                                                                                                                                                                       ,857385.33,1516
2965,42692600000000,69260,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,2509701.490000001,1516
2966,42692600000000,69260,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,43707.59,1516
2967,42692600000000,69260,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,262157.9400000001,1516
2968,42692600000000,69260,5900,Communications                                                                                                                                                                                                                                            ,901362.5000000001,1516
2969,42692600000000,69260,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,183194.53000000003,1516
2970,42692600000000,69260,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,1793135.6199999996,1516
2971,42693100000000,69310,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,4617629.409999998,1516
2972,42693100000000,69310,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,297386.19999999995,1516
2973,42693100000000,69310,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1811349.38,1516
2974,42693100000000,69310,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,110014.66000000002,1516
2975,42693100000000,69310,9200,Accounts Receivable                                                                                                                                                                                                                                       ,407897.87,1516
2976,42693280000000,69328,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,4142.08,1516
2977,42693280000000,69328,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,50156.2,1516
2978,42693280000000,69328,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,387301.32,1516
2979,42693280000000,69328,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,1134070.8,1516
2980,42693280000000,69328,9200,Accounts Receivable                                                                                                                                                                                                                                       ,701973.57,1516
2981,42693360000000,69336,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,141252.06,1516
2982,42693360000000,69336,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,23122.84,1516
2983,42693360000000,69336,9200,Accounts Receivable                                                                                                                                                                                                                                       ,558123.87,1516
2984,42693440000000,69344,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,4980.0,1516
2985,42693440000000,69344,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,62036.18000000001,1516
2986,42693440000000,69344,9200,Accounts Receivable                                                                                                                                                                                                                                       ,106658.59,1516
2987,42750100000000,75010,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,450.0,1516
2988,42750100000000,75010,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,16686.18,1516
2989,42750100000000,75010,9200,Accounts Receivable                                                                                                                                                                                                                                       ,272950.0,1516
2990,42767860000000,76786,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,12034316.580000006,1516
2991,42767860000000,76786,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,458596.97,1516
2992,42767860000000,76786,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,65938.39,1516
2993,43104390000000,10439,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,24038650.990000013,1516
2994,43104390000000,10439,2200,Classified Support Salaries                                                                                                                                                                                                                               ,944369.59,1516
2995,43104390000000,10439,5900,Communications                                                                                                                                                                                                                                            ,12909.71,1516
2996,43104390000000,10439,9200,Accounts Receivable                                                                                                                                                                                                                                       ,74937983.47999999,1516
2997,43403600000000,40360,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,3869575.8500000006,1516
2998,43403600000000,40360,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1333515.0,1516
2999,43693690000000,69369,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,3467290.3900000006,1516
3000,43693690000000,69369,9200,Accounts Receivable                                                                                                                                                                                                                                       ,274822.0,1516
3001,43693770000000,69377,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,4598865.6400000015,1516
3002,43693770000000,69377,9200,Accounts Receivable                                                                                                                                                                                                                                       ,480901.0,1516
3003,43693850000000,69385,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1119001.0500000005,1516
3004,43693930000000,69393,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,7998896.2,1516
3005,43693930000000,69393,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,79702.05999999997,1516
3006,43693930000000,69393,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,5425395.6000000015,1516
3007,43693930000000,69393,9200,Accounts Receivable                                                                                                                                                                                                                                       ,565456.65,1516
3008,43694010000000,69401,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,684003.16,1516
3009,43694010000000,69401,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,842426.2400000001,1516
3010,43694010000000,69401,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1572009.2499999998,1516
3011,43694010000000,69401,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,38582.7,1516
3012,43694010000000,69401,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,3048679.7100000014,1516
3013,43694010000000,69401,9200,Accounts Receivable                                                                                                                                                                                                                                       ,4928599.71,1516
3014,43694190000000,69419,5400,Insurance                                                                                                                                                                                                                                                 ,475510.37,1516
3015,43694190000000,69419,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,187839.51,1516
3016,43694190000000,69419,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,12161784.759999998,1516
3017,43694190000000,69419,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1261.4,1516
3018,43694270000000,69427,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,5438954.35,1516
3019,43694270000000,69427,9200,Accounts Receivable                                                                                                                                                                                                                                       ,5837796.14,1516
3020,43694350000000,69435,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,4895989.780000003,1516
3021,43694350000000,69435,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1085097.0,1516
3022,43694500000000,69450,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,184426.31,1516
3023,43694500000000,69450,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,9181.32,1516
3024,43694500000000,69450,9200,Accounts Receivable                                                                                                                                                                                                                                       ,583248.0,1516
3025,43694680000000,69468,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,3878437.26,1516
3026,43694680000000,69468,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,310527.53,1516
3027,43694680000000,69468,5100,Subagreements for Services                                                                                                                                                                                                                                ,10563.94,1516
3028,43694680000000,69468,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,488411.2699999999,1516
3029,43694680000000,69468,7310,Transfers of Indirect Costs                                                                                                                                                                                                                               ,114752.49,1516
3030,43694680000000,69468,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,11523532.329999998,1516
3031,43694680000000,69468,9200,Accounts Receivable                                                                                                                                                                                                                                       ,10931.0,1516
3032,43694840000000,69484,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1746297.8499999996,1516
3033,43694840000000,69484,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,268159.7000000001,1516
3034,43694840000000,69484,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,730061.2200000002,1516
3035,43694840000000,69484,5100,Subagreements for Services                                                                                                                                                                                                                                ,38222.6,1516
3036,43694840000000,69484,5900,Communications                                                                                                                                                                                                                                            ,141458.31,1516
3037,43694840000000,69484,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,5564359.279999998,1516
3038,43694840000000,69484,9200,Accounts Receivable                                                                                                                                                                                                                                       ,2465276.0,1516
3039,43694920000000,69492,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,17587.620000000006,1516
3040,43694920000000,69492,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,98595.2,1516
3041,43694920000000,69492,9200,Accounts Receivable                                                                                                                                                                                                                                       ,319502.96,1516
3042,43695000000000,69500,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,381.07000000000005,1516
3043,43695000000000,69500,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,24788.27,1516
3044,43695000000000,69500,5900,Communications                                                                                                                                                                                                                                            ,359234.12,1516
3045,43695000000000,69500,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,449709.8400000001,1516
3046,43695000000000,69500,9200,Accounts Receivable                                                                                                                                                                                                                                       ,6445.0,1516
3047,43695180000000,69518,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1446375.5600000003,1516
3048,43695180000000,69518,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,262839.26,1516
3049,43695180000000,69518,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,4361282.420000001,1516
3050,43695180000000,69518,9200,Accounts Receivable                                                                                                                                                                                                                                       ,65414.25,1516
3051,43695260000000,69526,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,20016.99,1516
3052,43695260000000,69526,9200,Accounts Receivable                                                                                                                                                                                                                                       ,272684.48,1516
3053,43695340000000,69534,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1800741.03,1516
3054,43695340000000,69534,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,439940.57,1516
3055,43695340000000,69534,9200,Accounts Receivable                                                                                                                                                                                                                                       ,153491.0,1516
3056,43695420000000,69542,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1020.0,1516
3057,43695420000000,69542,5100,Subagreements for Services                                                                                                                                                                                                                                ,1094.0,1516
3058,43695420000000,69542,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,169974.77000000002,1516
3059,43695420000000,69542,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,56646.28,1516
3060,43695420000000,69542,9200,Accounts Receivable                                                                                                                                                                                                                                       ,11160.98,1516
3061,43695750000000,69575,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,3877007.3499999987,1516
3062,43695750000000,69575,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,53031.17999999999,1516
3063,43695750000000,69575,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,52757.14,1516
3064,43695750000000,69575,5900,Communications                                                                                                                                                                                                                                            ,79661.40000000001,1516
3065,43695750000000,69575,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,249734.62,1516
3066,43695750000000,69575,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,1860020.41,1516
3067,43695750000000,69575,9200,Accounts Receivable                                                                                                                                                                                                                                       ,510023.14,1516
3068,43695830000000,69583,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1421904.48,1516
3069,43695830000000,69583,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,509704.38,1516
3070,43695830000000,69583,5400,Insurance                                                                                                                                                                                                                                                 ,8762.89,1516
3071,43695830000000,69583,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,63728.74000000001,1516
3072,43695830000000,69583,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,5850669.400000001,1516
3073,43695830000000,69583,9200,Accounts Receivable                                                                                                                                                                                                                                       ,3726692.5,1516
3074,43695910000000,69591,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,39410.36,1516
3075,43695910000000,69591,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,150184.74000000002,1516
3076,43695910000000,69591,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,2237558.01,1516
3077,43696090000000,69609,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,4260424.720000002,1516
3078,43696090000000,69609,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,8030.61,1516
3079,43696090000000,69609,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1088.63,1516
3080,43696090000000,69609,9200,Accounts Receivable                                                                                                                                                                                                                                       ,402820.0,1516
3081,43696170000000,69617,2200,Classified Support Salaries                                                                                                                                                                                                                               ,638614.36,1516
3082,43696170000000,69617,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,36497.9,1516
3083,43696170000000,69617,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,135.49,1516
3084,43696170000000,69617,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,729160.0599999998,1516
3085,43696170000000,69617,9200,Accounts Receivable                                                                                                                                                                                                                                       ,47197785.0,1516
3086,43696250000000,69625,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,16836.91,1516
3087,43696250000000,69625,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,109541.81,1516
3088,43696250000000,69625,5900,Communications                                                                                                                                                                                                                                            ,705.99,1516
3089,43696250000000,69625,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,147221.21999999994,1516
3090,43696250000000,69625,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,4798862.87,1516
3091,43696250000000,69625,9200,Accounts Receivable                                                                                                                                                                                                                                       ,5323213.92,1516
3092,43696330000000,69633,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,98794.57000000002,1516
3093,43696330000000,69633,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,2120.0,1516
3094,43696330000000,69633,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,191970.55,1516
3095,43696330000000,69633,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,155363.14,1516
3096,43696330000000,69633,9200,Accounts Receivable                                                                                                                                                                                                                                       ,136153.0,1516
3097,43696410000000,69641,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,8575205.119999997,1516
3098,43696410000000,69641,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1786569.68,1516
3099,43696410000000,69641,5100,Subagreements for Services                                                                                                                                                                                                                                ,7600.82,1516
3100,43696410000000,69641,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,10879804.409999998,1516
3101,43696410000000,69641,9200,Accounts Receivable                                                                                                                                                                                                                                       ,10473.0,1516
3102,43696660000000,69666,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,40289552.63,1516
3103,43696660000000,69666,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,783503.7,1516
3104,43696660000000,69666,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,1262207.4699999995,1516
3105,43696660000000,69666,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,337915.39,1516
3106,43696660000000,69666,7310,Transfers of Indirect Costs                                                                                                                                                                                                                               ,1144663.0700000005,1516
3107,43696660000000,69666,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,21119581.190000005,1516
3108,43696660000000,69666,9200,Accounts Receivable                                                                                                                                                                                                                                       ,3598817.0,1516
3109,43696740000000,69674,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,8193497.950000001,1516
3110,43696740000000,69674,5900,Communications                                                                                                                                                                                                                                            ,193440.98,1516
3111,43696740000000,69674,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,1062252.18,1516
3112,43696740000000,69674,7350,Transfers of Indirect Costs - Interfund                                                                                                                                                                                                                   ,2259359.32,1516
