,CDS_CODE,District_Code,Function_Code,Function,Amount,Year
3382,49708700000000,70870,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,9942.61,1314
3383,49708700000000,70870,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,624960.4800000001,1314
3384,49708700000000,70870,9200,Accounts Receivable                                                                                                                                                                                                                                       ,160532.16,1314
3385,49708706113492,70870,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,16069.78,1314
3386,49708880000000,70888,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,493.74,1314
3387,49708880000000,70888,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,57817.37,1314
3388,49708960000000,70896,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,239413.82,1314
3389,49708960000000,70896,2200,Classified Support Salaries                                                                                                                                                                                                                               ,716.24,1314
3390,49708960000000,70896,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,36213.84,1314
3391,49708960000000,70896,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,1858977.41,1314
3392,49708960000000,70896,9200,Accounts Receivable                                                                                                                                                                                                                                       ,4537.0,1314
3393,49709040000000,70904,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,16890.01,1314
3394,49709040000000,70904,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,79837.47000000003,1314
3395,49709040000000,70904,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,66727.3,1314
3396,49709040000000,70904,9200,Accounts Receivable                                                                                                                                                                                                                                       ,382487.72,1314
3397,49709040101923,70904,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,132295.25,1314
3398,49709126116958,70912,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,808.88,1314
3399,49709380000000,70938,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,33911.75,1314
3400,49709380000000,70938,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,518672.51000000024,1314
3401,49709380000000,70938,9200,Accounts Receivable                                                                                                                                                                                                                                       ,30074.85,1314
3402,49709530000000,70953,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,200895.06000000008,1314
3403,49709530000000,70953,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,8345.699999999999,1314
3404,49709530000000,70953,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,189895.10000000006,1314
3405,49709530000000,70953,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,46453.42,1314
3406,49709530000000,70953,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,540997.81,1314
3407,49709530000000,70953,9200,Accounts Receivable                                                                                                                                                                                                                                       ,687.0,1314
3408,49709530105866,70953,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,34980.86,1314
3409,49709530105866,70953,9200,Accounts Receivable                                                                                                                                                                                                                                       ,221958.0,1314
3410,49709536111678,70953,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,4627.15,1314
3411,49709536111678,70953,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,44763.86,1314
3412,49709536111678,70953,9200,Accounts Receivable                                                                                                                                                                                                                                       ,223642.5,1314
3413,49709610000000,70961,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1737.55,1314
3414,49709610000000,70961,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,14959.28,1314
3415,49709610000000,70961,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,298542.38,1314
3416,49709610000000,70961,9200,Accounts Receivable                                                                                                                                                                                                                                       ,99019.4,1314
3417,49709614930350,70961,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,77820.28000000001,1314
3418,49709790000000,70979,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,7576.8,1314
3419,49709790000000,70979,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,149176.74000000005,1314
3420,49709790000000,70979,9200,Accounts Receivable                                                                                                                                                                                                                                       ,941.0,1314
3421,49709950000000,70995,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,24761.25000000001,1314
3422,49709950000000,70995,5900,Communications                                                                                                                                                                                                                                            ,453810.47,1314
3423,49709950000000,70995,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,18697.33,1314
3424,49709950000000,70995,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,440818.93000000005,1314
3425,49709950000000,70995,9200,Accounts Receivable                                                                                                                                                                                                                                       ,45056.93,1314
3426,49710010000000,71001,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,35447.56,1314
3427,49710010000000,71001,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,825.26,1314
3428,49710190000000,71019,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,8296.0,1314
3429,49710190000000,71019,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,65811.54000000001,1314
3430,49710190000000,71019,9200,Accounts Receivable                                                                                                                                                                                                                                       ,941.0,1314
3431,49710350000000,71035,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,54108.92,1314
3432,49710350000000,71035,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,119434.66,1314
3433,49710350000000,71035,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,537693.4,1314
3434,49710350000000,71035,9200,Accounts Receivable                                                                                                                                                                                                                                       ,437953.4,1314
3435,49738820000000,73882,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1296940.2599999993,1314
3436,49738820000000,73882,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,17490.75,1314
3437,49738820000000,73882,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,383757.27,1314
3438,49738820000000,73882,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,295388.01,1314
3439,49738820000000,73882,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,463443.78,1314
3440,49738820000000,73882,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1277333.16,1314
3441,49738820123786,73882,9200,Accounts Receivable                                                                                                                                                                                                                                       ,4655.51,1314
3442,49753580000000,75358,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,269784.97000000003,1314
3443,49753580000000,75358,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,328146.6300000001,1314
3444,49753580000000,75358,5900,Communications                                                                                                                                                                                                                                            ,38281.53,1314
3445,49753580000000,75358,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,200891.79,1314
3446,49753580000000,75358,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,2342400.2100000004,1314
3447,49753580000000,75358,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1670370.52,1314
3448,49753580114934,75358,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,8509.21,1314
3449,49753580114934,75358,9200,Accounts Receivable                                                                                                                                                                                                                                       ,62302.0,1314
3450,49753900000000,75390,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,4447.69,1314
3451,49753900000000,75390,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,19650.12,1314
3452,49753900000000,75390,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,818848.8199999998,1314
3453,49753900000000,75390,9200,Accounts Receivable                                                                                                                                                                                                                                       ,259454.95,1314
3454,49766040119750,76604,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,5785.58,1314
3455,50105040000000,10504,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,25936641.299999993,1314
3456,50105040000000,10504,2200,Classified Support Salaries                                                                                                                                                                                                                               ,1300196.0299999998,1314
3457,50105040000000,10504,9200,Accounts Receivable                                                                                                                                                                                                                                       ,51413539.14,1314
3458,50407170000000,40717,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,2527178.180000001,1314
3459,50407170000000,40717,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,111439.73,1314
3460,50407170000000,40717,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,972794.73,1314
3461,50407170000000,40717,5900,Communications                                                                                                                                                                                                                                            ,6490665.369999997,1314
3462,50407170000000,40717,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,329309.15,1314
3463,50407170000000,40717,7310,Transfers of Indirect Costs                                                                                                                                                                                                                               ,124016.22,1314
3464,50407170000000,40717,7350,Transfers of Indirect Costs - Interfund                                                                                                                                                                                                                   ,571731.23,1314
3465,50407170000000,40717,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,15098169.489999995,1314
3466,50407170000000,40717,9200,Accounts Receivable                                                                                                                                                                                                                                       ,10334161.15,1314
3467,50409640000000,40964,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,3728226.6200000006,1314
3468,50710430000000,71043,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,6983126.47,1314
3469,50710430000000,71043,2200,Classified Support Salaries                                                                                                                                                                                                                               ,148499.0,1314
3470,50710430000000,71043,9200,Accounts Receivable                                                                                                                                                                                                                                       ,3626433.08,1314
3471,50710500000000,71050,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,16744.0,1314
3472,50710500000000,71050,9200,Accounts Receivable                                                                                                                                                                                                                                       ,106007.72,1314
3473,50710680000000,71068,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,316582.9300000001,1314
3474,50710680000000,71068,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,13.0,1314
3475,50710680000000,71068,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,122357.5,1314
3476,50710680000000,71068,5900,Communications                                                                                                                                                                                                                                            ,3169.82,1314
3477,50710680000000,71068,9200,Accounts Receivable                                                                                                                                                                                                                                       ,237639.54,1314
3478,50710760000000,71076,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,726760.99,1314
3479,50710760000000,71076,2200,Classified Support Salaries                                                                                                                                                                                                                               ,34254.0,1314
3480,50710760000000,71076,9200,Accounts Receivable                                                                                                                                                                                                                                       ,872226.04,1314
3481,50710840000000,71084,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,7416.98,1314
3482,50710840000000,71084,9200,Accounts Receivable                                                                                                                                                                                                                                       ,17740.39,1314
3483,50710920000000,71092,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,53785.25,1314
3484,50710920000000,71092,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,4771.59,1314
3485,50710920000000,71092,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,5427.5,1314
3486,50710920000000,71092,9200,Accounts Receivable                                                                                                                                                                                                                                       ,166033.89,1314
3487,50711000000000,71100,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,48687.3,1314
3488,50711000000000,71100,9200,Accounts Receivable                                                                                                                                                                                                                                       ,87080.4,1314
3489,50711340000000,71134,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,105039.91000000003,1314
3490,50711340000000,71134,9200,Accounts Receivable                                                                                                                                                                                                                                       ,134520.0,1314
3491,50711420000000,71142,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,2223.0,1314
3492,50711420000000,71142,9200,Accounts Receivable                                                                                                                                                                                                                                       ,6797.28,1314
3493,50712090000000,71209,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,5630.98,1314
3494,50712090000000,71209,9200,Accounts Receivable                                                                                                                                                                                                                                       ,26644.41,1314
3495,50712170000000,71217,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,2527038.0,1314
3496,50712170000000,71217,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,2371001.6999999997,1314
3497,50712170000000,71217,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1719211.67,1314
3498,50712330000000,71233,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,23453.19,1314
3499,50712330000000,71233,9200,Accounts Receivable                                                                                                                                                                                                                                       ,9956.94,1314
3500,50712660000000,71266,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,247836.8,1314
3501,50712660000000,71266,7110,Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,24253.94,1314
3502,50712660000000,71266,8110,Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,940981.05,1314
3503,50712660000000,71266,9200,Accounts Receivable                                                                                                                                                                                                                                       ,471566.23,1314
3504,50712740000000,71274,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,66533.31,1314
3505,50712740000000,71274,9200,Accounts Receivable                                                                                                                                                                                                                                       ,46450.39,1314
3506,50712820000000,71282,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,828820.0799999995,1314
3507,50712820000000,71282,9200,Accounts Receivable                                                                                                                                                                                                                                       ,634635.31,1314
3508,50712900000000,71290,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,3611623.460000002,1314
3509,50712900000000,71290,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1329245.5,1314
3510,50713240000000,71324,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,42239.4,1314
3511,50713240000000,71324,9200,Accounts Receivable                                                                                                                                                                                                                                       ,23767.53,1314
3512,50736010000000,73601,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,447630.68000000005,1314
3513,50736010000000,73601,4200,Books and Other Reference Materials                                                                                                                                                                                                                       ,13065.02,1314
3514,50736010000000,73601,9200,Accounts Receivable                                                                                                                                                                                                                                       ,680499.34,1314
3515,50755490000000,75549,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,192181.63,1314
3516,50755490000000,75549,4100,Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,459463.34,1314
3517,50755490000000,75549,9200,Accounts Receivable                                                                                                                                                                                                                                       ,558552.23,1314
3518,50755560000000,75556,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,992321.4499999995,1314
3519,50755560000000,75556,9200,Accounts Receivable                                                                                                                                                                                                                                       ,670550.72,1314
3520,50755640000000,75564,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,1741425.679999999,1314
3521,50755640000000,75564,2200,Classified Support Salaries                                                                                                                                                                                                                               ,60984.0,1314
3522,50755640000000,75564,9200,Accounts Receivable                                                                                                                                                                                                                                       ,1425175.27,1314
3523,50755720000000,75572,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,788338.5299999998,1314
3524,50755720000000,75572,9200,Accounts Receivable                                                                                                                                                                                                                                       ,2003192.42,1314
3525,50757390000000,75739,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,4029415.049999998,1314
3526,50757390000000,75739,5900,Communications                                                                                                                                                                                                                                            ,14656.4,1314
3527,50757390000000,75739,9200,Accounts Receivable                                                                                                                                                                                                                                       ,4010018.91,1314
3528,50763980000000,76398,9200,Accounts Receivable                                                                                                                                                                                                                                       ,750000.0,1314
3529,51105120000000,10512,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,6327904.64,1314
3530,51105120000000,10512,5900,Communications                                                                                                                                                                                                                                            ,1263679.55,1314
3531,51105120000000,10512,9200,Accounts Receivable                                                                                                                                                                                                                                       ,7363714.5,1314
3532,51713570000000,71357,2100,Classified Instructional Salaries                                                                                                                                                                                                                         ,4920.0,1314
