,CDS_CODE,Year,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS,District_Code,Function_Code,Function_Accounts Receivable                                                                                                                                                                                                                                       ,Function_Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,Function_Books and Other Reference Materials                                                                                                                                                                                                                       ,Function_Classified Instructional Salaries                                                                                                                                                                                                                         ,Function_Classified Support Salaries                                                                                                                                                                                                                               ,Function_Communications                                                                                                                                                                                                                                            ,Function_Insurance                                                                                                                                                                                                                                                 ,Function_Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,Function_Subagreements for Services                                                                                                                                                                                                                                ,Function_Transfers of Indirect Costs                                                                                                                                                                                                                               ,Function_Transfers of Indirect Costs - Interfund                                                                                                                                                                                                                   ,Function_Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         ,Amount_<500k,Amount_500k-1500k,Amount_1500k-3000k,Amount_3000k-10000k,Amount_>10000k,principal component 1,principal component 2,principal component 3,Cluster
75,12630,1415,13,43,708,41,15,189120,12600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,-2.90481136982059,1.0007942443657583,0.9436535452563821,0
76,12630,1415,13,43,708,41,15,189120,24330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,-2.441046126793707,-0.4558789976660985,-0.8147576523877272,0
77,12630,1415,13,43,708,41,15,189120,15300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,-2.97556498439455,0.7794870329385615,1.1911809799508586,0
78,12630,1516,21,54,749,53,18,315200,46000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,-1.5335716900479008,-1.6349807723192096,-0.27491038447020194,3
79,12630,1516,21,54,749,53,18,315200,21000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,-2.255903388232338,0.7000558567895301,0.9536071739422816,0
80,12630,1516,21,54,749,53,18,315200,40550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,-1.5361012459757206,-1.192788695031406,-0.8998858136665927,3
81,12630,1516,21,54,749,53,18,315200,25500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,-2.3081223626743466,0.4311561746552179,1.2021217101209194,0
82,14101,1213,28,471,1657,450,0,81120,73600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,-0.44953269868533774,-2.003088033096438,-1.7797709082229403,3
83,14101,1213,28,471,1657,450,0,81120,47200,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,-1.5002430561128293,-0.37857003696221164,0.8981428876497942,0
84,14101,1213,28,471,1657,450,0,81120,64880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,-1.057757168422901,-1.672676819097131,-0.7903841810203038,3
85,14101,1213,28,471,1657,450,0,81120,56880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,-1.3664584339422599,-0.9099621758173372,1.1591375350262558,0
86,14101,1314,28,815,2340,683,33,70980,64400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,-0.2098285825486601,-1.7015931930188632,-1.7409992841023945,3
87,14101,1314,28,815,2340,683,33,70980,41300,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,-1.226558766400907,-0.1643280598476826,0.9387241978246329,0
88,14101,1314,28,815,2340,683,33,70980,56770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,-0.8068292979840972,-1.4000018640588647,-0.7510148121121285,3
89,14101,1314,28,815,2340,683,33,70980,49770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,-1.1052335412079275,-0.6637274822830246,1.1990552936478536,0
90,14101,1415,28,993,2440,851,39,81120,73600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.09646363319048439,-1.9308451126755886,-1.7241490006659124,3
91,14101,1415,28,993,2440,851,39,81120,47200,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,-0.9542467242370075,-0.3063271165413616,0.9537647952068211,0
92,14101,1415,28,993,2440,851,39,81120,64880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,-0.5117608365470787,-1.6004338986762803,-0.734762273463276,3
93,14101,1415,28,993,2440,851,39,81120,56880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,-0.8204621020664377,-0.8377192553964874,1.2147594425832837,0
94,14101,1516,37,1008,2014,885,59,91260,82800,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.597164895825322,-2.257453834101634,-1.762744636194148,3
95,14101,1516,37,1008,2014,885,59,91260,53100,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,-0.7926516706067265,-0.29164046310194175,1.25146246533067,0
96,14101,1516,37,1008,2014,885,59,91260,72990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,-0.022283328214367463,-1.8982227350630165,-0.7739556537791421,3
97,14101,1516,37,1008,2014,885,59,91260,63990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,-0.34128161602925544,-1.109067830279271,1.1750176725539947,3
98,16111,1213,37,952,5592,827,426,488952,73600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1.278070157769612,-2.1898688175714898,-0.30983502990287864,3
99,16111,1213,37,952,5592,827,426,488952,33600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.7064091605815558,0.2877292221941296,0.5723536911018902,2
