,CDS_CODE,Year,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS,District_Code,Amount,GR_RATE,Function_Accounts Receivable                                                                                                                                                                                                                                       ,Function_Approved Textbooks and Core Curricula Materials                                                                                                                                                                                                           ,Function_Books and Other Reference Materials                                                                                                                                                                                                                       ,Function_Classified Instructional Salaries                                                                                                                                                                                                                         ,Function_Classified Support Salaries                                                                                                                                                                                                                               ,Function_Communications                                                                                                                                                                                                                                            ,Function_Insurance                                                                                                                                                                                                                                                 ,Function_Maintenance and Operations (Public Law 81-874)                                                                                                                                                                                                            ,Function_Subagreements for Services                                                                                                                                                                                                                                ,Function_Transfers of Indirect Costs                                                                                                                                                                                                                               ,Function_Transfers of Indirect Costs - Interfund                                                                                                                                                                                                                   ,Function_Tuition for Instruction Under Interdistrict Attendance Agreements                                                                                                                                                                                         
1348,56724,1314,22,17,1315,20,0,362350,272498.10000000003,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1349,56724,1415,21,22,1319,23,0,362350,3272262.9,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,56724,1415,21,22,1319,23,0,362350,308255.80000000016,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1351,56724,1516,27,21,1234,25,0,289880,2778964.6799999997,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352,56724,1516,27,21,1234,25,0,289880,56216.48,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,56725,1213,34,242,2872,210,67,507640,1284808.28,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,56725,1213,34,242,2872,210,67,507640,5200573.28,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,56725,1213,34,242,2872,210,67,507640,100450.0,25%-50%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,56725,1314,37,246,2751,216,77,580160,2572257.28,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,56725,1314,37,246,2751,216,77,580160,4758131.36,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,56725,1314,37,246,2751,216,77,580160,35463.68,25%-50%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,56725,1415,23,203,2615,66,0,290080,2279309.4,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360,56725,1415,23,203,2615,66,0,290080,3307860.7200000007,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,56725,1516,33,234,2616,203,0,435120,3996347.6399999997,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,56725,1516,33,234,2616,203,0,435120,3632842.4399999985,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,56739,1213,34,668,6966,574,278,517580,6664125.37,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,56739,1213,34,668,6966,574,278,517580,1239129.85,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,56739,1213,34,668,6966,574,278,517580,19027608.389999993,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366,56739,1213,34,668,6966,574,278,517580,29251960.919999998,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1367,56739,1314,37,668,6812,585,301,591520,5725605.439999999,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,56739,1314,37,668,6812,585,301,591520,343651.52,25%-50%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,56739,1314,37,668,6812,585,301,591520,627065.6799999998,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370,56739,1314,37,668,6812,585,301,591520,11577943.92,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,56739,1314,37,668,6812,585,301,591520,34188872.07999999,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1372,56739,1415,37,599,6703,569,248,591520,8900588.08,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1373,56739,1415,37,599,6703,569,248,591520,234246.64000000007,25%-50%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1374,56739,1415,37,599,6703,569,248,591520,750982.7199999999,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1375,56739,1415,37,599,6703,569,248,591520,9076024.159999995,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,56739,1415,37,599,6703,569,248,591520,37792109.12000001,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1377,56739,1516,34,627,6592,562,312,517580,8267374.430000001,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378,56739,1516,34,627,6592,562,312,517580,247622.62000000002,25%-50%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1379,56739,1516,34,627,6592,562,312,517580,594023.99,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,56739,1516,34,627,6592,562,312,517580,8433954.549999997,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1381,56739,1516,34,627,6592,562,312,517580,32378742.340000007,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1382,57727,1213,37,779,10126,661,275,654390,4021515.0,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1383,57727,1213,37,779,10126,661,275,654390,566929.8900000001,25%-50%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384,57727,1213,37,779,10126,661,275,654390,2629957.7700000005,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,57727,1213,37,779,10126,661,275,654390,1294980.1199999996,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1386,57727,1314,37,774,9961,676,297,581680,7447600.0,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1387,57727,1314,37,774,9961,676,297,581680,531501.2000000001,25%-50%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1388,57727,1314,37,774,9961,676,297,581680,1767340.8799999994,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1389,57727,1314,37,774,9961,676,297,581680,15523.36,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,57727,1314,37,774,9961,676,297,581680,1101255.84,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1391,57727,1415,36,701,10006,617,268,581680,8830448.0,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1392,57727,1415,36,701,10006,617,268,581680,190726.39999999997,25%-50%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393,57727,1415,36,701,10006,617,268,581680,4068819.2,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,57727,1415,36,701,10006,617,268,581680,1333177.5199999998,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1395,57727,1516,34,704,10101,638,245,581680,8566368.0,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,57727,1516,34,704,10101,638,245,581680,4394846.8,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,57727,1516,34,704,10101,638,245,581680,903826.6399999999,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1398,61006,1213,12,1,27,2,0,20132,200959.6,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,61006,1213,12,1,27,2,0,20132,281616.0,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,61006,1213,12,1,27,2,0,20132,45932.04,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1401,61006,1516,5,2,7,2,0,10066,42684.0,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,61006,1516,5,2,7,2,0,10066,118533.41000000006,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403,61006,1516,5,2,7,2,0,10066,12641.21,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1404,66159,1213,22,113,449,84,24,307990,3524065.0,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,66159,1213,22,113,449,84,24,307990,112181.65000000001,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,66159,1314,19,105,440,80,6,246392,2570672.0,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,66159,1314,19,105,440,80,6,246392,60904.68,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1408,66159,1415,15,107,460,90,31,246392,2010756.0,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,66159,1415,15,107,460,90,31,246392,56512.87999999999,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,66159,1516,18,110,445,98,25,307990,3561725.0,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1411,66159,1516,18,110,445,98,25,307990,71685.1,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,66160,1213,13,30,112,27,4,184818,456765.0,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,66160,1213,13,30,112,27,4,184818,134176.68000000005,<25%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1414,66160,1314,13,26,106,27,5,184818,463305.0,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,66160,1314,13,26,106,27,5,184818,156467.61000000002,<25%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416,66160,1415,21,24,100,23,5,184818,409115.97,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1417,66160,1415,21,24,100,23,5,184818,155953.32,<25%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1418,66160,1516,13,30,172,28,5,184818,204055.89,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1419,66160,1516,13,30,172,28,5,184818,48940.29000000001,<25%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,66161,1213,21,91,384,91,24,308070,2937785.0,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1421,66161,1213,21,91,384,91,24,308070,145527.6,25%-50%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1422,66161,1213,21,91,384,91,24,308070,624725.6,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1423,66161,1314,15,87,398,80,23,184842,1411833.0,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1424,66161,1314,15,87,398,80,23,184842,106485.63,25%-50%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1425,66161,1314,15,87,398,80,23,184842,523083.7799999999,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1426,66161,1415,19,87,428,83,21,246456,1883540.0,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1427,66161,1415,19,87,428,83,21,246456,180772.0,<25%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1428,66161,1415,19,87,428,83,21,246456,673230.6399999998,<25%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1429,66161,1516,22,122,452,116,33,308070,3071500.0,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430,66161,1516,22,122,452,116,33,308070,261926.65000000005,25%-50%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1431,66161,1516,22,122,452,116,33,308070,954839.2,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1432,66162,1213,15,99,845,78,24,246488,2409039.04,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1433,66162,1213,15,99,845,78,24,246488,343010.2399999999,<25%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1434,66162,1213,15,99,845,78,24,246488,507314.11999999994,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435,66162,1314,19,85,852,68,9,246488,2100661.84,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436,66162,1314,19,85,852,68,9,246488,14901.8,<25%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1437,66162,1314,19,85,852,68,9,246488,349826.36,<25%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1438,66162,1314,19,85,852,68,9,246488,524244.24,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,66162,1415,14,101,884,97,25,184866,1540696.77,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1440,66162,1415,14,101,884,97,25,184866,253413.87,<25%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1441,66162,1415,14,101,884,97,25,184866,313956.24,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1442,66162,1516,17,92,874,87,31,246488,2457571.92,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1443,66162,1516,17,92,874,87,31,246488,18020.0,25%-50%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1444,66162,1516,17,92,874,87,31,246488,383590.76,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445,66162,1516,17,92,874,87,31,246488,443685.4799999999,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1446,71007,1213,36,488,3098,416,374,70518,522585.0,>75%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1447,71007,1213,36,488,3098,416,374,70518,44511243.13999998,>75%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1448,71007,1213,36,488,3098,416,374,70518,34919.710000000014,>75%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1449,71007,1213,36,488,3098,416,374,70518,961148.7899999999,>75%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1450,71007,1314,37,568,3379,474,441,90666,671895.0,>75%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451,71007,1314,37,568,3379,474,441,90666,64704300.20999992,>75%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1452,71007,1314,37,568,3379,474,441,90666,119231.19000000002,>75%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1453,71007,1314,37,568,3379,474,441,90666,1625909.4000000004,>75%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1454,71007,1415,37,619,3696,531,284,90666,671895.0,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455,71007,1415,37,619,3696,531,284,90666,91793410.64999999,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1456,71007,1415,37,619,3696,531,284,90666,70431.12,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1457,71007,1415,37,619,3696,531,284,90666,5215729.410000001,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1458,71007,1516,37,618,4085,570,346,90666,17570448.0,50%-75%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1459,71007,1516,37,618,4085,570,346,90666,105014505.41999999,50%-75%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1460,71007,1516,37,618,4085,570,346,90666,22707.0,50%-75%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1461,71007,1516,37,618,4085,570,346,90666,2356536.5999999996,50%-75%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1462,76163,1213,37,1392,5349,1373,1009,554670,2079670.41,50%-75%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1463,76163,1213,37,1392,5349,1373,1009,554670,1071391.14,50%-75%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1464,76163,1213,37,1392,5349,1373,1009,554670,6729059.430000004,50%-75%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,76163,1213,37,1392,5349,1373,1009,554670,44757578.879999995,50%-75%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1466,76163,1213,37,1392,5349,1373,1009,554670,3446418.78,50%-75%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1467,76163,1213,37,1392,5349,1373,1009,554670,366932.79,50%-75%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1468,76163,1314,37,1340,5344,1318,963,554670,1231940.07,50%-75%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,76163,1314,37,1340,5344,1318,963,554670,6457339.800000001,50%-75%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,76163,1314,37,1340,5344,1318,963,554670,46956700.62,50%-75%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1471,76163,1314,37,1340,5344,1318,963,554670,3375019.4400000004,50%-75%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1472,76163,1314,37,1340,5344,1318,963,554670,363757.94999999995,50%-75%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1473,76163,1415,37,1251,5402,1214,909,554670,1382546.43,50%-75%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,76163,1415,37,1251,5402,1214,909,554670,9064269.99,50%-75%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,76163,1415,37,1251,5402,1214,909,554670,44709100.01999999,50%-75%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1476,76163,1415,37,1251,5402,1214,909,554670,3017684.6999999997,50%-75%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1477,76163,1415,37,1251,5402,1214,909,554670,478670.3999999999,50%-75%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1478,76163,1516,37,1319,5546,1293,987,554670,13500000.0,50%-75%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1479,76163,1516,37,1319,5546,1293,987,554670,1734970.0499999998,50%-75%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1480,76163,1516,37,1319,5546,1293,987,554670,9838641.51,50%-75%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,76163,1516,37,1319,5546,1293,987,554670,48440608.02,50%-75%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1482,76163,1516,37,1319,5546,1293,987,554670,3276864.9000000004,50%-75%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1483,76163,1516,37,1319,5546,1293,987,554670,2167034.8499999996,50%-75%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1484,76164,1213,37,1670,9901,1235,390,554832,255492.0,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1485,76164,1213,37,1670,9901,1235,390,554832,646456.9500000001,<25%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1486,76164,1213,37,1670,9901,1235,390,554832,3681664.6500000004,<25%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,76164,1213,37,1670,9901,1235,390,554832,24103435.410000004,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1488,76164,1213,37,1670,9901,1235,390,554832,83993304.69000001,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1489,76164,1213,37,1670,9901,1235,390,554832,675494.3699999999,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1490,76164,1314,37,1693,9589,1297,420,554832,250083.0,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,76164,1314,37,1693,9589,1297,420,554832,617882.1300000001,<25%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492,76164,1314,37,1693,9589,1297,420,554832,3591215.1900000004,<25%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1493,76164,1314,37,1693,9589,1297,420,554832,26461848.78,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,76164,1314,37,1693,9589,1297,420,554832,95063489.91000003,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1495,76164,1314,37,1693,9589,1297,420,554832,696406.32,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1496,76164,1415,37,1681,9484,1422,458,554832,434142.0,25%-50%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,76164,1415,37,1681,9484,1422,458,554832,108794.52,25%-50%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1498,76164,1415,37,1681,9484,1422,458,554832,3758393.25,25%-50%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1499,76164,1415,37,1681,9484,1422,458,554832,30256603.56,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,76164,1415,37,1681,9484,1422,458,554832,116899435.71000008,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1501,76164,1415,37,1681,9484,1422,458,554832,922162.8600000001,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1502,76164,1516,37,1580,9198,1280,369,554832,674640.0,<25%,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,76164,1516,37,1580,9198,1280,369,554832,28785.06,<25%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,76164,1516,37,1580,9198,1280,369,554832,4205627.46,<25%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,76164,1516,37,1580,9198,1280,369,554832,34621516.25999998,<25%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1506,76164,1516,37,1580,9198,1280,369,554832,107694499.49999999,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1507,76164,1516,37,1580,9198,1280,369,554832,1051212.6,<25%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1508,76166,1415,23,46,356,37,12,246652,1140409.32,25%-50%,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,76166,1415,23,46,356,37,12,246652,4068139.44,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1510,76166,1415,23,46,356,37,12,246652,179879.84,25%-50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
