CDS_CODE,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS
30739200000000,5,165,2472,162,104
30739200000000,6,43,268,41,24
30739200000000,7,481,5001,469,344
30739200000000,9,56,624,55,41
30768900000000,5,5,79,5,5
30768900000000,7,6,46,6,5
30768900000000,9,1,7,1,1
31103100000000,0,0,2,1,0
31103100000000,5,17,121,11,1
31103100000000,6,5,14,2,0
31103100000000,7,44,476,48,1
31103100000000,9,4,35,3,0
31668500000000,0,2,65,2,1
31668500000000,4,1,85,1,0
31668500000000,5,6,707,5,2
31668500000000,7,21,4578,20,2
31668500000000,9,1,257,1,0
31668900000000,0,3,16,3,0
31668900000000,1,14,61,13,2
31668900000000,2,6,31,6,3
31668900000000,3,0,4,1,0
31668900000000,4,2,26,2,1
31668900000000,5,130,594,121,33
31668900000000,6,8,31,8,3
31668900000000,7,803,3806,766,397
31668900000000,9,67,304,66,42
31669300000000,0,19,61,15,12
31669300000000,1,12,42,10,4
31669300000000,2,197,791,192,151
31669300000000,3,16,63,15,8
31669300000000,4,88,374,82,60
31669300000000,5,471,1848,411,231
31669300000000,6,86,388,77,48
31669300000000,7,1494,6100,1392,1017
31669300000000,9,170,533,160,120
31669400000000,0,1,16,1,0
31669400000000,1,4,20,3,3
31669400000000,2,3,22,3,1
31669400000000,4,1,6,1,0
31669400000000,5,94,1479,86,29
31669400000000,6,2,20,2,1
31669400000000,7,149,2368,149,100
31669400000000,9,4,76,3,3
31669500000000,0,5,75,3,2
31669500000000,1,9,75,6,1
31669500000000,2,22,265,19,7
31669500000000,4,10,178,10,4
31669500000000,5,227,2472,187,49
31669500000000,6,15,174,9,0
31669500000000,7,448,5404,384,108
31669500000000,9,32,412,25,8
31750900000000,0,4,72,3,0
31750900000000,1,3,61,3,2
31750900000000,2,69,987,67,50
31750900000000,3,4,47,3,2
31750900000000,4,47,409,45,34
31750900000000,5,143,1787,137,86
31750900000000,6,19,191,18,14
31750900000000,7,711,8549,693,517
31750900000000,9,69,882,69,49
32103200000000,7,1,17,2,0
32669700000000,1,8,88,6,0
32669700000000,5,25,302,22,4
32669700000000,7,124,1627,110,26
32669700000000,9,7,95,6,2
33103300000000,0,6,7,2,0
33103300000000,1,10,64,6,0
33103300000000,2,17,116,7,3
33103300000000,3,10,26,4,0
33103300000000,4,6,93,1,1
33103300000000,5,767,3990,346,25
33103300000000,6,110,516,61,5
33103300000000,7,246,3167,152,31
33103300000000,9,40,389,28,12
33316300000000,3,1,3,1,0
33316300000000,5,42,208,16,0
33316300000000,6,9,23,5,0
33316300000000,7,10,91,7,0
33316300000000,9,3,11,2,0
33669800000000,1,4,47,4,1
33669800000000,2,60,676,57,41
33669800000000,3,4,77,4,1
33669800000000,4,29,296,31,22
33669800000000,5,1247,15309,1152,421
33669800000000,6,55,729,53,20
33669800000000,7,143,2081,143,68
33669800000000,9,19,251,16,8
33669900000000,1,23,224,17,7
33669900000000,2,39,500,36,25
33669900000000,3,5,49,4,1
33669900000000,4,23,276,24,17
33669900000000,5,528,7932,462,188
33669900000000,6,65,959,54,22
33669900000000,7,258,3769,221,96
33669900000000,9,19,399,19,8
33670300000000,0,31,284,29,12
33670300000000,1,15,186,15,11
33670300000000,2,315,4724,317,246
33670300000000,3,22,191,19,11
33670300000000,4,123,1636,119,89
33670300000000,5,2232,27909,2022,825
33670300000000,6,343,3217,325,164
33670300000000,7,1308,14530,1240,694
33670300000000,9,49,677,44,21
33670600000000,0,6,230,5,1
33670600000000,1,13,88,13,8
33670600000000,2,44,551,44,34
33670600000000,3,3,25,3,1
33670600000000,4,28,273,28,19
33670600000000,5,1642,20901,1414,583
33670600000000,6,52,512,46,15
33670600000000,7,553,5788,518,268
33670600000000,9,2,351,1,0
33670800000000,0,2,17,2,0
33670800000000,1,13,196,13,3
33670800000000,2,33,218,29,24
33670800000000,3,15,88,11,5
33670800000000,4,18,203,20,14
33670800000000,5,958,11908,782,274
33670800000000,6,173,1808,125,32
33670800000000,7,616,6235,495,190
33670800000000,9,52,807,36,11
33670900000000,0,1,95,2,1
33670900000000,1,3,31,2,0
33670900000000,2,18,198,17,9
33670900000000,3,4,40,3,2
33670900000000,4,7,59,7,4
33670900000000,5,1245,16445,1132,327
33670900000000,6,41,367,32,9
33670900000000,7,179,1914,167,60
33670900000000,9,3,133,2,1
33671200000000,0,0,48,1,0
33671200000000,1,10,142,6,1
33671200000000,2,64,981,59,34
33671200000000,3,25,318,22,6
33671200000000,4,38,896,34,16
33671200000000,5,1735,28567,1517,475
33671200000000,6,463,5756,377,91
33671200000000,7,297,7152,266,112
33671200000000,9,45,1308,39,13
33671600000000,1,1,10,1,1
33671600000000,2,9,32,8,8
33671600000000,4,1,20,1,1
33671600000000,5,90,1969,90,78
33671600000000,6,8,328,9,8
33671600000000,7,29,441,27,20
33671700000000,1,15,119,13,4
33671700000000,2,16,206,14,8
33671700000000,3,7,41,4,1
33671700000000,4,50,524,50,34
33671700000000,5,1350,17836,1169,389
33671700000000,6,111,1229,89,29
33671700000000,7,284,2987,254,113
33671700000000,9,11,405,9,4
33671800000000,0,0,19,1,0
33671800000000,2,4,21,4,2
33671800000000,4,2,15,2,1
33671800000000,5,155,2134,129,11
33671800000000,6,15,221,14,1
33671800000000,7,63,680,57,7
33672100000000,0,0,24,1,0
33672100000000,1,13,43,12,4
33672100000000,2,32,142,27,21
33672100000000,3,7,45,7,3
33672100000000,4,41,195,40,28
33672100000000,5,1449,7546,1302,485
33672100000000,6,146,741,125,33
33672100000000,7,384,1723,354,128
33672100000000,9,70,285,70,32
33672200000000,0,23,497,20,8
33672200000000,1,8,158,4,3
33672200000000,2,132,1437,126,103
33672200000000,3,18,203,17,9
33672200000000,4,41,490,43,28
33672200000000,5,1895,26076,1642,734
33672200000000,6,260,2959,228,104
33672200000000,7,920,9883,839,463
33672200000000,9,35,759,28,10
33672500000000,1,8,272,6,3
33672500000000,2,5,119,5,1
33672500000000,3,3,66,3,3
33672500000000,4,16,113,16,11
33672500000000,5,522,7502,429,162
33672500000000,6,70,935,50,17
33672500000000,7,109,1768,94,39
33672500000000,9,12,262,11,5
33736800000000,0,17,115,15,6
33736800000000,1,3,98,5,1
33736800000000,4,3,14,3,0
33736800000000,5,1176,18396,1020,367
33736800000000,6,3,33,1,1
33736800000000,7,21,177,14,7
33751800000000,1,16,99,16,4
33751800000000,2,41,465,33,22
33751800000000,3,6,89,4,1
33751800000000,4,44,393,40,20
33751800000000,5,960,12690,801,241
33751800000000,6,105,940,89,35
33751800000000,7,564,6907,496,175
33751800000000,9,21,614,14,3
33751900000000,0,2,45,1,1
33751900000000,1,39,293,35,20
33751900000000,2,96,1164,97,79
33751900000000,3,14,94,12,7
33751900000000,4,164,1554,161,130
33751900000000,5,792,9739,713,470
33751900000000,6,132,1073,118,92
33751900000000,7,1202,13589,1147,838
33751900000000,9,150,2445,142,113
33752000000000,1,8,76,7,4
33752000000000,2,100,1063,96,74
33752000000000,3,8,160,8,5
33752000000000,4,94,768,93,65
33752000000000,5,635,8037,596,294
33752000000000,6,144,1212,139,67
33752000000000,7,954,10122,927,535
33752000000000,9,93,1386,89,51
33752400000000,1,9,76,6,3
33752400000000,2,23,283,23,18
33752400000000,3,8,73,7,5
33752400000000,4,29,300,28,21
33752400000000,5,1027,14734,994,517
33752400000000,6,249,2965,241,117
33752400000000,7,88,1092,79,34
33752400000000,9,12,330,11,3
33769400000000,7,2,163,3,2
34103500000000,0,3,29,2,0
34103500000000,1,4,17,2,0
34103500000000,2,19,73,4,0
34103500000000,3,2,14,1,0
34103500000000,5,98,589,24,0
34103500000000,6,70,933,21,0
34103500000000,7,66,223,11,0
34103500000000,9,21,152,10,0
34322800000000,1,0,4,1,0
34322800000000,5,87,261,68,0
34322800000000,6,44,140,34,0
34322800000000,7,14,38,14,0
34673100000000,1,23,409,17,7
34673100000000,2,1133,14139,1085,723
34673100000000,3,86,1038,81,42
34673100000000,4,280,3632,275,187
34673100000000,5,1190,16343,1048,415
34673100000000,6,846,8387,718,256
34673100000000,7,1102,13463,1025,617
34673100000000,9,238,5334,214,94
34673300000000,0,3,30,2,2
34673300000000,1,10,104,9,1
34673300000000,2,166,2628,154,113
34673300000000,3,7,137,7,3
34673300000000,4,44,452,41,24
34673300000000,5,264,3866,226,67
34673300000000,6,105,1195,86,24
34673300000000,7,832,10411,769,382
34673300000000,9,55,1042,48,22
34673600000000,0,1,31,1,1
34673600000000,1,1,6,1,0
34673600000000,2,8,21,7,5
34673600000000,4,5,14,5,3
34673600000000,5,301,1201,274,87
34673600000000,6,7,36,7,2
34673600000000,7,228,817,206,85
34673600000000,9,29,101,27,10
34674100000000,1,2,14,2,1
34674100000000,2,5,13,4,1
34674100000000,4,3,26,3,0
34674100000000,5,78,1227,73,18
34674100000000,6,2,38,3,0
34674100000000,7,81,945,72,19
34674100000000,9,3,111,1,0
34674200000000,4,0,25,1,0
34674200000000,5,4,1013,5,0
34674200000000,6,1,304,1,0
34674200000000,7,1,327,1,0
34674200000000,9,0,46,1,0
34674400000000,0,0,36,1,0
34674400000000,1,26,286,20,6
34674400000000,2,625,7821,574,324
34674400000000,3,63,842,52,15
34674400000000,4,51,621,48,21
34674400000000,5,1160,18265,920,337
34674400000000,6,625,7828,464,162
34674400000000,7,528,8321,448,216
34674400000000,9,137,2823,112,54
34674500000000,0,4,95,4,2
34674500000000,1,65,461,45,12
34674500000000,2,258,2759,237,161
34674500000000,3,36,439,28,7
34674500000000,4,87,713,75,35
34674500000000,5,927,11102,704,206
34674500000000,6,366,4268,255,50
34674500000000,7,2596,29083,2229,935
34674500000000,9,23,644,87,30
34739700000000,0,0,18,1,0
34739700000000,1,7,47,7,3
34739700000000,2,22,292,21,10
34739700000000,3,2,49,3,0
34739700000000,4,7,118,7,1
34739700000000,5,91,1120,87,13
34739700000000,6,41,506,38,4
34739700000000,7,181,2098,164,28
34739700000000,9,6,275,7,0
34752800000000,0,35,673,32,15
34752800000000,2,144,2090,136,117
34752800000000,3,22,227,19,8
34752800000000,4,75,716,73,59
34752800000000,5,304,4428,262,116
34752800000000,6,221,2468,190,80
34752800000000,7,153,2521,141,101
34752800000000,9,59,1085,53,37
34765100000000,0,39,449,22,3
34765100000000,1,34,251,20,2
34765100000000,2,226,2418,197,82
34765100000000,3,40,470,36,10
34765100000000,4,27,320,17,9
34765100000000,5,1046,12686,715,143
34765100000000,6,503,4536,311,41
34765100000000,7,651,8724,511,108
34765100000000,9,83,1283,52,7
35103600000000,5,8,59,4,1
35675400000000,0,0,12,2,0
35675400000000,1,4,7,2,0
35675400000000,2,12,39,12,9
35675400000000,3,4,4,4,1
35675400000000,4,10,36,10,7
35675400000000,5,525,2094,490,178
35675400000000,6,8,19,9,3
35675400000000,7,204,782,185,92
35752600000000,1,1,2,1,0
35752600000000,5,61,780,55,24
35752600000000,7,29,321,27,10
35752600000000,9,4,19,4,4
36103600000000,5,212,1626,19,0
36103600000000,6,86,422,12,0
36103600000000,7,93,521,4,0
36675900000000,1,18,72,3,0
36675900000000,2,10,107,4,0
36675900000000,3,3,93,3,0
36675900000000,4,2,65,1,0
36675900000000,5,510,6711,245,1
36675900000000,6,175,2366,64,0
36675900000000,7,147,1091,57,0
36675900000000,9,2,264,8,0
36676100000000,1,5,68,5,1
36676100000000,2,5,39,5,1
36676100000000,3,8,69,6,3
36676100000000,4,4,42,4,0
36676100000000,5,229,3187,181,27
36676100000000,6,62,1011,45,2
36676100000000,7,93,1323,84,21
36676100000000,9,7,284,4,1
36676400000000,2,1,24,1,1
36676400000000,5,49,845,45,7
36676400000000,6,5,23,5,1
36676400000000,7,107,1340,101,32
36676400000000,9,2,50,2,0
36676500000000,0,89,134,82,31
36676500000000,1,17,93,16,13
36676500000000,2,293,1564,279,228
36676500000000,3,33,144,31,20
36676500000000,4,129,615,120,108
36676500000000,5,3971,17934,3510,1756
36676500000000,6,553,2472,504,251
36676500000000,7,1141,5533,1040,689
36676500000000,9,91,554,87,53
36676800000000,1,4,27,3,0
36676800000000,2,285,3864,275,207
36676800000000,3,8,64,8,2
36676800000000,4,119,1376,107,70
36676800000000,5,1453,16833,1288,465
36676800000000,6,133,977,118,49
36676800000000,7,511,5522,481,240
36676800000000,9,69,626,64,36
36676900000000,1,7,73,7,0
36676900000000,2,20,469,20,11
36676900000000,3,11,84,8,4
36676900000000,4,30,318,31,19
36676900000000,5,1425,21107,1217,351
36676900000000,6,92,1680,88,22
36676900000000,7,164,1905,142,49
36676900000000,9,6,213,6,1
36677100000000,0,2,2,1,0
36677100000000,1,9,39,6,1
36677100000000,2,45,416,43,20
36677100000000,3,11,96,11,5
36677100000000,4,48,408,49,30
36677100000000,5,2789,33537,2501,944
36677100000000,6,220,2221,181,62
36677100000000,7,147,1685,120,47
36677100000000,9,24,338,21,7
36677400000000,1,3,17,1,0
36677400000000,2,3,38,3,1
36677400000000,4,1,33,1,1
36677400000000,5,181,981,28,11
36677400000000,7,64,1076,39,12
36677400000000,9,3,113,3,1
36677800000000,1,6,69,2,0
36677800000000,2,7,105,5,1
36677800000000,3,6,89,6,1
36677800000000,4,6,115,7,2
36677800000000,5,278,3368,197,23
36677800000000,6,45,666,42,7
36677800000000,7,406,5329,335,50
36677800000000,9,33,507,26,5
36678000000000,0,1,1,1,0
36678000000000,1,11,176,11,2
36678000000000,2,1,8,1,0
36678000000000,5,15,231,16,2
36678000000000,7,33,465,30,4
36678300000000,1,9,57,5,2
36678300000000,2,1,19,2,1
36678300000000,3,2,12,2,1
36678300000000,4,4,19,4,1
36678300000000,5,369,2074,321,49
36678300000000,6,37,410,35,9
36678300000000,7,164,973,152,38
36678300000000,9,10,147,10,5
36678400000000,0,7,56,7,3
36678400000000,1,9,81,7,3
36678400000000,2,156,1797,147,100
36678400000000,3,7,74,7,3
36678400000000,4,51,560,51,30
36678400000000,5,824,10138,737,273
36678400000000,6,130,1332,113,42
36678400000000,7,616,6315,560,310
36678400000000,9,67,911,60,34
36678500000000,1,2,78,1,0
36678500000000,2,12,223,12,6
36678500000000,3,12,120,7,4
36678500000000,4,15,132,13,8
36678500000000,5,1685,21489,1434,506
36678500000000,6,260,2747,224,64
36678500000000,7,106,957,93,30
36678500000000,9,11,242,8,2
36678700000000,5,85,1276,68,14
36678700000000,6,2,36,1,1
36678700000000,7,170,2084,152,60
36678700000000,9,15,163,16,5
36678800000000,0,29,1361,18,1
36678800000000,1,18,275,16,7
36678800000000,2,69,779,64,36
36678800000000,3,23,255,21,4
36678800000000,4,21,202,19,10
36678800000000,5,2676,39503,2353,620
36678800000000,6,492,6765,419,81
36678800000000,7,310,3427,274,82
36678800000000,9,26,736,31,8
36678900000000,5,5,85,5,0
36678900000000,6,2,17,2,0
36678900000000,7,10,139,10,0
36679300000000,0,22,125,17,5
36679300000000,1,16,77,15,6
36679300000000,2,74,247,58,34
36679300000000,3,23,95,16,2
36679300000000,4,19,105,18,9
36679300000000,5,1383,8119,1217,341
36679300000000,6,434,2559,334,63
36679300000000,7,418,2120,388,87
36679300000000,9,58,365,54,13
36679600000000,1,7,39,7,3
36679600000000,2,7,114,7,3
36679600000000,3,2,18,2,1
36679600000000,4,6,58,6,5
36679600000000,5,294,3875,272,89
36679600000000,6,12,155,12,4
36679600000000,7,382,4854,346,155
36679600000000,9,4,69,4,1
36738600000000,5,10,112,10,10
36738600000000,7,1,11,2,2
36738900000000,1,2,21,2,1
36738900000000,2,1,41,1,1
36738900000000,3,1,51,1,1
36738900000000,4,1,39,1,0
36738900000000,5,30,720,27,6
36738900000000,6,11,241,11,4
36738900000000,7,39,821,39,4
36738900000000,9,1,158,1,0
36739600000000,0,25,357,15,5
36739600000000,1,2,47,2,1
36739600000000,2,19,144,20,12
36739600000000,3,3,32,3,1
36739600000000,4,5,38,4,1
36739600000000,5,246,3387,216,49
36739600000000,6,37,490,33,6
36739600000000,7,298,3208,279,96
36739600000000,9,8,95,7,3
36750400000000,0,6,665,6,3
36750400000000,1,12,122,10,4
36750400000000,2,17,289,15,11
36750400000000,3,10,78,7,2
36750400000000,4,6,96,6,2
36750400000000,5,1293,14936,1210,400
36750400000000,6,170,1677,155,51
36750400000000,7,570,5756,526,225
36750400000000,9,21,369,25,7
36750500000000,1,1,18,1,0
36750500000000,2,1,102,1,1
36750500000000,5,31,743,29,5
36750500000000,6,5,84,3,1
36750500000000,7,41,1163,36,9
36750700000000,1,4,54,5,1
36750700000000,2,49,579,48,26
36750700000000,3,6,37,6,3
36750700000000,4,22,200,23,18
36750700000000,5,467,6153,454,160
36750700000000,6,86,903,78,24
36750700000000,7,254,2956,247,119
36750700000000,9,30,231,26,10
36750800000000,1,4,61,4,0
36750800000000,2,27,331,23,17
36750800000000,3,3,74,2,1
36750800000000,4,10,103,9,5
36750800000000,5,396,6200,334,85
36750800000000,6,112,1334,78,13
36750800000000,7,444,5852,394,137
36750800000000,9,19,268,18,8
37103700000000,1,3,19,2,0
37103700000000,2,18,464,13,6
37103700000000,3,3,13,1,0
37103700000000,4,10,32,5,4
37103700000000,5,567,1702,307,5
37103700000000,6,93,256,51,2
37103700000000,7,88,867,68,11
37103700000000,9,35,131,21,1
37679800000000,2,4,6,4,0
37679800000000,5,215,619,110,10
37679800000000,6,10,19,5,1
37679800000000,7,17,111,17,6
37679800000000,9,3,11,1,0
37680200000000,5,44,21152,43,43
37680200000000,6,3,1058,3,3
37680200000000,7,1,3392,1,1
37680300000000,1,2,17,2,0
37680300000000,2,7,84,6,6
37680300000000,4,5,56,4,3
37680300000000,5,51,598,48,39
37680300000000,6,8,58,7,4
37680300000000,7,228,2161,220,173
37680300000000,9,6,153,6,5
37680500000000,0,4,46,2,0
37680500000000,1,5,40,1,1
37680500000000,2,27,114,19,0
37680500000000,3,4,13,2,0
37680500000000,4,7,44,3,1
37680500000000,5,470,1319,173,2
37680500000000,6,84,227,44,0
37680500000000,7,150,1778,102,3
37680500000000,9,47,302,26,2
37681100000000,0,7,51,4,3
37681100000000,1,9,40,7,1
37681100000000,2,62,315,59,45
37681100000000,3,6,35,5,2
37681100000000,4,49,232,47,29
37681100000000,5,1427,8925,1202,401
37681100000000,6,57,400,53,24
37681100000000,7,680,4288,657,357
37681100000000,9,47,337,45,20
37681200000000,0,9,21,8,3
37681200000000,1,9,26,7,0
37681200000000,2,6,21,4,3
37681200000000,3,3,12,2,0
37681200000000,4,8,23,6,4
37681200000000,5,353,1425,287,55
37681200000000,6,6,45,5,0
37681200000000,7,197,713,180,67
37681200000000,9,4,26,3,0
37681300000000,0,3,23,3,0
37681300000000,1,38,146,23,4
37681300000000,2,112,446,92,62
37681300000000,3,43,119,36,14
37681300000000,4,81,339,70,40
37681300000000,5,2073,8172,1514,585
37681300000000,6,413,1580,323,134
37681300000000,7,2541,9498,2005,823
37681300000000,9,358,1537,286,120
37681600000000,0,10,51,7,1
37681600000000,1,11,84,4,1
37681600000000,2,7,94,5,3
37681600000000,3,8,29,2,0
37681600000000,4,3,46,2,1
37681600000000,5,248,1706,123,25
37681600000000,6,40,160,15,2
37681600000000,7,282,2543,181,78
37681600000000,9,12,362,17,9
37681700000000,1,7,18,6,1
37681700000000,4,1,1,1,1
37681700000000,5,10,46,8,2
37681700000000,7,20,91,16,8
37681700000000,9,1,6,1,1
37681900000000,1,3,115,2,1
37681900000000,2,5,112,4,2
37681900000000,4,2,54,2,2
37681900000000,5,28,1859,17,5
37681900000000,6,7,156,3,0
37681900000000,7,45,3644,38,25
37681900000000,9,6,275,7,2
37682100000000,0,3,28,1,0
37682100000000,1,8,113,4,0
37682100000000,2,9,161,3,1
37682100000000,3,3,41,3,1
37682100000000,4,5,100,1,1
37682100000000,5,156,3649,112,15
37682100000000,6,18,743,12,2
37682100000000,7,129,1498,102,24
37682100000000,9,18,329,9,1
37683000000000,0,14,307,15,9
37683000000000,1,16,135,12,4
37683000000000,2,490,7345,478,412
37683000000000,3,18,155,18,12
37683000000000,4,208,2387,195,138
37683000000000,5,531,7178,469,208
37683000000000,6,98,904,82,46
37683000000000,7,1759,20483,1658,1106
37683000000000,9,143,2470,135,100
37683400000000,0,32,661,21,8
37683400000000,1,31,338,21,13
37683400000000,2,847,10932,743,537
37683400000000,3,77,669,58,27
37683400000000,4,704,6641,647,417
37683400000000,5,4844,60534,3675,1874
37683400000000,6,972,11604,709,372
37683400000000,7,2355,29797,2019,1424
37683400000000,9,411,8204,383,264
37683500000000,1,3,45,2,2
37683500000000,2,315,2034,312,247
37683500000000,3,4,26,4,2
37683500000000,4,22,136,22,16
37683500000000,5,262,1811,227,114
37683500000000,6,22,118,18,11
37683500000000,7,1397,8815,1342,1027
37683500000000,9,27,299,26,15
37684000000000,0,7,41,6,0
37684000000000,1,3,41,3,0
37684000000000,2,10,116,10,1
37684000000000,3,2,54,2,0
37684000000000,4,4,328,4,0
37684000000000,5,70,7100,84,4
37684000000000,6,14,420,15,0
37684000000000,7,153,1793,152,6
37684000000000,9,22,430,24,1
37684100000000,0,1,5,4,1
37684100000000,1,11,82,5,3
37684100000000,2,87,563,82,67
37684100000000,3,26,123,23,11
37684100000000,4,641,3392,604,457
37684100000000,5,6093,31539,4944,2305
37684100000000,6,223,1108,186,82
37684100000000,7,449,2374,388,245
37684100000000,9,350,1864,308,183
37684400000000,5,9,200,4,0
37684400000000,7,10,53,11,0
37684400000000,9,0,5,1,0
37684500000000,1,21,104,10,3
37684500000000,2,61,561,51,31
37684500000000,3,34,214,18,8
37684500000000,4,38,372,33,15
37684500000000,5,1756,15908,1131,314
37684500000000,6,266,720,129,25
37684500000000,7,642,6307,569,289
37684500000000,9,129,1048,84,28
37735500000000,1,7,60,5,4
37735500000000,2,48,698,47,43
37735500000000,3,8,38,9,2
37735500000000,4,10,138,10,9
37735500000000,5,228,3011,202,100
37735500000000,6,9,149,8,2
37735500000000,7,458,6245,434,314
37735500000000,9,42,721,41,34
37735700000000,1,10,75,8,3
37735700000000,2,25,413,22,15
37735700000000,3,29,403,26,12
37735700000000,4,63,596,54,29
37735700000000,5,894,11535,727,256
37735700000000,6,116,1075,98,37
37735700000000,7,356,5762,302,148
37735700000000,9,45,1008,39,15
37737900000000,0,5,35,5,2
37737900000000,1,5,65,4,3
37737900000000,2,57,1062,57,52
37737900000000,3,8,101,8,6
37737900000000,4,43,503,43,39
37737900000000,5,726,9513,621,300
37737900000000,6,45,440,39,21
37737900000000,7,514,8667,487,369
37737900000000,9,22,427,19,12
37754200000000,1,12,131,8,8
37754200000000,4,1,10,1,0
37754200000000,5,59,347,35,3
37754200000000,6,5,16,4,0
37754200000000,7,39,516,20,2
37754200000000,9,5,66,4,1
37756100000000,1,23,366,18,4
37756100000000,2,4,36,4,2
37756100000000,4,4,33,3,2
37756100000000,5,133,2080,120,44
37756100000000,6,1,23,1,1
37756100000000,7,122,1384,120,83
37756100000000,9,8,157,6,2
37764700000000,1,2,16,2,2
37764700000000,2,9,90,9,9
37764700000000,4,15,152,15,15
37764700000000,5,149,1365,146,146
37764700000000,6,6,96,6,6
37764700000000,7,91,725,89,88
37764700000000,9,2,48,2,2
37768500000000,4,1,57,1,0
37768500000000,5,4,856,2,0
37768500000000,6,1,82,1,0
37768500000000,7,5,1410,3,0
38103900000000,0,0,13,1,0
38103900000000,1,2,8,1,0
38103900000000,2,13,45,2,0
38103900000000,3,2,13,3,0
38103900000000,5,34,146,16,1
38103900000000,6,29,122,6,0
38103900000000,7,15,65,2,0
38684800000000,0,119,2090,126,77
38684800000000,1,21,249,18,6
38684800000000,2,2009,20048,1863,1310
38684800000000,3,74,677,68,22
38684800000000,4,287,2752,255,160
38684800000000,5,1278,17275,1104,385
38684800000000,6,506,5465,416,112
38684800000000,7,418,8167,376,232
38684800000000,9,73,2142,64,40
38767000000000,2,2,6,1,1
38767000000000,5,6,12,3,3
38767000000000,6,11,26,6,6
38767000000000,7,10,26,10,10
39104000000000,0,2,5,1,0
39104000000000,1,3,24,3,0
39104000000000,2,46,162,20,2
39104000000000,3,3,23,3,0
39104000000000,4,13,60,8,4
39104000000000,5,563,1992,287,36
39104000000000,6,121,433,48,3
39104000000000,7,125,715,78,9
39104000000000,9,43,171,29,3
39685000000000,1,3,8,3,0
39685000000000,2,5,37,5,2
39685000000000,3,4,6,4,4
39685000000000,5,100,1348,93,30
39685000000000,7,111,1342,106,43
39685000000000,9,6,58,5,2
39685700000000,1,5,53,5,4
39685700000000,2,66,918,61,42
39685700000000,3,10,118,9,4
39685700000000,4,41,368,40,21
39685700000000,5,296,4229,263,73
39685700000000,6,81,1129,72,21
39685700000000,7,214,2215,197,88
39685700000000,9,20,256,16,9
39685800000000,1,1,28,1,0
39685800000000,2,8,51,7,3
39685800000000,4,4,20,4,3
39685800000000,5,104,1281,104,29
39685800000000,6,2,18,2,1
39685800000000,7,87,791,86,37
39685800000000,9,5,28,5,1
39685900000000,0,14,546,11,3
39685900000000,1,28,275,27,4
39685900000000,2,519,7053,463,232
39685900000000,3,48,433,38,11
39685900000000,4,234,2494,221,107
39685900000000,5,1845,25833,1592,340
39685900000000,6,322,3859,233,53
39685900000000,7,1081,11802,978,257
39685900000000,9,35,1304,32,9
39686300000000,0,3,161,2,1
39686300000000,1,4,35,4,0
39686300000000,2,29,287,24,3
39686300000000,3,2,23,2,0
39686300000000,4,9,101,7,2
39686300000000,5,169,1757,128,17
39686300000000,6,46,506,38,4
39686300000000,7,187,1841,175,4
39686300000000,9,25,304,23,2
39686500000000,2,10,155,10,5
39686500000000,3,1,14,1,0
39686500000000,4,5,62,4,2
39686500000000,5,105,1336,89,25
39686500000000,6,11,102,9,0
39686500000000,7,166,2049,162,66
39686500000000,9,25,227,17,5
39686800000000,0,1,87,1,1
39686800000000,1,71,847,59,11
39686800000000,2,275,3691,253,143
39686800000000,3,13,200,12,5
39686800000000,4,157,1688,140,91
39686800000000,5,1453,25880,1194,385
39686800000000,6,311,4361,245,79
39686800000000,7,177,2625,141,52
39686800000000,9,18,945,14,5
39755000000000,1,10,59,9,2
39755000000000,2,198,1735,187,113
39755000000000,3,16,163,13,2
39755000000000,4,130,893,124,59
39755000000000,5,803,8335,721,197
39755000000000,6,154,1053,131,52
39755000000000,7,475,3815,431,202
39755000000000,9,81,647,73,30
39767600000000,2,6,1056,4,1
39767600000000,3,1,25,1,0
39767600000000,4,9,542,9,4
39767600000000,5,14,800,12,2
39767600000000,6,7,294,7,1
39767600000000,7,12,1054,14,4
40104100000000,1,3,6,5,0
40104100000000,3,3,4,1,0
40104100000000,4,1,3,2,0
40104100000000,5,140,326,144,0
40104100000000,6,8,15,9,0
40104100000000,7,44,109,53,0
40104100000000,9,4,11,3,0
40687000000000,1,3,43,4,1
40687000000000,2,6,58,5,5
40687000000000,3,1,10,1,0
40687000000000,4,4,40,4,4
40687000000000,5,83,1289,78,20
40687000000000,6,9,61,6,1
40687000000000,7,257,3063,258,114
40687000000000,9,6,127,4,0
40687600000000,1,1,53,1,1
40687600000000,2,22,174,21,15
40687600000000,3,1,23,1,0
40687600000000,4,12,126,11,5
40687600000000,5,347,4585,318,104
40687600000000,6,8,87,6,3
40687600000000,7,489,5324,472,216
40687600000000,9,20,317,19,8
40688100000000,2,21,264,20,13
40688100000000,4,13,160,14,5
40688100000000,5,137,2133,124,47
40688100000000,6,7,72,7,1
40688100000000,7,353,4591,344,210
40688100000000,9,29,375,26,14
40688300000000,5,13,650,13,1
40688300000000,7,1,478,3,0
40688400000000,2,4,30,3,2
40688400000000,3,1,3,1,1
40688400000000,5,33,531,32,11
40688400000000,7,141,1734,138,72
40688400000000,9,10,93,10,3
40754600000000,0,2,82,2,0
40754600000000,1,3,29,2,1
40754600000000,2,14,63,8,2
40754600000000,3,3,19,3,0
40754600000000,4,3,25,3,1
40754600000000,5,239,3497,212,39
40754600000000,6,9,97,7,1
