CDS_CODE,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS
42691500000000,6,4,19,2,1
42691500000000,7,51,524,37,25
42692300000000,1,3,74,10,3
42692300000000,2,16,190,12,4
42692300000000,3,3,33,1,1
42692300000000,4,7,109,9,5
42692300000000,5,348,5897,353,83
42692300000000,6,15,356,31,6
42692300000000,7,207,2690,208,91
42692300000000,9,30,458,29,8
42692500000000,1,3,9,1,0
42692500000000,5,33,180,33,0
42692500000000,7,48,684,41,0
42692500000000,9,3,42,7,0
42692600000000,2,3,113,1,0
42692600000000,3,1,22,2,0
42692600000000,4,5,75,4,3
42692600000000,5,38,2151,46,22
42692600000000,6,1,72,2,1
42692600000000,7,65,2408,88,41
42692600000000,9,3,206,1,1
42693100000000,0,10,64,31,8
42693100000000,1,6,17,4,1
42693100000000,2,25,78,14,10
42693100000000,3,0,3,1,0
42693100000000,4,39,162,43,26
42693100000000,5,1473,6128,1301,286
42693100000000,6,20,68,9,2
42693100000000,7,300,997,226,73
42693100000000,9,40,119,30,14
42693300000000,1,1,14,5,0
42693300000000,2,2,7,2,2
42693300000000,4,0,2,1,0
42693300000000,5,93,404,91,30
42693300000000,7,127,548,138,82
42693300000000,9,8,42,11,8
42750100000000,5,5,180,10,5
42750100000000,7,5,56,7,2
42750100000000,9,0,1,1,0
42767900000000,0,2,51,16,9
42767900000000,1,18,85,5,1
42767900000000,2,63,422,65,52
42767900000000,3,0,16,3,2
42767900000000,4,8,69,10,5
42767900000000,5,824,9079,647,202
42767900000000,6,35,178,22,8
42767900000000,7,748,5207,577,399
42767900000000,9,24,382,55,40
43104400000000,0,0,139,1,1
43104400000000,1,3,29,1,1
43104400000000,2,61,1347,25,20
43104400000000,3,2,45,5,4
43104400000000,4,10,164,2,2
43104400000000,5,282,5267,129,72
43104400000000,6,23,289,16,5
43104400000000,7,76,1259,43,25
43104400000000,9,6,231,4,0
43694000000000,0,1,2,2,2
43694000000000,1,1,19,1,1
43694000000000,2,217,832,180,136
43694000000000,3,8,33,6,3
43694000000000,4,35,156,43,19
43694000000000,5,639,2600,461,123
43694000000000,6,53,233,44,22
43694000000000,7,782,3026,649,351
43694000000000,9,161,516,141,85
43694300000000,0,6,90,16,4
43694300000000,1,27,96,24,7
43694300000000,2,1986,7531,1831,1201
43694300000000,3,60,184,25,5
43694300000000,4,570,2085,501,230
43694300000000,5,3120,13245,2313,572
43694300000000,6,217,797,161,45
43694300000000,7,520,1915,420,176
43694300000000,9,26,354,48,15
43694700000000,1,9,22,2,0
43694700000000,2,1415,5753,1459,1292
43694700000000,3,10,38,10,2
43694700000000,4,94,339,84,54
43694700000000,5,372,1664,324,105
43694700000000,6,33,139,29,18
43694700000000,7,669,2384,571,400
43694700000000,9,32,324,31,13
43694800000000,0,2,98,2,0
43694800000000,1,5,55,4,3
43694800000000,2,32,395,35,25
43694800000000,3,1,16,1,1
43694800000000,4,18,194,16,9
43694800000000,5,596,8236,546,143
43694800000000,6,12,145,18,12
43694800000000,7,194,2229,183,92
43694800000000,9,11,203,12,6
43695300000000,0,6,171,3,3
43695300000000,2,223,1302,229,217
43695300000000,3,0,15,1,0
43695300000000,4,9,22,3,3
43695300000000,5,64,479,59,39
43695300000000,6,2,28,1,1
43695300000000,7,449,3952,424,319
43695300000000,9,46,421,67,56
43695800000000,1,3,80,3,1
43695800000000,2,59,1824,46,37
43695800000000,3,5,68,4,3
43695800000000,4,13,298,10,5
43695800000000,5,316,5996,243,99
43695800000000,6,21,335,10,5
43695800000000,7,316,4611,259,162
43695800000000,9,1,445,11,6
43696100000000,1,2,9,3,1
43696100000000,2,177,772,194,166
43696100000000,3,8,27,7,2
43696100000000,4,29,112,21,17
43696100000000,5,215,888,165,58
43696100000000,6,20,65,14,7
43696100000000,7,433,1801,427,352
43696100000000,9,16,63,22,15
43696400000000,2,288,4047,303,292
43696400000000,3,2,91,2,2
43696400000000,4,9,88,7,6
43696400000000,5,74,1330,89,39
43696400000000,6,23,304,14,7
43696400000000,7,451,5612,467,412
43696400000000,9,60,819,55,50
43696700000000,0,0,336,2,1
43696700000000,1,25,244,17,4
43696700000000,2,538,7797,539,400
43696700000000,3,26,301,28,5
43696700000000,4,151,1753,139,62
43696700000000,5,1771,22897,1416,408
43696700000000,6,137,1554,111,43
43696700000000,7,983,11953,918,491
43696700000000,9,100,1500,63,27
43733900000000,1,1,30,3,0
43733900000000,2,325,4340,336,254
43733900000000,3,13,92,12,4
43733900000000,4,181,2017,162,65
43733900000000,5,172,2171,148,30
43733900000000,6,33,280,23,5
43733900000000,7,82,736,76,29
43733900000000,9,23,320,8,2
44104500000000,0,5,36,23,2
44104500000000,1,2,8,4,2
44104500000000,2,10,46,15,13
44104500000000,4,2,8,2,0
44104500000000,5,225,545,135,6
44104500000000,6,6,20,5,1
44104500000000,7,168,644,165,52
44104500000000,9,17,86,16,2
44697700000000,0,2,161,2,2
44697700000000,5,5,1074,11,11
44697700000000,6,0,52,1,1
44697700000000,7,25,798,14,13
44697700000000,9,4,72,4,3
44698000000000,2,8,183,15,15
44698000000000,3,1,28,1,1
44698000000000,4,19,188,17,13
44698000000000,5,967,16093,867,535
44698000000000,6,4,99,4,2
44698000000000,7,235,3347,227,201
44698100000000,0,5,141,4,0
44698100000000,1,1,19,1,0
44698100000000,2,2,162,5,4
44698100000000,4,2,28,3,3
44698100000000,5,36,584,29,12
44698100000000,6,2,49,6,3
44698100000000,7,210,3197,187,145
44698100000000,9,6,255,12,8
44698200000000,0,0,7,1,0
44698200000000,1,7,48,3,0
44698200000000,2,22,203,21,18
44698200000000,3,4,21,2,1
44698200000000,4,6,50,11,3
44698200000000,5,292,2588,255,67
44698200000000,6,22,129,16,5
44698200000000,7,524,3770,436,224
44698200000000,9,28,260,38,24
44754300000000,2,3,47,3,2
44754300000000,5,29,346,21,13
44754300000000,7,144,1785,137,93
44754300000000,9,16,224,7,5
45104500000000,1,3,12,1,0
45104500000000,5,14,55,4,0
45104500000000,6,1,19,3,0
45104500000000,7,39,312,16,0
45104500000000,9,5,27,1,0
45698600000000,1,28,126,18,2
45698600000000,2,9,34,5,2
45698600000000,3,1,6,2,0
45698600000000,4,0,3,1,0
45698600000000,5,66,285,58,14
45698600000000,6,3,18,4,0
45698600000000,7,367,1492,327,60
45698600000000,9,17,68,20,1
45699900000000,0,1,9,1,0
45699900000000,1,3,124,7,0
45699900000000,3,1,5,1,0
45699900000000,5,16,263,25,7
45699900000000,7,48,724,43,10
45699900000000,9,1,26,2,0
45701100000000,1,0,125,1,0
45701100000000,2,0,92,1,0
45701100000000,7,13,2489,22,3
45701400000000,0,5,16,6,2
45701400000000,1,60,222,48,3
45701400000000,2,51,199,48,23
45701400000000,3,6,22,4,2
45701400000000,4,10,40,11,3
45701400000000,5,136,682,137,36
45701400000000,6,20,121,28,4
45701400000000,7,949,4147,809,269
45701400000000,9,49,279,61,19
45752700000000,1,28,263,18,5
45752700000000,2,9,114,8,2
45752700000000,4,0,7,2,2
45752700000000,5,27,496,30,7
45752700000000,6,4,74,4,0
45752700000000,7,238,2904,189,31
45752700000000,9,7,139,4,1
46701800000000,2,0,4,1,1
46701800000000,5,4,52,8,4
46701800000000,6,0,4,1,1
46701800000000,7,32,305,25,11
47104700000000,1,4,18,2,0
47104700000000,5,7,59,3,0
47104700000000,7,32,305,12,0
47104700000000,9,0,40,2,0
47702500000000,5,2,13,2,1
47702500000000,7,16,67,14,4
47702500000000,9,3,5,1,0
47704700000000,1,18,55,8,0
47704700000000,2,5,18,3,1
47704700000000,3,0,3,2,0
47704700000000,4,2,7,2,0
47704700000000,5,23,82,21,4
47704700000000,6,5,28,5,0
47704700000000,7,101,397,97,26
47704700000000,9,1,6,2,0
47705200000000,1,12,52,7,2
47705200000000,4,1,2,1,0
47705200000000,5,14,80,18,7
47705200000000,6,0,2,1,0
47705200000000,7,110,531,127,52
47705200000000,9,4,47,3,1
47736800000000,5,4,120,8,4
47736800000000,7,13,165,11,3
47764600000000,1,1,65,4,1
47764600000000,5,9,88,12,4
47764600000000,6,0,9,1,0
47764600000000,7,33,456,31,1
47764600000000,9,6,47,3,0
48104900000000,5,20,174,4,0
48104900000000,6,19,105,3,0
48104900000000,7,18,149,2,0
48705200000000,1,4,21,2,1
48705200000000,2,23,235,29,15
48705200000000,3,3,23,1,1
48705200000000,4,40,359,43,21
48705200000000,5,53,856,62,18
48705200000000,6,45,423,37,6
48705200000000,7,249,2428,221,82
48705200000000,9,15,522,17,5
48705300000000,1,1,14,2,1
48705300000000,2,7,37,1,1
48705300000000,3,1,10,2,1
48705300000000,4,6,37,3,2
48705300000000,5,161,1995,117,58
48705300000000,6,10,72,8,3
48705300000000,7,152,1280,119,67
48705300000000,9,3,71,1,0
48705400000000,1,20,215,15,3
48705400000000,2,85,1067,74,39
48705400000000,3,19,262,11,3
48705400000000,4,129,1830,139,67
48705400000000,5,505,7969,474,116
48705400000000,6,299,3823,225,47
48705400000000,7,287,4255,244,90
48705400000000,9,298,1979,224,80
48705700000000,0,5,101,1,0
48705700000000,1,14,125,9,4
48705700000000,2,62,587,60,39
48705700000000,3,13,182,17,10
48705700000000,4,89,868,83,50
48705700000000,5,329,5287,317,105
48705700000000,6,152,1675,168,65
48705700000000,7,699,8290,681,318
48705700000000,9,45,1008,43,16
48705800000000,0,4,64,2,2
48705800000000,1,7,67,4,0
48705800000000,2,34,412,26,17
48705800000000,3,22,286,16,0
48705800000000,4,249,2599,219,110
48705800000000,5,279,5294,198,48
48705800000000,6,337,4620,215,31
48705800000000,7,122,1483,67,20
48705800000000,9,20,332,13,5
49105000000000,1,9,39,3,0
49105000000000,2,4,17,1,0
49105000000000,5,81,387,21,0
49105000000000,6,8,40,2,0
49105000000000,7,65,444,18,0
49706100000000,1,3,21,4,1
49706100000000,2,9,35,7,4
49706100000000,3,2,8,3,1
49706100000000,4,2,10,2,0
49706100000000,5,92,371,78,16
49706100000000,6,2,34,10,4
49706100000000,7,424,1578,343,139
49706100000000,9,31,93,18,4
49706600000000,1,2,36,1,0
49706600000000,2,1,4,1,1
49706600000000,5,70,759,42,8
49706600000000,6,0,6,1,1
49706600000000,7,52,612,50,15
49706600000000,9,0,22,1,0
49707100000000,5,18,252,7,0
49707100000000,7,4,643,8,0
49707300000000,1,2,10,2,1
49707300000000,2,3,19,3,1
49707300000000,4,0,11,3,0
49707300000000,5,19,139,22,2
49707300000000,6,1,16,3,0
49707300000000,7,35,493,43,6
49708000000000,4,3,34,4,0
49708000000000,5,5,109,9,0
49708000000000,6,7,85,5,0
49708000000000,7,26,745,43,0
49708400000000,2,0,29,1,0
49708400000000,5,3,232,3,3
49708400000000,6,0,19,1,1
49708400000000,7,10,574,6,3
49708600000000,1,3,36,3,0
49708600000000,2,25,176,32,20
49708600000000,3,2,13,3,0
49708600000000,4,6,53,11,6
49708600000000,5,175,1518,221,56
49708600000000,6,10,79,13,4
49708600000000,7,500,3343,441,159
49708600000000,9,28,160,20,6
49708700000000,1,0,21,1,0
49708700000000,3,0,14,1,0
49708700000000,5,13,634,7,0
49708700000000,7,1,566,5,0
49709000000000,1,0,70,3,1
49709000000000,2,2,204,2,2
49709000000000,5,93,3133,71,44
49709000000000,7,1,2053,2,1
49709200000000,0,6,65,3,0
49709200000000,1,19,140,18,3
49709200000000,2,96,581,110,58
49709200000000,3,11,72,12,0
49709200000000,4,21,100,19,12
49709200000000,5,618,4677,652,110
49709200000000,6,64,313,43,8
49709200000000,7,864,4765,826,334
49709200000000,9,72,520,77,20
49709500000000,2,8,82,5,4
49709500000000,4,1,32,1,0
49709500000000,5,108,2480,135,40
49709500000000,6,6,37,2,1
49709500000000,7,181,1911,145,75
49709500000000,9,2,36,1,1
49709600000000,5,3,195,1,1
49709600000000,6,0,9,1,0
49709600000000,7,16,882,17,2
49738800000000,0,0,6,1,0
49738800000000,1,4,61,5,3
49738800000000,2,28,226,24,11
49738800000000,3,7,35,4,1
49738800000000,4,11,77,10,1
49738800000000,5,156,2301,94,26
49738800000000,6,7,121,9,1
49738800000000,7,248,2785,231,80
49738800000000,9,12,243,4,1
49753600000000,0,9,92,12,5
49753600000000,1,20,89,3,0
49753600000000,2,7,106,10,6
49753600000000,3,0,20,1,1
49753600000000,4,8,32,3,2
49753600000000,5,171,2468,170,42
49753600000000,6,8,75,6,1
49753600000000,7,300,2670,204,88
49753600000000,9,1,65,3,3
49753900000000,1,2,11,2,0
49753900000000,2,0,12,1,1
49753900000000,5,94,1149,90,25
49753900000000,6,0,16,2,0
49753900000000,7,86,610,63,28
49753900000000,9,2,8,1,0
50105000000000,1,5,21,1,0
50105000000000,2,18,52,4,0
50105000000000,3,6,16,1,0
50105000000000,4,1,10,1,0
50105000000000,5,233,992,144,0
50105000000000,6,29,98,20,0
50105000000000,7,125,932,103,0
50105000000000,9,4,32,8,0
50710400000000,0,1,23,1,0
50710400000000,1,8,71,5,1
50710400000000,2,48,639,45,30
50710400000000,3,6,119,11,6
50710400000000,4,3,60,4,1
50710400000000,5,578,9157,587,209
50710400000000,6,27,258,12,2
50710400000000,7,181,2366,209,55
50710400000000,9,6,146,7,2
50710700000000,1,2,10,4,0
50710700000000,2,0,13,1,0
50710700000000,4,1,6,1,0
50710700000000,5,92,611,71,13
50710700000000,6,0,6,2,0
50710700000000,7,97,824,87,14
50710700000000,9,8,52,8,2
50710900000000,7,0,539,3,0
50711300000000,2,0,24,1,1
50711300000000,4,0,4,2,2
50711300000000,5,2,640,9,2
50711300000000,7,20,410,10,5
50711800000000,0,66,416,39,11
50711800000000,1,26,76,5,2
50711800000000,2,201,796,179,103
50711800000000,3,46,154,33,17
50711800000000,4,46,177,42,28
50711800000000,5,1826,7366,1536,447
50711800000000,6,160,588,107,23
50711800000000,7,1220,4443,999,415
50711800000000,9,138,725,177,74
50712200000000,1,3,24,5,3
50712200000000,2,12,139,8,5
50712200000000,3,6,96,7,2
50712200000000,4,6,86,2,1
50712200000000,5,304,4133,262,65
50712200000000,6,40,406,39,12
50712200000000,7,77,887,68,25
50712200000000,9,5,85,3,0
50736000000000,0,0,12,1,0
50736000000000,2,3,21,1,0
50736000000000,5,130,2085,133,28
50736000000000,6,3,36,2,2
50736000000000,7,53,646,36,13
50736000000000,9,0,45,1,0
50755500000000,1,1,14,1,1
50755500000000,2,3,12,2,0
50755500000000,5,84,1132,81,26
50755500000000,7,108,986,83,38
50755500000000,9,1,32,2,1
50755600000000,1,11,69,4,1
50755600000000,2,13,86,9,4
50755600000000,3,0,12,1,0
50755600000000,4,6,59,4,2
50755600000000,5,280,3967,256,53
50755600000000,6,15,77,5,3
50755600000000,7,313,3760,327,97
50755600000000,9,3,58,4,1
50755700000000,0,10,108,24,7
50755700000000,1,0,14,4,1
50755700000000,2,16,165,13,5
50755700000000,3,0,12,2,0
50755700000000,4,0,18,1,0
50755700000000,5,124,1504,154,24
50755700000000,6,6,95,6,2
50755700000000,7,141,1742,134,18
50755700000000,9,3,159,15,4
50757400000000,0,3,123,7,3
50757400000000,1,10,104,5,1
50757400000000,2,54,645,63,37
50757400000000,3,6,78,3,1
50757400000000,4,8,65,3,2
50757400000000,5,603,7621,491,121
50757400000000,6,29,296,22,6
50757400000000,7,486,4836,425,173
50757400000000,9,8,188,18,8
50766400000000,5,5,126,4,4
50766400000000,6,0,27,1,1
50766400000000,7,1,130,4,3
51105100000000,2,13,31,1,0
51105100000000,5,39,164,12,0
51105100000000,7,47,171,26,0
51713700000000,1,1,10,2,1
51713700000000,2,3,16,1,0
51713700000000,3,0,1,1,0
51713700000000,5,19,137,21,4
51713700000000,6,0,13,1,0
51713700000000,7,50,298,47,22
51713700000000,9,5,17,1,1
51714000000000,1,0,13,2,1
51714000000000,2,25,202,20,11
51714000000000,4,0,4,2,2
51714000000000,5,91,1072,80,26
51714000000000,7,27,428,31,3
51714100000000,0,2,54,4,0
51714100000000,1,1,23,1,0
51714100000000,2,7,53,1,0
51714100000000,4,1,14,1,0
51714100000000,5,34,320,19,0
51714100000000,6,5,88,7,1
51714100000000,7,98,1594,104,6
51714100000000,9,7,145,11,1
51714200000000,2,1,43,1,0
51714200000000,3,1,9,2,0
51714200000000,4,1,20,1,0
51714200000000,5,6,130,3,0
51714200000000,6,13,109,4,0
51714200000000,7,36,613,21,0
51714500000000,1,8,12,3,2
51714500000000,2,7,18,4,1
51714500000000,5,28,119,31,3
51714500000000,7,124,519,133,49
51714600000000,0,9,240,6,2
51714600000000,1,9,89,3,0
51714600000000,2,192,2297,163,90
51714600000000,3,1,40,6,1
51714600000000,4,7,76,10,5
51714600000000,5,329,5462,265,63
51714600000000,6,18,229,8,2
51714600000000,7,341,4366,288,106
51714600000000,9,37,669,47,13
52105200000000,1,1,7,1,0
52105200000000,5,2,40,4,0
52105200000000,7,4,125,37,0
52105200000000,9,0,6,3,0
52715100000000,0,1,2,1,0
52715100000000,1,7,17,3,1
52715100000000,2,3,9,1,0
52715100000000,5,133,499,101,22
52715100000000,7,87,452,102,32
52715100000000,9,2,6,2,1
52715700000000,5,17,238,21,11
52715700000000,7,16,310,18,5
52715700000000,9,1,19,2,0
52716400000000,1,13,46,15,4
52716400000000,2,4,10,2,0
52716400000000,4,4,9,2,0
52716400000000,5,108,413,92,25
52716400000000,6,2,16,6,3
52716400000000,7,314,1111,275,64
52716400000000,9,9,55,12,3
53738300000000,5,0,4,1,1
53738300000000,7,6,81,1,1
53750300000000,1,4,42,2,0
53750300000000,2,0,6,1,0
53750300000000,5,1,38,2,1
53750300000000,7,20,226,20,2
53750300000000,9,2,19,1,0
53765100000000,1,4,38,5,2
53765100000000,2,3,6,1,1
53765100000000,5,11,66,17,11
53765100000000,7,81,563,80,31
53765100000000,9,5,50,11,2
54105500000000,1,1,24,1,0
54105500000000,2,8,38,3,1
54105500000000,3,0,9,2,1
54105500000000,5,173,1278,49,15
54105500000000,7,41,720,25,8
54718000000000,5,20,439,18,7
54718000000000,6,0,7,1,0
54718000000000,7,13,172,11,0
54718400000000,2,0,107,1,0
54718400000000,4,0,140,1,0
54718400000000,5,54,2683,32,3
54718400000000,7,14,1182,24,3
54718600000000,4,10,134,12,11
54718600000000,5,284,3891,202,63
54718600000000,7,3,62,3,0
54719900000000,0,0,8,4,2
54719900000000,1,0,11,2,0
54719900000000,2,11,108,6,2
54719900000000,3,0,2,1,1
54719900000000,5,239,3929,232,92
54719900000000,7,20,386,22,4
54721400000000,0,0,1,1,0
54721400000000,1,1,7,1,0
54721400000000,5,103,344,38,0
54721400000000,6,8,15,3,0
54721400000000,7,35,111,16,0
54722500000000,1,10,40,8,3
54722500000000,2,23,91,22,12
54722500000000,3,1,11,6,1
54722500000000,4,2,17,5,3
54722500000000,5,855,3710,783,227
54722500000000,6,55,200,38,9
54722500000000,7,310,1213,257,93
54722600000000,0,1,148,7,1
54722600000000,1,25,372,38,17
54722600000000,2,116,1315,111,64
54722600000000,3,3,42,6,3
54722600000000,4,0,108,5,3
54722600000000,5,1111,17789,1044,302
54722600000000,6,51,595,56,16
54722600000000,7,649,7056,571,259
54722600000000,9,24,473,17,7
54753300000000,1,0,6,1,0
54753300000000,5,172,2459,153,58
54753300000000,7,15,154,10,1
54755200000000,0,31,97,13,8
54755200000000,1,27,298,21,2
54755200000000,2,32,243,38,19
54755200000000,3,0,37,3,2
54755200000000,4,25,128,20,8
54755200000000,5,984,10783,922,267
54755200000000,6,15,65,2,0
54755200000000,7,315,2063,275,106
54755200000000,9,16,121,13,7
54755300000000,1,0,13,1,0
54755300000000,2,5,60,3,2
54755300000000,4,5,41,5,4
54755300000000,5,409,4496,424,189
54755300000000,6,1,26,4,3
54755300000000,7,38,881,30,13
54767900000000,0,46,135,1,0
54767900000000,2,1,10,2,2
54767900000000,4,0,1,1,1
54767900000000,5,119,1886,146,38
54767900000000,6,1,6,1,1
54767900000000,7,20,228,41,18
54767900000000,9,0,5,2,1
55105500000000,5,5,20,1,0
55105500000000,7,15,93,5,0
55105500000000,9,0,7,1,0
55723600000000,5,6,200,7,0
55723600000000,6,1,16,1,0
55723600000000,7,17,710,7,0
55723900000000,0,0,5,2,0
55723900000000,1,6,27,5,0
55723900000000,2,5,10,1,1
55723900000000,3,2,5,1,0
55723900000000,5,43,167,39,10
55723900000000,6,0,7,2,1
55723900000000,7,252,950,193,52
55723900000000,9,0,11,8,2
55724100000000,0,1,5,2,0
55724100000000,1,12,84,4,0
55724100000000,2,0,5,1,0
55724100000000,3,1,5,1,0
55724100000000,5,16,177,15,1
55724100000000,6,3,19,3,0
55724100000000,7,173,1100,176,8
55724100000000,9,3,39,2,0
55751800000000,0,0,15,1,1
55751800000000,1,2,8,1,1
55751800000000,4,0,3,1,1
55751800000000,5,5,64,3,3
55751800000000,7,19,257,12,12
56105600000000,1,8,22,4,0
56105600000000,4,1,25,1,1
56105600000000,5,292,1069,96,0
56105600000000,6,14,50,1,0
56105600000000,7,111,1257,50,0
56724500000000,5,273,3915,190,28
56724500000000,6,3,10,2,0
56724500000000,7,35,402,23,6
56724500000000,9,1,16,1,0
56724700000000,0,0,8,1,0
56724700000000,4,1,24,2,0
56724700000000,5,16,550,5,0
56724700000000,6,4,54,2,0
56724700000000,7,15,662,10,0
56725000000000,0,0,5,1,0
56725000000000,5,1,114,1,0
56725000000000,7,2,70,5,0
56725200000000,1,4,24,1,0
56725200000000,2,4,60,9,4
56725200000000,3,0,7,2,1
56725200000000,4,3,17,3,2
56725200000000,5,73,964,84,19
56725200000000,6,2,28,3,0
56725200000000,7,155,1736,112,50
56725200000000,9,1,43,2,1
56725500000000,1,16,82,6,2
56725500000000,2,114,885,87,61
56725500000000,3,19,78,10,5
56725500000000,4,180,1022,175,101
56725500000000,5,3147,14861,2374,541
56725500000000,6,112,570,63,13
56725500000000,7,577,6068,505,213
56725500000000,9,24,482,36,11
56726000000000,1,20,88,7,0
56726000000000,2,107,1376,92,59
56726000000000,3,7,31,2,1
56726000000000,4,42,333,29,17
56726000000000,5,773,7346,311,58
56726000000000,6,24,219,10,1
56726000000000,7,1088,10631,826,290
56726000000000,9,15,499,15,6
56726500000000,1,7,95,11,5
56726500000000,2,42,468,35,27
56726500000000,3,3,42,1,0
56726500000000,4,9,106,10,3
56726500000000,5,599,8371,522,124
56726500000000,6,26,247,28,8
56726500000000,7,714,7501,646,305
56726500000000,9,28,572,31,13
56737600000000,1,17,100,8,4
56737600000000,2,159,1886,141,117
56737600000000,3,5,53,6,5
56737600000000,4,25,241,19,15
56737600000000,5,384,4688,363,117
56737600000000,6,37,303,40,12
56737600000000,7,1373,12697,1203,662
56737600000000,9,30,627,42,23
56738700000000,1,0,17,2,0
56738700000000,2,52,698,32,21
56738700000000,4,0,39,5,3
56738700000000,5,20,298,26,7
56738700000000,6,6,79,6,0
56738700000000,7,303,3293,314,161
56738700000000,9,3,82,1,1
56739400000000,1,9,24,3,2
56739400000000,2,40,402,22,17
56739400000000,3,0,18,2,1
56739400000000,4,10,98,14,12
56739400000000,5,236,2908,197,62
56739400000000,6,14,92,8,3
56739400000000,7,349,3241,334,199
56739400000000,9,10,201,5,5
57105800000000,5,40,173,16,0
57105800000000,6,1,8,1,0
57105800000000,7,29,124,7,0
57726800000000,1,3,50,1,0
57726800000000,2,108,1336,95,89
57726800000000,3,2,29,2,1
57726800000000,4,7,105,4,4
57726800000000,5,122,1542,105,45
57726800000000,6,23,246,16,8
57726800000000,7,454,4875,402,327
57726800000000,9,28,415,28,20
57726900000000,1,7,104,11,3
57726900000000,2,74,941,52,35
57726900000000,3,6,96,6,2
57726900000000,4,11,197,20,11
57726900000000,5,281,4019,241,72
57726900000000,6,54,444,34,9
57726900000000,7,195,2720,202,79
57726900000000,9,9,161,9,4
57727000000000,5,75,973,71,24
57727000000000,6,0,8,1,0
57727000000000,7,53,508,44,23
57727000000000,9,1,14,1,0
57727100000000,1,6,71,9,1
57727100000000,2,37,460,49,27
57727100000000,3,5,36,1,1
57727100000000,4,4,43,1,0
57727100000000,5,460,6644,396,159
57727100000000,6,12,124,8,4
57727100000000,7,251,2582,206,102
57727100000000,9,4,135,6,3
58105900000000,1,5,22,2,0
58105900000000,2,3,14,2,0
58105900000000,5,57,174,13,0
58105900000000,7,95,278,23,0
58727300000000,5,5,76,9,1
58727300000000,7,21,334,30,3
58727400000000,0,4,126,3,1
58727400000000,1,32,360,29,4
58727400000000,2,79,938,59,27
58727400000000,3,4,70,4,0
58727400000000,4,4,55,3,0
58727400000000,5,243,4050,212,51
58727400000000,6,33,374,16,2
58727400000000,7,289,4510,226,48
58727400000000,9,13,409,10,5
58727700000000,1,0,7,2,0
58727700000000,2,4,19,5,2
58727700000000,3,3,4,1,1
58727700000000,4,3,13,1,1
58727700000000,5,48,207,42,25
58727700000000,6,2,16,2,1
58727700000000,7,86,382,96,51
58727700000000,9,11,64,15,7
